index,athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
103,"Welling, Naomi",BYU,Big 12,400H,2017,FR-1,,,1:03.54,seconds,Utah State Mark Faldmo Invitational,2017-04-14,,,,Outdoor,https://www.tfrrs.org/results/50022/3121124/Utah_State_Mark_Faldmo_Invitational/400-Hurdles,TFRRS all_performances
104,"Rawlinson, Lauren",BYU,Big 12,400m,2017,FR-1,,,57.92,seconds,Utah State Mark Faldmo Invitational,2017-04-14,,,,Outdoor,https://www.tfrrs.org/results/50022/3121123/Utah_State_Mark_Faldmo_Invitational/400-Meters,TFRRS all_performances
105,"Welling, Naomi",BYU,Big 12,100H,2017,FR-1,,,23.95,seconds,2017 BYU Robison Invitational,2017-04-27,,,-0.8,Outdoor,https://www.tfrrs.org/results/51626/3166675/2017_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
106,"Yetter, Lindsay",BYU,Big 12,100H,2017,FR-1,,,14.27,seconds,2017 BYU Robison Invitational,2017-04-27,,,0.7,Outdoor,https://www.tfrrs.org/results/51626/3175244/2017_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
107,"Gunnerson, Kaitlyn",BYU,Big 12,400H,2017,SO-2,,,1:02.97,seconds,2017 BYU Robison Invitational,2017-04-27,,,,Outdoor,https://www.tfrrs.org/results/51626/3166674/2017_BYU_Robison_Invitational/400-Hurdles,TFRRS all_performances
108,"Porter, Brenna",BYU,Big 12,400H,2017,SO-2,,,59.70,seconds,2017 BYU Robison Invitational,2017-04-27,,,,Outdoor,https://www.tfrrs.org/results/51626/3166674/2017_BYU_Robison_Invitational/400-Hurdles,TFRRS all_performances
109,"Hart, Kamryn",BYU,Big 12,400m,2017,FR-1,,,59.35,seconds,2017 BYU Robison Invitational,2017-04-27,,,,Outdoor,https://www.tfrrs.org/results/51626/3166717/2017_BYU_Robison_Invitational/400-Meters,TFRRS all_performances
110,"Pinnock, Cassidy",BYU,Big 12,400m,2017,SO-2,,,58.48,seconds,2017 BYU Robison Invitational,2017-04-27,,,,Outdoor,https://www.tfrrs.org/results/51626/3166717/2017_BYU_Robison_Invitational/400-Meters,TFRRS all_performances
111,"Rawlinson, Lauren",BYU,Big 12,400m,2017,FR-1,,,59.24,seconds,2017 BYU Robison Invitational,2017-04-27,,,,Outdoor,https://www.tfrrs.org/results/51626/3166717/2017_BYU_Robison_Invitational/400-Meters,TFRRS all_performances
112,"Reeves, Samantha",BYU,Big 12,400m,2017,SO-2,,,58.16,seconds,2017 BYU Robison Invitational,2017-04-27,,,,Outdoor,https://www.tfrrs.org/results/51626/3166717/2017_BYU_Robison_Invitational/400-Meters,TFRRS all_performances
113,"Jackson, ShyAndrea",BYU,Big 12,Long Jump,2017,JR-3,,,5.40,m,2017 BYU Robison Invitational,2017-04-27,,,+0.0,Outdoor,https://www.tfrrs.org/results/51626/3166684/2017_BYU_Robison_Invitational/Long-Jump,TFRRS all_performances
114,"Yetter, Lindsay",BYU,Big 12,100H,2017,FR-1,,,14.43,seconds,Weber State Twilight Meet,2017-05-03,,,-1.7,Outdoor,https://www.tfrrs.org/results/50942/3172097/Weber_State_Twilight_Meet/100-Hurdles,TFRRS all_performances
115,"Gunnerson, Kaitlyn",BYU,Big 12,100H,2017,SO-2,,,14.42,seconds,2017 Oxy Invitational,2017-05-06,,,0.8,Outdoor,https://www.tfrrs.org/results/47548/3179100/2017_Oxy_Invitational/100-Hurdles,TFRRS all_performances
116,"Gunnerson, Kaitlyn",BYU,Big 12,400H,2017,SO-2,,,1:00.95,seconds,2017 Oxy Invitational,2017-05-06,,,,Outdoor,https://www.tfrrs.org/results/47548/3179116/2017_Oxy_Invitational/400-Hurdles,TFRRS all_performances
117,"Hadley, Chloe",BYU,Big 12,Long Jump,2017,SR-4,,,5.46,m,2017 Oxy Invitational,2017-05-06,,,2.0,Outdoor,https://www.tfrrs.org/results/47548/3179102/2017_Oxy_Invitational/Long-Jump,TFRRS all_performances
118,"Hadley, Chloe",BYU,Big 12,Long Jump,2017,SR-4,,,5.48,m,2017 Oxy Invitational,2017-05-06,,,1.2,Outdoor,https://www.tfrrs.org/results/47548/3179102/2017_Oxy_Invitational/Long-Jump,TFRRS all_performances
119,"Hadley, Chloe",BYU,Big 12,Long Jump,2017,SR-4,,,5.67,m,2017 Oxy Invitational,2017-05-06,,,0.1,Outdoor,https://www.tfrrs.org/results/47548/3179102/2017_Oxy_Invitational/Long-Jump,TFRRS all_performances
120,"Jackson, ShyAndrea",BYU,Big 12,Long Jump,2017,JR-3,,,5.29,m,2017 Oxy Invitational,2017-05-06,,,0.5,Outdoor,https://www.tfrrs.org/results/47548/3179102/2017_Oxy_Invitational/Long-Jump,TFRRS all_performances
121,"Jackson, ShyAndrea",BYU,Big 12,Long Jump,2017,JR-3,,,5.42,m,2017 Oxy Invitational,2017-05-06,,,1.4,Outdoor,https://www.tfrrs.org/results/47548/3179102/2017_Oxy_Invitational/Long-Jump,TFRRS all_performances
122,"Appiah, Margaret",BYU,Big 12,100H,2017,SR-4,,,15.04,seconds,2017 BYU Cougar Invitational,2017-05-12,,,0.4,Outdoor,https://www.tfrrs.org/results/51875/3189803/2017_BYU_Cougar_Invitational/100-Hurdles,TFRRS all_performances
123,"Appiah, Margaret",BYU,Big 12,100H,2017,SR-4,,,15.42,seconds,2017 BYU Cougar Invitational,2017-05-12,,,0.8,Outdoor,https://www.tfrrs.org/results/51875/3192272/2017_BYU_Cougar_Invitational/100-Hurdles,TFRRS all_performances
124,"Folsom, Halley",BYU,Big 12,100H,2017,SO-2,,,14.81,seconds,2017 BYU Cougar Invitational,2017-05-12,,,0.8,Outdoor,https://www.tfrrs.org/results/51875/3192272/2017_BYU_Cougar_Invitational/100-Hurdles,TFRRS all_performances
125,"Gunnerson, Kaitlyn",BYU,Big 12,100H,2017,SO-2,,,14.30,seconds,2017 BYU Cougar Invitational,2017-05-12,,,0.8,Outdoor,https://www.tfrrs.org/results/51875/3192272/2017_BYU_Cougar_Invitational/100-Hurdles,TFRRS all_performances
126,"Gunnerson, Kaitlyn",BYU,Big 12,100H,2017,SO-2,,,14.46,seconds,2017 BYU Cougar Invitational,2017-05-12,,,0.4,Outdoor,https://www.tfrrs.org/results/51875/3189803/2017_BYU_Cougar_Invitational/100-Hurdles,TFRRS all_performances
127,"Yetter, Lindsay",BYU,Big 12,100H,2017,FR-1,,,14.04,seconds,2017 BYU Cougar Invitational,2017-05-12,,,0.8,Outdoor,https://www.tfrrs.org/results/51875/3192272/2017_BYU_Cougar_Invitational/100-Hurdles,TFRRS all_performances
128,"Gunnerson, Kaitlyn",BYU,Big 12,400H,2017,SO-2,,,1:01.67,seconds,2017 BYU Cougar Invitational,2017-05-12,,,,Outdoor,https://www.tfrrs.org/results/51875/3189809/2017_BYU_Cougar_Invitational/400-Hurdles,TFRRS all_performances
129,"Porter, Brenna",BYU,Big 12,400H,2017,SO-2,,,57.65,seconds,2017 BYU Cougar Invitational,2017-05-12,,,,Outdoor,https://www.tfrrs.org/results/51875/3189809/2017_BYU_Cougar_Invitational/400-Hurdles,TFRRS all_performances
130,"Collinsworth, Shea",BYU,Big 12,400m,2017,SR-4,,,53.89,seconds,2017 BYU Cougar Invitational,2017-05-12,,,,Outdoor,https://www.tfrrs.org/results/51875/3189766/2017_BYU_Cougar_Invitational/400-Meters,TFRRS all_performances
131,"Hart, Kamryn",BYU,Big 12,400m,2017,FR-1,,,57.64,seconds,2017 BYU Cougar Invitational,2017-05-12,,,,Outdoor,https://www.tfrrs.org/results/51875/3189766/2017_BYU_Cougar_Invitational/400-Meters,TFRRS all_performances
132,"Reeves, Samantha",BYU,Big 12,400m,2017,SO-2,,,59.33,seconds,2017 BYU Cougar Invitational,2017-05-12,,,,Outdoor,https://www.tfrrs.org/results/51875/3189766/2017_BYU_Cougar_Invitational/400-Meters,TFRRS all_performances
133,"Folsom, Halley",BYU,Big 12,Long Jump,2017,SO-2,,,5.26,m,2017 BYU Cougar Invitational,2017-05-12,,,+0.0,Outdoor,https://www.tfrrs.org/results/51875/3192276/2017_BYU_Cougar_Invitational/Long-Jump,TFRRS all_performances
134,"Jackson, ShyAndrea",BYU,Big 12,Long Jump,2017,JR-3,,,5.45,m,2017 BYU Cougar Invitational,2017-05-12,,,2.0,Outdoor,https://www.tfrrs.org/results/51875/3189794/2017_BYU_Cougar_Invitational/Long-Jump,TFRRS all_performances
135,"Yetter, Lindsay",BYU,Big 12,Long Jump,2017,FR-1,,,5.55,m,2017 BYU Cougar Invitational,2017-05-12,,,+0.0,Outdoor,https://www.tfrrs.org/results/51875/3192276/2017_BYU_Cougar_Invitational/Long-Jump,TFRRS all_performances
136,"Porter, Brenna",BYU,Big 12,400H,2017,SO-2,,,1:08.13,seconds,NCAA Division I West Preliminary Round,2017-05-25,,,,Outdoor,https://www.tfrrs.org/results/51921/3197633/NCAA_Division_I_West_Preliminary_Round/400-Hurdles,TFRRS all_performances
137,"Grandcolas, Carlyn",Baylor,Big 12,100H,2017,SR-4,,,15.49,seconds,2017 TCU Invitational,2017-03-17,,,-1.7,Outdoor,https://www.tfrrs.org/results/48448/3035786/2017_TCU_Invitational/100-Hurdles,TFRRS all_performances
138,"Morrison, Eva",Baylor,Big 12,100H,2017,SO-2,,,16.94,seconds,2017 TCU Invitational,2017-03-17,,,-1.7,Outdoor,https://www.tfrrs.org/results/48448/3035786/2017_TCU_Invitational/100-Hurdles,TFRRS all_performances
139,"Pfeiffer, Jenna",Baylor,Big 12,100H,2017,SR-4,,,14.90,seconds,2017 TCU Invitational,2017-03-17,,,-1.7,Outdoor,https://www.tfrrs.org/results/48448/3035786/2017_TCU_Invitational/100-Hurdles,TFRRS all_performances
140,"Houston, Taylor",Baylor,Big 12,400H,2017,SR-4,,,1:03.89,seconds,2017 TCU Invitational,2017-03-17,,,,Outdoor,https://www.tfrrs.org/results/48448/3035795/2017_TCU_Invitational/400-Hurdles,TFRRS all_performances
141,"Bakke, Emma",Baylor,Big 12,400m,2017,FR-1,,,1:01.57,seconds,2017 TCU Invitational,2017-03-17,,,,Outdoor,https://www.tfrrs.org/results/48448/3035793/2017_TCU_Invitational/400-Meters,TFRRS all_performances
142,"King, Jhane'",Baylor,Big 12,400m,2017,FR-1,,,55.55,seconds,2017 TCU Invitational,2017-03-17,,,,Outdoor,https://www.tfrrs.org/results/48448/3035793/2017_TCU_Invitational/400-Meters,TFRRS all_performances
143,"Lindsey, Kaitlynn",Baylor,Big 12,400m,2017,JR-3,,,57.62,seconds,2017 TCU Invitational,2017-03-17,,,,Outdoor,https://www.tfrrs.org/results/48448/3035793/2017_TCU_Invitational/400-Meters,TFRRS all_performances
144,"Powell, Victoria",Baylor,Big 12,400m,2017,FR-1,,,53.73,seconds,2017 TCU Invitational,2017-03-17,,,,Outdoor,https://www.tfrrs.org/results/48448/3035793/2017_TCU_Invitational/400-Meters,TFRRS all_performances
145,"Fisher, Jacinta",Baylor,Big 12,Long Jump,2017,FR-1,,,5.19,m,2017 TCU Invitational,2017-03-17,,,-0.7,Outdoor,https://www.tfrrs.org/results/48448/3035804/2017_TCU_Invitational/Long-Jump,TFRRS all_performances
146,"Fisher, Jacinta",Baylor,Big 12,Long Jump,2017,FR-1,,,5.30,m,2017 TCU Invitational,2017-03-17,,,+0.0,Outdoor,https://www.tfrrs.org/results/48448/3035804/2017_TCU_Invitational/Long-Jump,TFRRS all_performances
147,"Fisher, Jacinta",Baylor,Big 12,Long Jump,2017,FR-1,,,5.35,m,2017 TCU Invitational,2017-03-17,,,1.1,Outdoor,https://www.tfrrs.org/results/48448/3035804/2017_TCU_Invitational/Long-Jump,TFRRS all_performances
148,"Hawn, Kiana",Baylor,Big 12,400H,2017,JR-3,,,59.14,seconds,Roadrunner Invitational,2017-03-23,,,,Outdoor,https://www.tfrrs.org/results/49293/3055173/Roadrunner_Invitational/400-Hurdles,TFRRS all_performances
149,"Houston, Taylor",Baylor,Big 12,400H,2017,SR-4,,,1:03.21,seconds,Roadrunner Invitational,2017-03-23,,,,Outdoor,https://www.tfrrs.org/results/49293/3055173/Roadrunner_Invitational/400-Hurdles,TFRRS all_performances
150,"King, Jhane'",Baylor,Big 12,400m,2017,FR-1,,,55.09,seconds,Roadrunner Invitational,2017-03-23,,,,Outdoor,https://www.tfrrs.org/results/49293/3055178/Roadrunner_Invitational/400-Meters,TFRRS all_performances
151,"Lindsey, Kaitlynn",Baylor,Big 12,400m,2017,JR-3,,,58.64,seconds,Roadrunner Invitational,2017-03-23,,,,Outdoor,https://www.tfrrs.org/results/49293/3055178/Roadrunner_Invitational/400-Meters,TFRRS all_performances
152,"Powell, Victoria",Baylor,Big 12,400m,2017,FR-1,,,53.90,seconds,Roadrunner Invitational,2017-03-23,,,,Outdoor,https://www.tfrrs.org/results/49293/3055178/Roadrunner_Invitational/400-Meters,TFRRS all_performances
153,"Grandcolas, Carlyn",Baylor,Big 12,Long Jump,2017,SR-4,,,5.20,m,Roadrunner Invitational,2017-03-23,,,1.2,Outdoor,https://www.tfrrs.org/results/49293/3055176/Roadrunner_Invitational/Long-Jump,TFRRS all_performances
154,"Grandcolas, Carlyn",Baylor,Big 12,Long Jump,2017,SR-4,,,5.32,m,Roadrunner Invitational,2017-03-23,,,1.2,Outdoor,https://www.tfrrs.org/results/49293/3055176/Roadrunner_Invitational/Long-Jump,TFRRS all_performances
155,"Richardson, Brianna",Baylor,Big 12,Long Jump,2017,SR-4,,,5.38,m,Roadrunner Invitational,2017-03-23,,,-1.6,Outdoor,https://www.tfrrs.org/results/49293/3055176/Roadrunner_Invitational/Long-Jump,TFRRS all_performances
156,"Richardson, Brianna",Baylor,Big 12,Long Jump,2017,SR-4,,,5.46,m,Roadrunner Invitational,2017-03-23,,,+0.0,Outdoor,https://www.tfrrs.org/results/49293/3055176/Roadrunner_Invitational/Long-Jump,TFRRS all_performances
157,"Richardson, Brianna",Baylor,Big 12,Long Jump,2017,SR-4,,,5.57,m,Roadrunner Invitational,2017-03-23,,,1.2,Outdoor,https://www.tfrrs.org/results/49293/3055176/Roadrunner_Invitational/Long-Jump,TFRRS all_performances
158,"Richardson, Brianna",Baylor,Big 12,Long Jump,2017,SR-4,,,5.67,m,Roadrunner Invitational,2017-03-23,,,0.9,Outdoor,https://www.tfrrs.org/results/49293/3055176/Roadrunner_Invitational/Long-Jump,TFRRS all_performances
159,"Pfeiffer, Jenna",Baylor,Big 12,100H,2017,SR-4,,,14.35,seconds,2017 90th Clyde Littlefield Texas Relays,2017-03-29,,,1.1,Outdoor,https://www.tfrrs.org/results/48669/3171992/2017_90th_Clyde_Littlefield_Texas_Relays/100-Hurdles,TFRRS all_performances
160,"Hawn, Kiana",Baylor,Big 12,400H,2017,JR-3,,,57.16,seconds,2017 90th Clyde Littlefield Texas Relays,2017-03-29,,,,Outdoor,https://www.tfrrs.org/results/48669/3075236/2017_90th_Clyde_Littlefield_Texas_Relays/400-Hurdles,TFRRS all_performances
161,"Hawn, Kiana",Baylor,Big 12,400H,2017,JR-3,,,57.93,seconds,2017 90th Clyde Littlefield Texas Relays,2017-03-29,,,,Outdoor,https://www.tfrrs.org/results/48669/3075236/2017_90th_Clyde_Littlefield_Texas_Relays/400-Hurdles,TFRRS all_performances
162,"Houston, Taylor",Baylor,Big 12,400H,2017,SR-4,,,1:04.47,seconds,2017 90th Clyde Littlefield Texas Relays,2017-03-29,,,,Outdoor,https://www.tfrrs.org/results/48669/3075236/2017_90th_Clyde_Littlefield_Texas_Relays/400-Hurdles,TFRRS all_performances
163,"Pfeiffer, Jenna",Baylor,Big 12,Long Jump,2017,SR-4,,,5.35,m,2017 90th Clyde Littlefield Texas Relays,2017-03-29,,,0.4,Outdoor,https://www.tfrrs.org/results/48669/3171996/2017_90th_Clyde_Littlefield_Texas_Relays/Long-Jump,TFRRS all_performances
164,"Pfeiffer, Jenna",Baylor,Big 12,Long Jump,2017,SR-4,,,5.44,m,2017 90th Clyde Littlefield Texas Relays,2017-03-29,,,-0.6,Outdoor,https://www.tfrrs.org/results/48669/3171996/2017_90th_Clyde_Littlefield_Texas_Relays/Long-Jump,TFRRS all_performances
165,"Hawn, Kiana",Baylor,Big 12,400H,2017,JR-3,,,57.45,seconds,Baylor Invitational,2017-04-08,,,,Outdoor,https://www.tfrrs.org/results/48979/3099245/Baylor_Invitational/400-Hurdles,TFRRS all_performances
166,"Houston, Taylor",Baylor,Big 12,400H,2017,SR-4,,,1:03.44,seconds,Baylor Invitational,2017-04-08,,,,Outdoor,https://www.tfrrs.org/results/48979/3099245/Baylor_Invitational/400-Hurdles,TFRRS all_performances
167,"De Souza, Leticia",Baylor,Big 12,400m,2017,JR-3,,,52.86,seconds,Baylor Invitational,2017-04-08,,,,Outdoor,https://www.tfrrs.org/results/48979/3099252/Baylor_Invitational/400-Meters,TFRRS all_performances
168,"King, Jhane'",Baylor,Big 12,400m,2017,FR-1,,,54.46,seconds,Baylor Invitational,2017-04-08,,,,Outdoor,https://www.tfrrs.org/results/48979/3099252/Baylor_Invitational/400-Meters,TFRRS all_performances
169,"Lindsey, Kaitlynn",Baylor,Big 12,400m,2017,JR-3,,,57.20,seconds,Baylor Invitational,2017-04-08,,,,Outdoor,https://www.tfrrs.org/results/48979/3099252/Baylor_Invitational/400-Meters,TFRRS all_performances
170,"Grandcolas, Carlyn",Baylor,Big 12,100H,2017,SR-4,,,14.75,seconds,Michael Johnson Invitational,2017-04-22,,,1.4,Outdoor,https://www.tfrrs.org/results/49272/3142973/Michael_Johnson_Invitational/100-Hurdles,TFRRS all_performances
171,"Pfeiffer, Jenna",Baylor,Big 12,100H,2017,SR-4,,,14.24,seconds,Michael Johnson Invitational,2017-04-22,,,1.8,Outdoor,https://www.tfrrs.org/results/49272/3142973/Michael_Johnson_Invitational/100-Hurdles,TFRRS all_performances
172,"Hawn, Kiana",Baylor,Big 12,400H,2017,JR-3,,,58.30,seconds,Michael Johnson Invitational,2017-04-22,,,,Outdoor,https://www.tfrrs.org/results/49272/3142980/Michael_Johnson_Invitational/400-Hurdles,TFRRS all_performances
173,"Houston, Taylor",Baylor,Big 12,400H,2017,SR-4,,,1:06.22,seconds,Michael Johnson Invitational,2017-04-22,,,,Outdoor,https://www.tfrrs.org/results/49272/3142980/Michael_Johnson_Invitational/400-Hurdles,TFRRS all_performances
174,"De Souza, Leticia",Baylor,Big 12,400m,2017,JR-3,,,52.74,seconds,Michael Johnson Invitational,2017-04-22,,,,Outdoor,https://www.tfrrs.org/results/49272/3142987/Michael_Johnson_Invitational/400-Meters,TFRRS all_performances
175,"King, Jhane'",Baylor,Big 12,400m,2017,FR-1,,,56.28,seconds,Michael Johnson Invitational,2017-04-22,,,,Outdoor,https://www.tfrrs.org/results/49272/3142987/Michael_Johnson_Invitational/400-Meters,TFRRS all_performances
176,"Lindsey, Kaitlynn",Baylor,Big 12,400m,2017,JR-3,,,58.46,seconds,Michael Johnson Invitational,2017-04-22,,,,Outdoor,https://www.tfrrs.org/results/49272/3142987/Michael_Johnson_Invitational/400-Meters,TFRRS all_performances
177,"Powell, Victoria",Baylor,Big 12,400m,2017,FR-1,,,54.98,seconds,Michael Johnson Invitational,2017-04-22,,,,Outdoor,https://www.tfrrs.org/results/49272/3142987/Michael_Johnson_Invitational/400-Meters,TFRRS all_performances
178,"Hawn, Kiana",Baylor,Big 12,400H,2017,JR-3,,,57.66,seconds,Texas Tech Red Raider Shoot-Out,2017-04-28,,,,Outdoor,https://www.tfrrs.org/results/48624/3163572/Texas_Tech_Red_Raider_Shoot-Out/400-Hurdles,TFRRS all_performances
179,"Houston, Taylor",Baylor,Big 12,400H,2017,SR-4,,,1:05.67,seconds,Texas Tech Red Raider Shoot-Out,2017-04-28,,,,Outdoor,https://www.tfrrs.org/results/48624/3163572/Texas_Tech_Red_Raider_Shoot-Out/400-Hurdles,TFRRS all_performances
180,"King, Jhane'",Baylor,Big 12,400m,2017,FR-1,,,54.39,seconds,Texas Tech Red Raider Shoot-Out,2017-04-28,,,,Outdoor,https://www.tfrrs.org/results/48624/3163565/Texas_Tech_Red_Raider_Shoot-Out/400-Meters,TFRRS all_performances
181,"Lindsey, Kaitlynn",Baylor,Big 12,400m,2017,JR-3,,,57.68,seconds,Texas Tech Red Raider Shoot-Out,2017-04-28,,,,Outdoor,https://www.tfrrs.org/results/48624/3163565/Texas_Tech_Red_Raider_Shoot-Out/400-Meters,TFRRS all_performances
182,"Powell, Victoria",Baylor,Big 12,400m,2017,FR-1,,,53.69,seconds,Texas Tech Red Raider Shoot-Out,2017-04-28,,,,Outdoor,https://www.tfrrs.org/results/48624/3163565/Texas_Tech_Red_Raider_Shoot-Out/400-Meters,TFRRS all_performances
183,"Hawn, Kiana",Baylor,Big 12,400H,2017,JR-3,,,57.75,seconds,Big 12 Outdoor Track & Field Championships,2017-05-12,,,,Outdoor,https://www.tfrrs.org/results/51401/3192059/Big_12_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
184,"Hawn, Kiana",Baylor,Big 12,400H,2017,JR-3,,,58.73,seconds,Big 12 Outdoor Track & Field Championships,2017-05-12,,,,Outdoor,https://www.tfrrs.org/results/51401/3192059/Big_12_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
185,"De Souza, Leticia",Baylor,Big 12,400m,2017,JR-3,,,53.42,seconds,Big 12 Outdoor Track & Field Championships,2017-05-12,,,,Outdoor,https://www.tfrrs.org/results/51401/3192112/Big_12_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
186,"De Souza, Leticia",Baylor,Big 12,400m,2017,JR-3,,,53.68,seconds,Big 12 Outdoor Track & Field Championships,2017-05-12,,,,Outdoor,https://www.tfrrs.org/results/51401/3192112/Big_12_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
187,"King, Jhane'",Baylor,Big 12,400m,2017,FR-1,,,55.71,seconds,Big 12 Outdoor Track & Field Championships,2017-05-12,,,,Outdoor,https://www.tfrrs.org/results/51401/3192112/Big_12_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
188,"Powell, Victoria",Baylor,Big 12,400m,2017,FR-1,,,53.88,seconds,Big 12 Outdoor Track & Field Championships,2017-05-12,,,,Outdoor,https://www.tfrrs.org/results/51401/3192112/Big_12_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
189,"Powell, Victoria",Baylor,Big 12,400m,2017,FR-1,,,54.25,seconds,Big 12 Outdoor Track & Field Championships,2017-05-12,,,,Outdoor,https://www.tfrrs.org/results/51401/3192112/Big_12_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
190,"Grandcolas, Carlyn",Baylor,Big 12,Long Jump,2017,SR-4,,,5.39,m,Big 12 Outdoor Track & Field Championships,2017-05-12,,,1.1,Outdoor,https://www.tfrrs.org/results/51401/3192103/Big_12_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
191,"Hawn, Kiana",Baylor,Big 12,400H,2017,JR-3,,,57.12,seconds,NCAA Division I West Preliminary Round,2017-05-25,,,,Outdoor,https://www.tfrrs.org/results/51921/3197633/NCAA_Division_I_West_Preliminary_Round/400-Hurdles,TFRRS all_performances
192,"Hawn, Kiana",Baylor,Big 12,400H,2017,JR-3,,,58.77,seconds,NCAA Division I West Preliminary Round,2017-05-25,,,,Outdoor,https://www.tfrrs.org/results/51921/3197633/NCAA_Division_I_West_Preliminary_Round/400-Hurdles,TFRRS all_performances
193,"De Souza, Leticia",Baylor,Big 12,400m,2017,JR-3,,,53.24,seconds,NCAA Division I West Preliminary Round,2017-05-25,,,,Outdoor,https://www.tfrrs.org/results/51921/3197647/NCAA_Division_I_West_Preliminary_Round/400-Meters,TFRRS all_performances
194,"De Souza, Leticia",Baylor,Big 12,400m,2017,JR-3,,,53.48,seconds,NCAA Division I West Preliminary Round,2017-05-25,,,,Outdoor,https://www.tfrrs.org/results/51921/3197647/NCAA_Division_I_West_Preliminary_Round/400-Meters,TFRRS all_performances
195,"Powell, Victoria",Baylor,Big 12,400m,2017,FR-1,,,54.94,seconds,NCAA Division I West Preliminary Round,2017-05-25,,,,Outdoor,https://www.tfrrs.org/results/51921/3197647/NCAA_Division_I_West_Preliminary_Round/400-Meters,TFRRS all_performances
196,"Pfeiffer, Jenna",Baylor,Big 12,100H,2017,SR-4,,,14.78,seconds,NCAA Division I Outdoor Track & Field Championships,2017-06-07,,,-0.5,Outdoor,https://www.tfrrs.org/results/51935/3199338/NCAA_Division_I_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
197,"Hawn, Kiana",Baylor,Big 12,400H,2017,JR-3,,,1:00.80,seconds,NCAA Division I Outdoor Track & Field Championships,2017-06-07,,,,Outdoor,https://www.tfrrs.org/results/51935/3199097/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
198,"Pfeiffer, Jenna",Baylor,Big 12,Long Jump,2017,SR-4,,,5.25,m,NCAA Division I Outdoor Track & Field Championships,2017-06-07,,,1.8,Outdoor,https://www.tfrrs.org/results/51935/3199342/NCAA_Division_I_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
199,"Pfeiffer, Jenna",Baylor,Big 12,Long Jump,2017,SR-4,,,5.34,m,NCAA Division I Outdoor Track & Field Championships,2017-06-07,,,1.9,Outdoor,https://www.tfrrs.org/results/51935/3199342/NCAA_Division_I_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
200,"Pfeiffer, Jenna",Baylor,Big 12,Long Jump,2017,SR-4,,,5.44,m,NCAA Division I Outdoor Track & Field Championships,2017-06-07,,,1.7,Outdoor,https://www.tfrrs.org/results/51935/3199342/NCAA_Division_I_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
201,"Frazier, Tasha",Iowa State,Big 12,100H,2017,JR-3,,,14.57,seconds,Tulsa Duels,2017-03-17,,,0.9,Outdoor,https://www.tfrrs.org/results/49796/3035590/Tulsa_Duels/100-Hurdles,TFRRS all_performances
202,"Marcucci, Aleenah",Iowa State,Big 12,400m,2017,FR-1,,,1:04.93,seconds,Tulsa Duels,2017-03-17,,,,Outdoor,https://www.tfrrs.org/results/49796/3035578/Tulsa_Duels/400-Meters,TFRRS all_performances
203,"Whigham, Emma",Iowa State,Big 12,400m,2017,SO-2,,,55.75,seconds,Tulsa Duels,2017-03-17,,,,Outdoor,https://www.tfrrs.org/results/49796/3035578/Tulsa_Duels/400-Meters,TFRRS all_performances
204,"Frazier, Tasha",Iowa State,Big 12,Long Jump,2017,JR-3,,,4.20,m,Tulsa Duels,2017-03-17,,,1.9,Outdoor,https://www.tfrrs.org/results/49796/3035603/Tulsa_Duels/Long-Jump,TFRRS all_performances
205,"Frazier, Tasha",Iowa State,Big 12,Long Jump,2017,JR-3,,,5.38,m,Tulsa Duels,2017-03-17,,,1.4,Outdoor,https://www.tfrrs.org/results/49796/3035603/Tulsa_Duels/Long-Jump,TFRRS all_performances
206,"McCorkle, Allanah",Iowa State,Big 12,Long Jump,2017,SR-4,,,5.65,m,Tulsa Duels,2017-03-17,,,1.2,Outdoor,https://www.tfrrs.org/results/49796/3035603/Tulsa_Duels/Long-Jump,TFRRS all_performances
207,"McCorkle, Allanah",Iowa State,Big 12,Long Jump,2017,SR-4,,,5.81,m,Tulsa Duels,2017-03-17,,,0.3,Outdoor,https://www.tfrrs.org/results/49796/3035603/Tulsa_Duels/Long-Jump,TFRRS all_performances
208,"McCorkle, Allanah",Iowa State,Big 12,Long Jump,2017,SR-4,,,6.08,m,Tulsa Duels,2017-03-17,,,1.9,Outdoor,https://www.tfrrs.org/results/49796/3035603/Tulsa_Duels/Long-Jump,TFRRS all_performances
