athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Jones, Jan'Taijah",USC,Big Ten,400m,2024,SR-4,,,51.59,seconds,Pepsi Florida Relays,2024-03-29,,,,Outdoor,https://www.tfrrs.org/results/83593/5148536/Pepsi_Florida_Relays/400-Meters,TFRRS all_performances
"Ballard, Simone",USC,Big Ten,400H,2024,SO-2,,,1:00.83,seconds,44 Farms Team Invitational,2024-04-05,,,,Outdoor,https://www.tfrrs.org/results/85635/5177682/44_Farms_Team_Invitational/400-Hurdles,TFRRS all_performances
"Serville, Rae-Anne",USC,Big Ten,400H,2024,SR-4,,,59.02,seconds,44 Farms Team Invitational,2024-04-05,,,,Outdoor,https://www.tfrrs.org/results/85635/5177682/44_Farms_Team_Invitational/400-Hurdles,TFRRS all_performances
"Waldron, Nonah",USC,Big Ten,400H,2024,FR-1,,,59.90,seconds,44 Farms Team Invitational,2024-04-05,,,,Outdoor,https://www.tfrrs.org/results/85635/5177682/44_Farms_Team_Invitational/400-Hurdles,TFRRS all_performances
"Cenci, Takiya",USC,Big Ten,400m,2024,SO-2,,,54.39,seconds,44 Farms Team Invitational,2024-04-05,,,,Outdoor,https://www.tfrrs.org/results/85635/5177680/44_Farms_Team_Invitational/400-Meters,TFRRS all_performances
"John, Yemi",USC,Big Ten,400m,2024,SO-2,,,52.13,seconds,44 Farms Team Invitational,2024-04-05,,,,Outdoor,https://www.tfrrs.org/results/85635/5177680/44_Farms_Team_Invitational/400-Meters,TFRRS all_performances
"Ballard, Simone",USC,Big Ten,100H,2024,SO-2,,,13.28,seconds,64th Annual Mt. SAC Relays,2024-04-17,,,1.7,Outdoor,https://www.tfrrs.org/results/84352/5221421/64th_Annual_Mt_SAC_Relays/100-Hurdles,TFRRS all_performances
"Chan, Alexandra",USC,Big Ten,100H,2024,SR-4,,,14.55,seconds,64th Annual Mt. SAC Relays,2024-04-17,,,0.4,Outdoor,https://www.tfrrs.org/results/84352/5221471/64th_Annual_Mt_SAC_Relays/100-Hurdles,TFRRS all_performances
"Smith, Jalaysiya",USC,Big Ten,100H,2024,JR-3,,,13.38,seconds,64th Annual Mt. SAC Relays,2024-04-17,,,1.8,Outdoor,https://www.tfrrs.org/results/84352/5221421/64th_Annual_Mt_SAC_Relays/100-Hurdles,TFRRS all_performances
"Waldron, Nonah",USC,Big Ten,100H,2024,FR-1,,,13.15,seconds,64th Annual Mt. SAC Relays,2024-04-17,,,1.7,Outdoor,https://www.tfrrs.org/results/84352/5221421/64th_Annual_Mt_SAC_Relays/100-Hurdles,TFRRS all_performances
"Serville, Rae-Anne",USC,Big Ten,400H,2024,SR-4,,,57.41,seconds,64th Annual Mt. SAC Relays,2024-04-17,,,,Outdoor,https://www.tfrrs.org/results/84352/5221400/64th_Annual_Mt_SAC_Relays/400-Hurdles,TFRRS all_performances
"Cenci, Takiya",USC,Big Ten,400m,2024,SO-2,,,53.79,seconds,64th Annual Mt. SAC Relays,2024-04-17,,,,Outdoor,https://www.tfrrs.org/results/84352/5221450/64th_Annual_Mt_SAC_Relays/400-Meters,TFRRS all_performances
"John, Yemi",USC,Big Ten,400m,2024,SO-2,,,51.67,seconds,64th Annual Mt. SAC Relays,2024-04-17,,,,Outdoor,https://www.tfrrs.org/results/84352/5221484/64th_Annual_Mt_SAC_Relays/400-Meters,TFRRS all_performances
"Jones, Jan'Taijah",USC,Big Ten,400m,2024,SR-4,,,51.71,seconds,64th Annual Mt. SAC Relays,2024-04-17,,,,Outdoor,https://www.tfrrs.org/results/84352/5221484/64th_Annual_Mt_SAC_Relays/400-Meters,TFRRS all_performances
"Whyte, Madison",USC,Big Ten,400m,2024,FR-1,,,51.77,seconds,64th Annual Mt. SAC Relays,2024-04-17,,,,Outdoor,https://www.tfrrs.org/results/84352/5221484/64th_Annual_Mt_SAC_Relays/400-Meters,TFRRS all_performances
"Ballard, Simone",USC,Big Ten,100H,2024,SO-2,,,13.36,seconds,UCLA vs. USC Dual 2024,2024-04-27,,,-1.1,Outdoor,https://www.tfrrs.org/results/85649/5244810/UCLA_vs_USC_Dual_2024/100-Hurdles,TFRRS all_performances
"Chan, Alexandra",USC,Big Ten,100H,2024,SR-4,,,14.51,seconds,UCLA vs. USC Dual 2024,2024-04-27,,,-1.1,Outdoor,https://www.tfrrs.org/results/85649/5244810/UCLA_vs_USC_Dual_2024/100-Hurdles,TFRRS all_performances
"Smith, Jalaysiya",USC,Big Ten,100H,2024,JR-3,,,13.26,seconds,UCLA vs. USC Dual 2024,2024-04-27,,,-1.1,Outdoor,https://www.tfrrs.org/results/85649/5244810/UCLA_vs_USC_Dual_2024/100-Hurdles,TFRRS all_performances
"Waldron, Nonah",USC,Big Ten,100H,2024,FR-1,,,13.53,seconds,UCLA vs. USC Dual 2024,2024-04-27,,,-1.1,Outdoor,https://www.tfrrs.org/results/85649/5244810/UCLA_vs_USC_Dual_2024/100-Hurdles,TFRRS all_performances
"Ballard, Simone",USC,Big Ten,400H,2024,SO-2,,,59.97,seconds,UCLA vs. USC Dual 2024,2024-04-27,,,,Outdoor,https://www.tfrrs.org/results/85649/5244837/UCLA_vs_USC_Dual_2024/400-Hurdles,TFRRS all_performances
"Chan, Alexandra",USC,Big Ten,400H,2024,SR-4,,,1:07.05,seconds,UCLA vs. USC Dual 2024,2024-04-27,,,,Outdoor,https://www.tfrrs.org/results/85649/5244837/UCLA_vs_USC_Dual_2024/400-Hurdles,TFRRS all_performances
"Jones, Jasmine",USC,Big Ten,400H,2024,JR-3,,,56.24,seconds,UCLA vs. USC Dual 2024,2024-04-27,,,,Outdoor,https://www.tfrrs.org/results/85649/5244837/UCLA_vs_USC_Dual_2024/400-Hurdles,TFRRS all_performances
"Serville, Rae-Anne",USC,Big Ten,400H,2024,SR-4,,,57.53,seconds,UCLA vs. USC Dual 2024,2024-04-27,,,,Outdoor,https://www.tfrrs.org/results/85649/5244837/UCLA_vs_USC_Dual_2024/400-Hurdles,TFRRS all_performances
"Waldron, Nonah",USC,Big Ten,400H,2024,FR-1,,,59.49,seconds,UCLA vs. USC Dual 2024,2024-04-27,,,,Outdoor,https://www.tfrrs.org/results/85649/5244837/UCLA_vs_USC_Dual_2024/400-Hurdles,TFRRS all_performances
"Cenci, Takiya",USC,Big Ten,400m,2024,SO-2,,,53.67,seconds,UCLA vs. USC Dual 2024,2024-04-27,,,,Outdoor,https://www.tfrrs.org/results/85649/5244835/UCLA_vs_USC_Dual_2024/400-Meters,TFRRS all_performances
"Jones, Jan'Taijah",USC,Big Ten,400m,2024,SR-4,,,51.94,seconds,UCLA vs. USC Dual 2024,2024-04-27,,,,Outdoor,https://www.tfrrs.org/results/85649/5244835/UCLA_vs_USC_Dual_2024/400-Meters,TFRRS all_performances
"Whyte, Madison",USC,Big Ten,400m,2024,FR-1,,,51.74,seconds,UCLA vs. USC Dual 2024,2024-04-27,,,,Outdoor,https://www.tfrrs.org/results/85649/5244835/UCLA_vs_USC_Dual_2024/400-Meters,TFRRS all_performances
"Jones, Jasmine",USC,Big Ten,100H,2024,JR-3,,,12.86,seconds,2024 Oxy Invitational (College/University),2024-05-04,,,-0.4,Outdoor,https://www.tfrrs.org/results/82298/5263912/2024_Oxy_Invitational_College_University/100-Hurdles,TFRRS all_performances
"Jones, Jasmine",USC,Big Ten,400H,2024,JR-3,,,56.38,seconds,2024 Oxy Invitational (College/University),2024-05-04,,,,Outdoor,https://www.tfrrs.org/results/82298/5263925/2024_Oxy_Invitational_College_University/400-Hurdles,TFRRS all_performances
"Jones, Jasmine",USC,Big Ten,100H,2024,JR-3,,,12.64,seconds,NCAA Division I Outdoor Track & Field Championships,2024-05-05,,,-0.5,Outdoor,https://www.tfrrs.org/results/87017/5286191/NCAA_Division_I_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Jones, Jasmine",USC,Big Ten,100H,2024,JR-3,,,12.67,seconds,NCAA Division I Outdoor Track & Field Championships,2024-05-05,,,0.8,Outdoor,https://www.tfrrs.org/results/87017/5286191/NCAA_Division_I_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Smith, Jalaysiya",USC,Big Ten,100H,2024,JR-3,,,12.77,seconds,NCAA Division I Outdoor Track & Field Championships,2024-05-05,,,0.8,Outdoor,https://www.tfrrs.org/results/87017/5286191/NCAA_Division_I_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Smith, Jalaysiya",USC,Big Ten,100H,2024,JR-3,,,12.96,seconds,NCAA Division I Outdoor Track & Field Championships,2024-05-05,,,-0.5,Outdoor,https://www.tfrrs.org/results/87017/5286191/NCAA_Division_I_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Jones, Jasmine",USC,Big Ten,400H,2024,JR-3,,,53.15,seconds,NCAA Division I Outdoor Track & Field Championships,2024-05-05,,,,Outdoor,https://www.tfrrs.org/results/87017/5286186/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Jones, Jasmine",USC,Big Ten,400H,2024,JR-3,,,54.20,seconds,NCAA Division I Outdoor Track & Field Championships,2024-05-05,,,,Outdoor,https://www.tfrrs.org/results/87017/5286186/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Serville, Rae-Anne",USC,Big Ten,400H,2024,SR-4,,,57.13,seconds,NCAA Division I Outdoor Track & Field Championships,2024-05-05,,,,Outdoor,https://www.tfrrs.org/results/87017/5286186/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"John, Yemi",USC,Big Ten,400m,2024,SO-2,,,51.71,seconds,NCAA Division I Outdoor Track & Field Championships,2024-05-05,,,,Outdoor,https://www.tfrrs.org/results/87017/5286189/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Jones, Jan'Taijah",USC,Big Ten,400m,2024,SR-4,,,50.77,seconds,NCAA Division I Outdoor Track & Field Championships,2024-05-05,,,,Outdoor,https://www.tfrrs.org/results/87017/5286189/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Jones, Jan'Taijah",USC,Big Ten,400m,2024,SR-4,,,50.88,seconds,NCAA Division I Outdoor Track & Field Championships,2024-05-05,,,,Outdoor,https://www.tfrrs.org/results/87017/5286189/NCAA_Division_I_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
"Ballard, Simone",USC,Big Ten,100H,2024,SO-2,,,13.23,seconds,PAC-12 Track and Field Championships,2024-05-10,,,1.6,Outdoor,https://www.tfrrs.org/results/83706/5277519/PAC-12_Track_and_Field_Championships/100-Hurdles,TFRRS all_performances
"Ballard, Simone",USC,Big Ten,100H,2024,SO-2,,,13.52,seconds,PAC-12 Track and Field Championships,2024-05-10,,,-2.4,Outdoor,https://www.tfrrs.org/results/83706/5277519/PAC-12_Track_and_Field_Championships/100-Hurdles,TFRRS all_performances
"Jones, Jasmine",USC,Big Ten,100H,2024,JR-3,,,12.86,seconds,PAC-12 Track and Field Championships,2024-05-10,,,-2.4,Outdoor,https://www.tfrrs.org/results/83706/5277519/PAC-12_Track_and_Field_Championships/100-Hurdles,TFRRS all_performances
"Jones, Jasmine",USC,Big Ten,100H,2024,JR-3,,,12.94,seconds,PAC-12 Track and Field Championships,2024-05-10,,,-1.3,Outdoor,https://www.tfrrs.org/results/83706/5277519/PAC-12_Track_and_Field_Championships/100-Hurdles,TFRRS all_performances
"Smith, Jalaysiya",USC,Big Ten,100H,2024,JR-3,,,13.22,seconds,PAC-12 Track and Field Championships,2024-05-10,,,1.6,Outdoor,https://www.tfrrs.org/results/83706/5277519/PAC-12_Track_and_Field_Championships/100-Hurdles,TFRRS all_performances
"Smith, Jalaysiya",USC,Big Ten,100H,2024,JR-3,,,13.39,seconds,PAC-12 Track and Field Championships,2024-05-10,,,-2.4,Outdoor,https://www.tfrrs.org/results/83706/5277519/PAC-12_Track_and_Field_Championships/100-Hurdles,TFRRS all_performances
"Jones, Jasmine",USC,Big Ten,400H,2024,JR-3,,,53.87,seconds,PAC-12 Track and Field Championships,2024-05-10,,,,Outdoor,https://www.tfrrs.org/results/83706/5277496/PAC-12_Track_and_Field_Championships/400-Hurdles,TFRRS all_performances
"Jones, Jasmine",USC,Big Ten,400H,2024,JR-3,,,56.47,seconds,PAC-12 Track and Field Championships,2024-05-10,,,,Outdoor,https://www.tfrrs.org/results/83706/5277496/PAC-12_Track_and_Field_Championships/400-Hurdles,TFRRS all_performances
"Serville, Rae-Anne",USC,Big Ten,400H,2024,SR-4,,,57.11,seconds,PAC-12 Track and Field Championships,2024-05-10,,,,Outdoor,https://www.tfrrs.org/results/83706/5277496/PAC-12_Track_and_Field_Championships/400-Hurdles,TFRRS all_performances
"Serville, Rae-Anne",USC,Big Ten,400H,2024,SR-4,,,57.75,seconds,PAC-12 Track and Field Championships,2024-05-10,,,,Outdoor,https://www.tfrrs.org/results/83706/5277496/PAC-12_Track_and_Field_Championships/400-Hurdles,TFRRS all_performances
"Cenci, Takiya",USC,Big Ten,400m,2024,SO-2,,,54.05,seconds,PAC-12 Track and Field Championships,2024-05-10,,,,Outdoor,https://www.tfrrs.org/results/83706/5277464/PAC-12_Track_and_Field_Championships/400-Meters,TFRRS all_performances
"John, Yemi",USC,Big Ten,400m,2024,SO-2,,,51.85,seconds,PAC-12 Track and Field Championships,2024-05-10,,,,Outdoor,https://www.tfrrs.org/results/83706/5277464/PAC-12_Track_and_Field_Championships/400-Meters,TFRRS all_performances
"John, Yemi",USC,Big Ten,400m,2024,SO-2,,,52.26,seconds,PAC-12 Track and Field Championships,2024-05-10,,,,Outdoor,https://www.tfrrs.org/results/83706/5277464/PAC-12_Track_and_Field_Championships/400-Meters,TFRRS all_performances
"Jones, Jan'Taijah",USC,Big Ten,400m,2024,SR-4,,,51.07,seconds,PAC-12 Track and Field Championships,2024-05-10,,,,Outdoor,https://www.tfrrs.org/results/83706/5277464/PAC-12_Track_and_Field_Championships/400-Meters,TFRRS all_performances
"Jones, Jan'Taijah",USC,Big Ten,400m,2024,SR-4,,,52.24,seconds,PAC-12 Track and Field Championships,2024-05-10,,,,Outdoor,https://www.tfrrs.org/results/83706/5277464/PAC-12_Track_and_Field_Championships/400-Meters,TFRRS all_performances
"Whyte, Madison",USC,Big Ten,400m,2024,FR-1,,,52.25,seconds,PAC-12 Track and Field Championships,2024-05-10,,,,Outdoor,https://www.tfrrs.org/results/83706/5277464/PAC-12_Track_and_Field_Championships/400-Meters,TFRRS all_performances
"Whyte, Madison",USC,Big Ten,400m,2024,FR-1,,,52.44,seconds,PAC-12 Track and Field Championships,2024-05-10,,,,Outdoor,https://www.tfrrs.org/results/83706/5277464/PAC-12_Track_and_Field_Championships/400-Meters,TFRRS all_performances
"Jones, Jasmine",USC,Big Ten,100H,2024,JR-3,,,12.72,seconds,NCAA West First Round,2024-05-22,,,1.7,Outdoor,https://www.tfrrs.org/results/86989/5284407/NCAA_West_First_Round/100-Hurdles,TFRRS all_performances
"Smith, Jalaysiya",USC,Big Ten,100H,2024,JR-3,,,12.94,seconds,NCAA West First Round,2024-05-22,,,1.0,Outdoor,https://www.tfrrs.org/results/86989/5284407/NCAA_West_First_Round/100-Hurdles,TFRRS all_performances
"Waldron, Nonah",USC,Big Ten,100H,2024,FR-1,,,13.20,seconds,NCAA West First Round,2024-05-22,,,1.5,Outdoor,https://www.tfrrs.org/results/86989/5284407/NCAA_West_First_Round/100-Hurdles,TFRRS all_performances
"Jones, Jasmine",USC,Big Ten,400H,2024,JR-3,,,55.45,seconds,NCAA West First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86989/5284399/NCAA_West_First_Round/400-Hurdles,TFRRS all_performances
"Jones, Jasmine",USC,Big Ten,400H,2024,JR-3,,,56.58,seconds,NCAA West First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86989/5284399/NCAA_West_First_Round/400-Hurdles,TFRRS all_performances
"Serville, Rae-Anne",USC,Big Ten,400H,2024,SR-4,,,56.88,seconds,NCAA West First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86989/5284399/NCAA_West_First_Round/400-Hurdles,TFRRS all_performances
"Serville, Rae-Anne",USC,Big Ten,400H,2024,SR-4,,,57.12,seconds,NCAA West First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86989/5284399/NCAA_West_First_Round/400-Hurdles,TFRRS all_performances
"Cenci, Takiya",USC,Big Ten,400m,2024,SO-2,,,54.37,seconds,NCAA West First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86989/5284402/NCAA_West_First_Round/400-Meters,TFRRS all_performances
"John, Yemi",USC,Big Ten,400m,2024,SO-2,,,51.60,seconds,NCAA West First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86989/5284402/NCAA_West_First_Round/400-Meters,TFRRS all_performances
"John, Yemi",USC,Big Ten,400m,2024,SO-2,,,51.78,seconds,NCAA West First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86989/5284402/NCAA_West_First_Round/400-Meters,TFRRS all_performances
"Jones, Jan'Taijah",USC,Big Ten,400m,2024,SR-4,,,51.11,seconds,NCAA West First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86989/5284402/NCAA_West_First_Round/400-Meters,TFRRS all_performances
"Jones, Jan'Taijah",USC,Big Ten,400m,2024,SR-4,,,51.48,seconds,NCAA West First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86989/5284402/NCAA_West_First_Round/400-Meters,TFRRS all_performances
"Coleman, Kapiolani",Washington,Big Ten,100H,2024,FR-1,,,14.38,seconds,Stanford Invitational,2024-03-29,,,+0.0,Outdoor,https://www.tfrrs.org/results/83461/5148847/Stanford_Invitational/100-Hurdles,TFRRS all_performances
"Coleman, Kapiolani",Washington,Big Ten,400H,2024,FR-1,,,1:01.72,seconds,Stanford Invitational,2024-03-29,,,,Outdoor,https://www.tfrrs.org/results/83461/5148829/Stanford_Invitational/400-Hurdles,TFRRS all_performances
"Terrell, Anna",Washington,Big Ten,400H,2024,SO-2,,,1:01.01,seconds,Stanford Invitational,2024-03-29,,,,Outdoor,https://www.tfrrs.org/results/83461/5148829/Stanford_Invitational/400-Hurdles,TFRRS all_performances
"Coleman, Kapiolani",Washington,Big Ten,100H,2024,FR-1,,,14.22,seconds,Brutus Hamilton 2024,2024-04-06,,,1.2,Outdoor,https://www.tfrrs.org/results/81521/5172168/Brutus_Hamilton_2024/100-Hurdles,TFRRS all_performances
"Coleman, Kapiolani",Washington,Big Ten,400H,2024,FR-1,,,1:01.47,seconds,Brutus Hamilton 2024,2024-04-06,,,,Outdoor,https://www.tfrrs.org/results/81521/5172153/Brutus_Hamilton_2024/400-Hurdles,TFRRS all_performances
"Terrell, Anna",Washington,Big Ten,400H,2024,SO-2,,,59.40,seconds,Brutus Hamilton 2024,2024-04-06,,,,Outdoor,https://www.tfrrs.org/results/81521/5172153/Brutus_Hamilton_2024/400-Hurdles,TFRRS all_performances
"Coleman, Kapiolani",Washington,Big Ten,400H,2024,FR-1,,,59.43,seconds,64th Annual Mt. SAC Relays,2024-04-17,,,,Outdoor,https://www.tfrrs.org/results/84352/5221433/64th_Annual_Mt_SAC_Relays/400-Hurdles,TFRRS all_performances
"Terrell, Anna",Washington,Big Ten,400H,2024,SO-2,,,1:01.60,seconds,64th Annual Mt. SAC Relays,2024-04-17,,,,Outdoor,https://www.tfrrs.org/results/84352/5221433/64th_Annual_Mt_SAC_Relays/400-Hurdles,TFRRS all_performances
"Terrell, Anna",Washington,Big Ten,400H,2024,SO-2,,,1:00.90,seconds,Penn Relays,2024-04-25,,,,Outdoor,https://www.tfrrs.org/results/86574/5277006/Penn_Relays/400-Hurdles,TFRRS all_performances
"Washburn, Ava",Washington,Big Ten,100H,2024,,,,15.46,seconds,Fresno State Invite,2024-04-26,,,-0.5,Outdoor,https://www.tfrrs.org/results/82828/5242957/Fresno_State_Invite/100-Hurdles,TFRRS all_performances
"Coleman, Kapiolani",Washington,Big Ten,400H,2024,,,,59.88,seconds,Fresno State Invite,2024-04-26,,,,Outdoor,https://www.tfrrs.org/results/82828/5242930/Fresno_State_Invite/400-Hurdles,TFRRS all_performances
"Coleman, Kapiolani",Washington,Big Ten,400H,2024,FR-1,,,58.42,seconds,PAC-12 Track and Field Championships,2024-05-10,,,,Outdoor,https://www.tfrrs.org/results/83706/5277496/PAC-12_Track_and_Field_Championships/400-Hurdles,TFRRS all_performances
"Terrell, Anna",Washington,Big Ten,400H,2024,SO-2,,,1:00.84,seconds,PAC-12 Track and Field Championships,2024-05-10,,,,Outdoor,https://www.tfrrs.org/results/83706/5277496/PAC-12_Track_and_Field_Championships/400-Hurdles,TFRRS all_performances
"Coleman, Kapiolani",Washington,Big Ten,400H,2024,FR-1,,,1:00.12,seconds,NCAA West First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86989/5284399/NCAA_West_First_Round/400-Hurdles,TFRRS all_performances
"Humphrey, Tacoria",Illinois,Big Ten,Long Jump,2024,JR-3,,,6.71,m,Gary Wieneke Memorial,2024-04-13,,,1.7,Outdoor,https://www.tfrrs.org/results/84503/5193603/Gary_Wieneke_Memorial_/Long-Jump,TFRRS all_performances
"Ndudi, Elizabeth",Illinois,Big Ten,Long Jump,2024,FR-1,,,6.68,m,Gary Wieneke Memorial,2024-04-13,,,1.9,Outdoor,https://www.tfrrs.org/results/84503/5193603/Gary_Wieneke_Memorial_/Long-Jump,TFRRS all_performances
"Sopova, Darja",Illinois,Big Ten,Long Jump,2024,JR-3,,,6.64,m,Gary Wieneke Memorial,2024-04-13,,,1.9,Outdoor,https://www.tfrrs.org/results/84503/5193603/Gary_Wieneke_Memorial_/Long-Jump,TFRRS all_performances
"Humphrey, Tacoria",Illinois,Big Ten,Long Jump,2024,JR-3,,,6.07,m,64th Annual Mt. SAC Relays,2024-04-17,,,0.3,Outdoor,https://www.tfrrs.org/results/84352/5221451/64th_Annual_Mt_SAC_Relays/Long-Jump,TFRRS all_performances
"Ndudi, Elizabeth",Illinois,Big Ten,Long Jump,2024,FR-1,,,6.39,m,64th Annual Mt. SAC Relays,2024-04-17,,,1.0,Outdoor,https://www.tfrrs.org/results/84352/5221451/64th_Annual_Mt_SAC_Relays/Long-Jump,TFRRS all_performances
"Beckmon, Sophia",Illinois,Big Ten,Long Jump,2024,FR-1,,,6.86,m,Fighting Illini Tune-Up,2024-05-04,,,1.0,Outdoor,https://www.tfrrs.org/results/86077/5262355/Fighting_Illini_Tune-Up_/Long-Jump,TFRRS all_performances
"Humphrey, Tacoria",Illinois,Big Ten,Long Jump,2024,JR-3,,,6.80,m,Fighting Illini Tune-Up,2024-05-04,,,+0.0,Outdoor,https://www.tfrrs.org/results/86077/5262355/Fighting_Illini_Tune-Up_/Long-Jump,TFRRS all_performances
"Beckmon, Sophia",Illinois,Big Ten,Long Jump,2024,FR-1,,,6.21,m,Big Ten Outdoor Championships,2024-05-10,,,0.9,Outdoor,https://www.tfrrs.org/results/86945/5277341/Big_Ten_Outdoor_Championships/Long-Jump,TFRRS all_performances
"Humphrey, Tacoria",Illinois,Big Ten,Long Jump,2024,JR-3,,,6.42,m,Big Ten Outdoor Championships,2024-05-10,,,1.4,Outdoor,https://www.tfrrs.org/results/86945/5277341/Big_Ten_Outdoor_Championships/Long-Jump,TFRRS all_performances
"Ndudi, Elizabeth",Illinois,Big Ten,Long Jump,2024,FR-1,,,5.81,m,Big Ten Outdoor Championships,2024-05-10,,,1.7,Outdoor,https://www.tfrrs.org/results/86945/5277341/Big_Ten_Outdoor_Championships/Long-Jump,TFRRS all_performances
"Sopova, Darja",Illinois,Big Ten,Long Jump,2024,JR-3,,,6.09,m,Big Ten Outdoor Championships,2024-05-10,,,0.6,Outdoor,https://www.tfrrs.org/results/86945/5277341/Big_Ten_Outdoor_Championships/Long-Jump,TFRRS all_performances
"Humphrey, Tacoria",Illinois,Big Ten,Long Jump,2024,JR-3,,,6.48,m,NCAA West First Round,2024-05-22,,,1.7,Outdoor,https://www.tfrrs.org/results/86989/5284395/NCAA_West_First_Round/Long-Jump,TFRRS all_performances
"Ndudi, Elizabeth",Illinois,Big Ten,Long Jump,2024,FR-1,,,6.52,m,NCAA West First Round,2024-05-22,,,0.9,Outdoor,https://www.tfrrs.org/results/86989/5284395/NCAA_West_First_Round/Long-Jump,TFRRS all_performances
"Sopova, Darja",Illinois,Big Ten,Long Jump,2024,JR-3,,,6.35,m,NCAA West First Round,2024-05-22,,,2.0,Outdoor,https://www.tfrrs.org/results/86989/5284395/NCAA_West_First_Round/Long-Jump,TFRRS all_performances
"Ilves, Lishanna",Nebraska,Big Ten,Long Jump,2024,JR-3,,,6.38,m,Pepsi Florida Relays,2024-03-29,,,0.7,Outdoor,https://www.tfrrs.org/results/83593/5148543/Pepsi_Florida_Relays/Long-Jump,TFRRS all_performances
"McElmurry, Ashley",Nebraska,Big Ten,Long Jump,2024,SR-4,,,6.23,m,Pepsi Florida Relays,2024-03-29,,,+0.0,Outdoor,https://www.tfrrs.org/results/83593/5148543/Pepsi_Florida_Relays/Long-Jump,TFRRS all_performances
"Deebom, Bariborve",Nebraska,Big Ten,Long Jump,2024,FR-1,,,5.86,m,2024 Jim Click Shootout,2024-04-05,,,-1.3,Outdoor,https://www.tfrrs.org/results/81577/5171512/_2024_Jim_Click_Shootout/Long-Jump,TFRRS all_performances
"Ilves, Lishanna",Nebraska,Big Ten,Long Jump,2024,JR-3,,,6.40,m,2024 Jim Click Shootout,2024-04-05,,,0.3,Outdoor,https://www.tfrrs.org/results/81577/5171512/_2024_Jim_Click_Shootout/Long-Jump,TFRRS all_performances
"Pecora, Rebecca",Nebraska,Big Ten,Long Jump,2024,JR-3,,,5.63,m,2024 Jim Click Shootout,2024-04-05,,,-1.5,Outdoor,https://www.tfrrs.org/results/81577/5175663/_2024_Jim_Click_Shootout/Long-Jump,TFRRS all_performances
"Phipps, Rhianna",Nebraska,Big Ten,Long Jump,2024,JR-3,,,5.83,m,2024 Jim Click Shootout,2024-04-05,,,1.9,Outdoor,https://www.tfrrs.org/results/81577/5171512/_2024_Jim_Click_Shootout/Long-Jump,TFRRS all_performances
"Stepney, LaQwasia",Nebraska,Big Ten,Long Jump,2024,SR-4,,,5.57,m,2024 Jim Click Shootout,2024-04-05,,,-0.3,Outdoor,https://www.tfrrs.org/results/81577/5171512/_2024_Jim_Click_Shootout/Long-Jump,TFRRS all_performances
"Thomas, Darby",Nebraska,Big Ten,Long Jump,2024,SR-4,,,5.98,m,2024 Jim Click Shootout,2024-04-05,,,0.2,Outdoor,https://www.tfrrs.org/results/81577/5171512/_2024_Jim_Click_Shootout/Long-Jump,TFRRS all_performances
"Wanjoku, Favour",Nebraska,Big Ten,Long Jump,2024,JR-3,,,5.68,m,2024 Jim Click Shootout,2024-04-05,,,+0.0,Outdoor,https://www.tfrrs.org/results/81577/5175663/_2024_Jim_Click_Shootout/Long-Jump,TFRRS all_performances
"Williams, Velecia",Nebraska,Big Ten,Long Jump,2024,JR-3,,,6.33,m,2024 Jim Click Shootout,2024-04-05,,,0.2,Outdoor,https://www.tfrrs.org/results/81577/5171512/_2024_Jim_Click_Shootout/Long-Jump,TFRRS all_performances
"Ilves, Lishanna",Nebraska,Big Ten,Long Jump,2024,JR-3,,,6.18,m,Michael Johnson Invitational,2024-04-19,,,0.9,Outdoor,https://www.tfrrs.org/results/81449/5219274/Michael_Johnson_Invitational/Long-Jump,TFRRS all_performances
