index,athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
110,"Stepney, LaQwasia",Nebraska,Big Ten,Long Jump,2022,SO-2,,,4.30,m,Drake Relays,2022-04-27,,,0.2,Outdoor,https://www.tfrrs.org/results/74970/4536849/Drake_Relays/Long-Jump,TFRRS all_performances
111,"Stepney, LaQwasia",Nebraska,Big Ten,Long Jump,2022,SO-2,,,5.61,m,Drake Relays,2022-04-27,,,-0.8,Outdoor,https://www.tfrrs.org/results/74970/4536849/Drake_Relays/Long-Jump,TFRRS all_performances
112,"Stepney, LaQwasia",Nebraska,Big Ten,Long Jump,2022,SO-2,,,5.72,m,Drake Relays,2022-04-27,,,+0.0,Outdoor,https://www.tfrrs.org/results/74970/4536849/Drake_Relays/Long-Jump,TFRRS all_performances
113,"Myers, Kerrigan",Nebraska,Big Ten,100H,2022,SO-2,,,14.09,seconds,2022 Prairie Wolf Invite,2022-04-28,,,1.4,Outdoor,https://www.tfrrs.org/results/74931/4532942/2022_Prairie_Wolf_Invite/100-Hurdles,TFRRS all_performances
114,"Moore, Karlie",Nebraska,Big Ten,400H,2022,SO-2,,,1:03.18,seconds,2022 Prairie Wolf Invite,2022-04-28,,,,Outdoor,https://www.tfrrs.org/results/74931/4532921/2022_Prairie_Wolf_Invite/400-Hurdles,TFRRS all_performances
115,"Walsh, Nieve",Nebraska,Big Ten,400m,2022,FR-1,,,59.55,seconds,KSU Ward Haylett Invitational,2022-05-06,,,,Outdoor,https://www.tfrrs.org/results/74692/4547612/KSU_Ward_Haylett_Invitational/400-Meters,TFRRS all_performances
116,"Turke, Ieva",Nebraska,Big Ten,Long Jump,2022,SR-4,,,5.69,m,KSU Ward Haylett Invitational,2022-05-06,,,0.5,Outdoor,https://www.tfrrs.org/results/74692/4547623/KSU_Ward_Haylett_Invitational/Long-Jump,TFRRS all_performances
117,"Turke, Ieva",Nebraska,Big Ten,Long Jump,2022,SR-4,,,5.80,m,KSU Ward Haylett Invitational,2022-05-06,,,0.5,Outdoor,https://www.tfrrs.org/results/74692/4547623/KSU_Ward_Haylett_Invitational/Long-Jump,TFRRS all_performances
118,"Turke, Ieva",Nebraska,Big Ten,Long Jump,2022,SR-4,,,5.87,m,KSU Ward Haylett Invitational,2022-05-06,,,1.0,Outdoor,https://www.tfrrs.org/results/74692/4547623/KSU_Ward_Haylett_Invitational/Long-Jump,TFRRS all_performances
119,"Turke, Ieva",Nebraska,Big Ten,Long Jump,2022,SR-4,,,6.01,m,KSU Ward Haylett Invitational,2022-05-06,,,0.9,Outdoor,https://www.tfrrs.org/results/74692/4547623/KSU_Ward_Haylett_Invitational/Long-Jump,TFRRS all_performances
120,"Turke, Ieva",Nebraska,Big Ten,Long Jump,2022,SR-4,,,6.04,m,KSU Ward Haylett Invitational,2022-05-06,,,1.1,Outdoor,https://www.tfrrs.org/results/74692/4547623/KSU_Ward_Haylett_Invitational/Long-Jump,TFRRS all_performances
121,"Moore, Karlie",Nebraska,Big Ten,400H,2022,SO-2,,,1:01.60,seconds,Big Ten Outdoor Track & Field Championships,2022-05-13,,,,Outdoor,https://www.tfrrs.org/results/75158/4559865/Big_Ten_Outdoor_Track__Field_Championships/400-Hurdles,TFRRS all_performances
122,"Hugg, Kayla",Nebraska,Big Ten,400m,2022,SO-2,,,54.81,seconds,Big Ten Outdoor Track & Field Championships,2022-05-13,,,,Outdoor,https://www.tfrrs.org/results/75158/4559887/Big_Ten_Outdoor_Track__Field_Championships/400-Meters,TFRRS all_performances
123,"McElmurry, Ashley",Nebraska,Big Ten,Long Jump,2022,SO-2,,,5.59,m,Big Ten Outdoor Track & Field Championships,2022-05-13,,,1.1,Outdoor,https://www.tfrrs.org/results/75158/4559898/Big_Ten_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
124,"McElmurry, Ashley",Nebraska,Big Ten,Long Jump,2022,SO-2,,,5.60,m,Big Ten Outdoor Track & Field Championships,2022-05-13,,,1.4,Outdoor,https://www.tfrrs.org/results/75158/4559898/Big_Ten_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
125,"Myers, Kerrigan",Nebraska,Big Ten,Long Jump,2022,SO-2,,,5.34,m,Big Ten Outdoor Track & Field Championships,2022-05-13,,,1.5,Outdoor,https://www.tfrrs.org/results/75158/4559981/Big_Ten_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
126,"Pearson, Zionn",Nebraska,Big Ten,Long Jump,2022,JR-3,,,5.67,m,Big Ten Outdoor Track & Field Championships,2022-05-13,,,1.4,Outdoor,https://www.tfrrs.org/results/75158/4559898/Big_Ten_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
127,"Pearson, Zionn",Nebraska,Big Ten,Long Jump,2022,JR-3,,,5.71,m,Big Ten Outdoor Track & Field Championships,2022-05-13,,,0.3,Outdoor,https://www.tfrrs.org/results/75158/4559898/Big_Ten_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
128,"Stepney, LaQwasia",Nebraska,Big Ten,Long Jump,2022,SO-2,,,5.71,m,Big Ten Outdoor Track & Field Championships,2022-05-13,,,0.1,Outdoor,https://www.tfrrs.org/results/75158/4559898/Big_Ten_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
129,"Stepney, LaQwasia",Nebraska,Big Ten,Long Jump,2022,SO-2,,,5.87,m,Big Ten Outdoor Track & Field Championships,2022-05-13,,,0.9,Outdoor,https://www.tfrrs.org/results/75158/4559898/Big_Ten_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
130,"Stepney, LaQwasia",Nebraska,Big Ten,Long Jump,2022,SO-2,,,5.93,m,Big Ten Outdoor Track & Field Championships,2022-05-13,,,1.2,Outdoor,https://www.tfrrs.org/results/75158/4559898/Big_Ten_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
131,"Stepney, LaQwasia",Nebraska,Big Ten,Long Jump,2022,SO-2,,,6.21,m,Big Ten Outdoor Track & Field Championships,2022-05-13,,,-0.1,Outdoor,https://www.tfrrs.org/results/75158/4559898/Big_Ten_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
132,"Turke, Ieva",Nebraska,Big Ten,Long Jump,2022,SR-4,,,5.56,m,Big Ten Outdoor Track & Field Championships,2022-05-13,,,1.2,Outdoor,https://www.tfrrs.org/results/75158/4559898/Big_Ten_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
133,"Turke, Ieva",Nebraska,Big Ten,Long Jump,2022,SR-4,,,5.59,m,Big Ten Outdoor Track & Field Championships,2022-05-13,,,-1.2,Outdoor,https://www.tfrrs.org/results/75158/4559898/Big_Ten_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
134,"Turke, Ieva",Nebraska,Big Ten,Long Jump,2022,SR-4,,,5.63,m,Big Ten Outdoor Track & Field Championships,2022-05-13,,,1.7,Outdoor,https://www.tfrrs.org/results/75158/4559898/Big_Ten_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
135,"Harris, Winsome",Nebraska,Big Ten,100H,2022,SO-2,,,13.94,seconds,NCAA West Preliminary Round,2022-05-25,,,0.6,Outdoor,https://www.tfrrs.org/results/75211/4565980/NCAA_West_Preliminary_Round/100-Hurdles,TFRRS all_performances
136,"Stepney, LaQwasia",Nebraska,Big Ten,100H,2022,SO-2,,,13.73,seconds,NCAA West Preliminary Round,2022-05-25,,,0.5,Outdoor,https://www.tfrrs.org/results/75211/4565980/NCAA_West_Preliminary_Round/100-Hurdles,TFRRS all_performances
137,"Ilves, Lishanna",Nebraska,Big Ten,Long Jump,2022,SO-2,,,5.77,m,NCAA West Preliminary Round,2022-05-25,,,0.6,Outdoor,https://www.tfrrs.org/results/75211/4565975/NCAA_West_Preliminary_Round/Long-Jump,TFRRS all_performances
138,"Ilves, Lishanna",Nebraska,Big Ten,Long Jump,2022,SO-2,,,6.05,m,NCAA West Preliminary Round,2022-05-25,,,0.7,Outdoor,https://www.tfrrs.org/results/75211/4565975/NCAA_West_Preliminary_Round/Long-Jump,TFRRS all_performances
139,"Ilves, Lishanna",Nebraska,Big Ten,Long Jump,2022,SO-2,,,6.14,m,NCAA West Preliminary Round,2022-05-25,,,-0.2,Outdoor,https://www.tfrrs.org/results/75211/4565975/NCAA_West_Preliminary_Round/Long-Jump,TFRRS all_performances
140,"McElmurry, Ashley",Nebraska,Big Ten,Long Jump,2022,SO-2,,,5.89,m,NCAA West Preliminary Round,2022-05-25,,,-1.2,Outdoor,https://www.tfrrs.org/results/75211/4565975/NCAA_West_Preliminary_Round/Long-Jump,TFRRS all_performances
141,"McElmurry, Ashley",Nebraska,Big Ten,Long Jump,2022,SO-2,,,6.03,m,NCAA West Preliminary Round,2022-05-25,,,1.0,Outdoor,https://www.tfrrs.org/results/75211/4565975/NCAA_West_Preliminary_Round/Long-Jump,TFRRS all_performances
142,"Stepney, LaQwasia",Nebraska,Big Ten,Long Jump,2022,SO-2,,,6.16,m,NCAA West Preliminary Round,2022-05-25,,,0.5,Outdoor,https://www.tfrrs.org/results/75211/4565975/NCAA_West_Preliminary_Round/Long-Jump,TFRRS all_performances
143,"Stepney, LaQwasia",Nebraska,Big Ten,Long Jump,2022,SO-2,,,6.21,m,NCAA West Preliminary Round,2022-05-25,,,-1.6,Outdoor,https://www.tfrrs.org/results/75211/4565975/NCAA_West_Preliminary_Round/Long-Jump,TFRRS all_performances
144,"Stepney, LaQwasia",Nebraska,Big Ten,Long Jump,2022,SO-2,,,6.23,m,NCAA West Preliminary Round,2022-05-25,,,0.9,Outdoor,https://www.tfrrs.org/results/75211/4565975/NCAA_West_Preliminary_Round/Long-Jump,TFRRS all_performances
145,"Stepney, LaQwasia",Nebraska,Big Ten,Long Jump,2022,SO-2,,,6.05,m,NCAA Division I Outdoor Track & Field Championships,2022-06-08,,,0.9,Outdoor,https://www.tfrrs.org/results/75224/4567509/NCAA_Division_I_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
146,"Stepney, LaQwasia",Nebraska,Big Ten,Long Jump,2022,SO-2,,,6.09,m,NCAA Division I Outdoor Track & Field Championships,2022-06-08,,,1.4,Outdoor,https://www.tfrrs.org/results/75224/4567509/NCAA_Division_I_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
147,"Stepney, LaQwasia",Nebraska,Big Ten,Long Jump,2022,SO-2,,,6.22,m,NCAA Division I Outdoor Track & Field Championships,2022-06-08,,,0.8,Outdoor,https://www.tfrrs.org/results/75224/4567509/NCAA_Division_I_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
148,"Kleefeld, Carly",Oregon,Big Ten,400m,2022,SR-4,,,56.55,seconds,OSU PNW Invite,2022-03-19,,,,Outdoor,https://www.tfrrs.org/results/70820/4427194/OSU_PNW_Invite/400-Meters,TFRRS all_performances
149,"Ramsay, McKenna",Oregon,Big Ten,400m,2022,SR-4,,,55.89,seconds,OSU PNW Invite,2022-03-19,,,,Outdoor,https://www.tfrrs.org/results/70820/4427194/OSU_PNW_Invite/400-Meters,TFRRS all_performances
150,"Bullock, Gianna",Oregon,Big Ten,100H,2022,FR-1,,,14.51,seconds,43rd Aztec Invitational,2022-03-24,,,-1.8,Outdoor,https://www.tfrrs.org/results/72993/4442325/43rd_Aztec_Invitational/100-Hurdles,TFRRS all_performances
151,"Chocek, Taylor",Oregon,Big Ten,100H,2022,SO-2,,,14.61,seconds,43rd Aztec Invitational,2022-03-24,,,-1.5,Outdoor,https://www.tfrrs.org/results/72993/4442325/43rd_Aztec_Invitational/100-Hurdles,TFRRS all_performances
152,"Grebo, Shana",Oregon,Big Ten,100H,2022,FR-1,,,13.75,seconds,43rd Aztec Invitational,2022-03-24,,,-0.5,Outdoor,https://www.tfrrs.org/results/72993/4442325/43rd_Aztec_Invitational/100-Hurdles,TFRRS all_performances
153,"Uzoekwe, Colleen",Oregon,Big Ten,100H,2022,FR-1,,,14.60,seconds,43rd Aztec Invitational,2022-03-24,,,-1.8,Outdoor,https://www.tfrrs.org/results/72993/4442325/43rd_Aztec_Invitational/100-Hurdles,TFRRS all_performances
154,"Webster, Alexandra",Oregon,Big Ten,100H,2022,SO-2,,,13.36,seconds,43rd Aztec Invitational,2022-03-24,,,-0.5,Outdoor,https://www.tfrrs.org/results/72993/4442325/43rd_Aztec_Invitational/100-Hurdles,TFRRS all_performances
155,"Grebo, Shana",Oregon,Big Ten,400H,2022,FR-1,,,56.28,seconds,43rd Aztec Invitational,2022-03-24,,,,Outdoor,https://www.tfrrs.org/results/72993/4442371/43rd_Aztec_Invitational/400-Hurdles,TFRRS all_performances
156,"Webster, Alexandra",Oregon,Big Ten,400H,2022,SO-2,,,58.04,seconds,43rd Aztec Invitational,2022-03-24,,,,Outdoor,https://www.tfrrs.org/results/72993/4442371/43rd_Aztec_Invitational/400-Hurdles,TFRRS all_performances
157,"Bullock, Gianna",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.13,m,43rd Aztec Invitational,2022-03-24,,,+0.0,Outdoor,https://www.tfrrs.org/results/72993/4442348/43rd_Aztec_Invitational/Long-Jump,TFRRS all_performances
158,"Bullock, Gianna",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.22,m,43rd Aztec Invitational,2022-03-24,,,0.5,Outdoor,https://www.tfrrs.org/results/72993/4442348/43rd_Aztec_Invitational/Long-Jump,TFRRS all_performances
159,"Chocek, Taylor",Oregon,Big Ten,Long Jump,2022,SO-2,,,5.23,m,43rd Aztec Invitational,2022-03-24,,,0.6,Outdoor,https://www.tfrrs.org/results/72993/4442348/43rd_Aztec_Invitational/Long-Jump,TFRRS all_performances
160,"Chocek, Taylor",Oregon,Big Ten,Long Jump,2022,SO-2,,,5.40,m,43rd Aztec Invitational,2022-03-24,,,+0.0,Outdoor,https://www.tfrrs.org/results/72993/4442348/43rd_Aztec_Invitational/Long-Jump,TFRRS all_performances
161,"Ellis, Lexi",Oregon,Big Ten,Long Jump,2022,JR-3,,,5.27,m,43rd Aztec Invitational,2022-03-24,,,0.5,Outdoor,https://www.tfrrs.org/results/72993/4442348/43rd_Aztec_Invitational/Long-Jump,TFRRS all_performances
162,"Uzoekwe, Colleen",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.43,m,43rd Aztec Invitational,2022-03-24,,,1.2,Outdoor,https://www.tfrrs.org/results/72993/4442348/43rd_Aztec_Invitational/Long-Jump,TFRRS all_performances
163,"Uzoekwe, Colleen",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.47,m,43rd Aztec Invitational,2022-03-24,,,+0.0,Outdoor,https://www.tfrrs.org/results/72993/4442348/43rd_Aztec_Invitational/Long-Jump,TFRRS all_performances
164,"Uzoekwe, Colleen",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.56,m,43rd Aztec Invitational,2022-03-24,,,0.2,Outdoor,https://www.tfrrs.org/results/72993/4442348/43rd_Aztec_Invitational/Long-Jump,TFRRS all_performances
165,"Uzoekwe, Colleen",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.64,m,43rd Aztec Invitational,2022-03-24,,,0.2,Outdoor,https://www.tfrrs.org/results/72993/4442348/43rd_Aztec_Invitational/Long-Jump,TFRRS all_performances
166,"Uzoekwe, Colleen",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.95,m,43rd Aztec Invitational,2022-03-24,,,0.1,Outdoor,https://www.tfrrs.org/results/72993/4442348/43rd_Aztec_Invitational/Long-Jump,TFRRS all_performances
167,"Uzoekwe, Colleen",Oregon,Big Ten,Long Jump,2022,FR-1,,,6.02,m,43rd Aztec Invitational,2022-03-24,,,0.2,Outdoor,https://www.tfrrs.org/results/72993/4442348/43rd_Aztec_Invitational/Long-Jump,TFRRS all_performances
168,"Bullock, Gianna",Oregon,Big Ten,100H,2022,FR-1,,,14.72,seconds,Hayward Premiere,2022-04-01,,,1.1,Outdoor,https://www.tfrrs.org/results/73106/4462822/Hayward_Premiere/100-Hurdles,TFRRS all_performances
169,"Chocek, Taylor",Oregon,Big Ten,100H,2022,SO-2,,,14.18,seconds,Hayward Premiere,2022-04-01,,,1.1,Outdoor,https://www.tfrrs.org/results/73106/4462822/Hayward_Premiere/100-Hurdles,TFRRS all_performances
170,"Bullock, Gianna",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.28,m,Hayward Premiere,2022-04-01,,,1.6,Outdoor,https://www.tfrrs.org/results/73106/4462800/Hayward_Premiere/Long-Jump,TFRRS all_performances
171,"Bullock, Gianna",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.39,m,Hayward Premiere,2022-04-01,,,1.1,Outdoor,https://www.tfrrs.org/results/73106/4462800/Hayward_Premiere/Long-Jump,TFRRS all_performances
172,"Bullock, Gianna",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.46,m,Hayward Premiere,2022-04-01,,,1.6,Outdoor,https://www.tfrrs.org/results/73106/4462800/Hayward_Premiere/Long-Jump,TFRRS all_performances
173,"Bullock, Gianna",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.57,m,Hayward Premiere,2022-04-01,,,-0.3,Outdoor,https://www.tfrrs.org/results/73106/4462800/Hayward_Premiere/Long-Jump,TFRRS all_performances
174,"Bullock, Gianna",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.61,m,Hayward Premiere,2022-04-01,,,0.6,Outdoor,https://www.tfrrs.org/results/73106/4462800/Hayward_Premiere/Long-Jump,TFRRS all_performances
175,"Chocek, Taylor",Oregon,Big Ten,Long Jump,2022,SO-2,,,5.31,m,Hayward Premiere,2022-04-01,,,0.3,Outdoor,https://www.tfrrs.org/results/73106/4462800/Hayward_Premiere/Long-Jump,TFRRS all_performances
176,"Chocek, Taylor",Oregon,Big Ten,Long Jump,2022,SO-2,,,5.41,m,Hayward Premiere,2022-04-01,,,-0.4,Outdoor,https://www.tfrrs.org/results/73106/4462800/Hayward_Premiere/Long-Jump,TFRRS all_performances
177,"Ellis, Lexi",Oregon,Big Ten,Long Jump,2022,JR-3,,,5.31,m,Hayward Premiere,2022-04-01,,,0.4,Outdoor,https://www.tfrrs.org/results/73106/4462800/Hayward_Premiere/Long-Jump,TFRRS all_performances
178,"Ellis, Lexi",Oregon,Big Ten,Long Jump,2022,JR-3,,,5.40,m,Hayward Premiere,2022-04-01,,,+0.0,Outdoor,https://www.tfrrs.org/results/73106/4462800/Hayward_Premiere/Long-Jump,TFRRS all_performances
179,"Ellis, Lexi",Oregon,Big Ten,Long Jump,2022,JR-3,,,5.51,m,Hayward Premiere,2022-04-01,,,-0.5,Outdoor,https://www.tfrrs.org/results/73106/4462800/Hayward_Premiere/Long-Jump,TFRRS all_performances
180,"Ganashamoorthy, Hannah",Oregon,Big Ten,Long Jump,2022,FR-1,,,4.86,m,Hayward Premiere,2022-04-01,,,0.4,Outdoor,https://www.tfrrs.org/results/73106/4462800/Hayward_Premiere/Long-Jump,TFRRS all_performances
181,"Ganashamoorthy, Hannah",Oregon,Big Ten,Long Jump,2022,FR-1,,,4.91,m,Hayward Premiere,2022-04-01,,,0.3,Outdoor,https://www.tfrrs.org/results/73106/4462800/Hayward_Premiere/Long-Jump,TFRRS all_performances
182,"Ruotolo, Dominique",Oregon,Big Ten,Long Jump,2022,SO-2,,,5.70,m,Hayward Premiere,2022-04-01,,,-0.2,Outdoor,https://www.tfrrs.org/results/73106/4462800/Hayward_Premiere/Long-Jump,TFRRS all_performances
183,"Ruotolo, Dominique",Oregon,Big Ten,Long Jump,2022,SO-2,,,5.72,m,Hayward Premiere,2022-04-01,,,+0.0,Outdoor,https://www.tfrrs.org/results/73106/4462800/Hayward_Premiere/Long-Jump,TFRRS all_performances
184,"Ruotolo, Dominique",Oregon,Big Ten,Long Jump,2022,SO-2,,,5.78,m,Hayward Premiere,2022-04-01,,,-0.2,Outdoor,https://www.tfrrs.org/results/73106/4462800/Hayward_Premiere/Long-Jump,TFRRS all_performances
185,"Ruotolo, Dominique",Oregon,Big Ten,Long Jump,2022,SO-2,,,5.83,m,Hayward Premiere,2022-04-01,,,1.5,Outdoor,https://www.tfrrs.org/results/73106/4462800/Hayward_Premiere/Long-Jump,TFRRS all_performances
186,"Ruotolo, Dominique",Oregon,Big Ten,Long Jump,2022,SO-2,,,5.85,m,Hayward Premiere,2022-04-01,,,0.1,Outdoor,https://www.tfrrs.org/results/73106/4462800/Hayward_Premiere/Long-Jump,TFRRS all_performances
187,"Sloan, Tori",Oregon,Big Ten,Long Jump,2022,JR-3,,,5.50,m,Hayward Premiere,2022-04-01,,,+0.0,Outdoor,https://www.tfrrs.org/results/73106/4462800/Hayward_Premiere/Long-Jump,TFRRS all_performances
188,"Uzoekwe, Colleen",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.19,m,Hayward Premiere,2022-04-01,,,+0.0,Outdoor,https://www.tfrrs.org/results/73106/4462800/Hayward_Premiere/Long-Jump,TFRRS all_performances
189,"Uzoekwe, Colleen",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.26,m,Hayward Premiere,2022-04-01,,,0.1,Outdoor,https://www.tfrrs.org/results/73106/4462800/Hayward_Premiere/Long-Jump,TFRRS all_performances
190,"Uzoekwe, Colleen",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.71,m,Hayward Premiere,2022-04-01,,,0.1,Outdoor,https://www.tfrrs.org/results/73106/4462800/Hayward_Premiere/Long-Jump,TFRRS all_performances
191,"Uzoekwe, Colleen",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.74,m,Hayward Premiere,2022-04-01,,,1.6,Outdoor,https://www.tfrrs.org/results/73106/4462800/Hayward_Premiere/Long-Jump,TFRRS all_performances
192,"Uzoekwe, Colleen",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.84,m,Hayward Premiere,2022-04-01,,,0.2,Outdoor,https://www.tfrrs.org/results/73106/4462800/Hayward_Premiere/Long-Jump,TFRRS all_performances
193,"Bullock, Gianna",Oregon,Big Ten,100H,2022,FR-1,,,14.72,seconds,Bryan Clay Invitational,2022-04-13,,,0.5,Outdoor,https://www.tfrrs.org/results/70993/4515159/Bryan_Clay_Invitational/100-Hurdles,TFRRS all_performances
194,"Chocek, Taylor",Oregon,Big Ten,100H,2022,SO-2,,,14.31,seconds,Bryan Clay Invitational,2022-04-13,,,1.1,Outdoor,https://www.tfrrs.org/results/70993/4515159/Bryan_Clay_Invitational/100-Hurdles,TFRRS all_performances
195,"Grebo, Shana",Oregon,Big Ten,100H,2022,FR-1,,,13.56,seconds,62nd Annual Mt. SAC Relays (Collegiate),2022-04-13,,,-0.3,Outdoor,https://www.tfrrs.org/results/72999/4504229/62nd_Annual_Mt_SAC_Relays_Collegiate/100-Hurdles,TFRRS all_performances
196,"Uzoekwe, Colleen",Oregon,Big Ten,100H,2022,FR-1,,,14.46,seconds,Bryan Clay Invitational,2022-04-13,,,0.6,Outdoor,https://www.tfrrs.org/results/70993/4515159/Bryan_Clay_Invitational/100-Hurdles,TFRRS all_performances
197,"Webster, Alexandra",Oregon,Big Ten,100H,2022,SO-2,,,13.24,seconds,62nd Annual Mt. SAC Relays (Collegiate),2022-04-13,,,-2.6,Outdoor,https://www.tfrrs.org/results/72999/4504229/62nd_Annual_Mt_SAC_Relays_Collegiate/100-Hurdles,TFRRS all_performances
198,"Webster, Alexandra",Oregon,Big Ten,100H,2022,SO-2,,,13.31,seconds,62nd Annual Mt. SAC Relays (Collegiate),2022-04-13,,,0.3,Outdoor,https://www.tfrrs.org/results/72999/4504229/62nd_Annual_Mt_SAC_Relays_Collegiate/100-Hurdles,TFRRS all_performances
199,"Grebo, Shana",Oregon,Big Ten,400H,2022,FR-1,,,56.43,seconds,62nd Annual Mt. SAC Relays (Collegiate),2022-04-13,,,,Outdoor,https://www.tfrrs.org/results/72999/4504256/62nd_Annual_Mt_SAC_Relays_Collegiate/400-Hurdles,TFRRS all_performances
200,"Wright, Katriina",Oregon,Big Ten,400m,2022,FR-1,,,53.31,seconds,62nd Annual Mt. SAC Relays (Collegiate),2022-04-13,,,,Outdoor,https://www.tfrrs.org/results/72999/4504198/62nd_Annual_Mt_SAC_Relays_Collegiate/400-Meters,TFRRS all_performances
201,"Bullock, Gianna",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.54,m,Bryan Clay Invitational,2022-04-13,,,0.1,Outdoor,https://www.tfrrs.org/results/70993/4515163/Bryan_Clay_Invitational/Long-Jump,TFRRS all_performances
202,"Bullock, Gianna",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.62,m,Bryan Clay Invitational,2022-04-13,,,-0.7,Outdoor,https://www.tfrrs.org/results/70993/4515163/Bryan_Clay_Invitational/Long-Jump,TFRRS all_performances
203,"Bullock, Gianna",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.63,m,Bryan Clay Invitational,2022-04-13,,,1.2,Outdoor,https://www.tfrrs.org/results/70993/4515163/Bryan_Clay_Invitational/Long-Jump,TFRRS all_performances
204,"Chocek, Taylor",Oregon,Big Ten,Long Jump,2022,SO-2,,,5.54,m,Bryan Clay Invitational,2022-04-13,,,0.6,Outdoor,https://www.tfrrs.org/results/70993/4515163/Bryan_Clay_Invitational/Long-Jump,TFRRS all_performances
205,"Chocek, Taylor",Oregon,Big Ten,Long Jump,2022,SO-2,,,5.63,m,Bryan Clay Invitational,2022-04-13,,,0.7,Outdoor,https://www.tfrrs.org/results/70993/4515163/Bryan_Clay_Invitational/Long-Jump,TFRRS all_performances
206,"Chocek, Taylor",Oregon,Big Ten,Long Jump,2022,SO-2,,,5.67,m,Bryan Clay Invitational,2022-04-13,,,+0.0,Outdoor,https://www.tfrrs.org/results/70993/4515163/Bryan_Clay_Invitational/Long-Jump,TFRRS all_performances
207,"Hickey, Alysah",Oregon,Big Ten,Long Jump,2022,SO-2,,,6.60,m,62nd Annual Mt. SAC Relays (Collegiate),2022-04-13,,,0.9,Outdoor,https://www.tfrrs.org/results/72999/4504246/62nd_Annual_Mt_SAC_Relays_Collegiate/Long-Jump,TFRRS all_performances
208,"Uzoekwe, Colleen",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.19,m,Bryan Clay Invitational,2022-04-13,,,0.3,Outdoor,https://www.tfrrs.org/results/70993/4515163/Bryan_Clay_Invitational/Long-Jump,TFRRS all_performances
209,"Uzoekwe, Colleen",Oregon,Big Ten,Long Jump,2022,FR-1,,,5.35,m,Bryan Clay Invitational,2022-04-13,,,+0.0,Outdoor,https://www.tfrrs.org/results/70993/4515163/Bryan_Clay_Invitational/Long-Jump,TFRRS all_performances
210,"Bullock, Gianna",Oregon,Big Ten,100H,2022,FR-1,,,15.41,seconds,Oregon Relays (College/Pro/Una),2022-04-22,,,1.1,Outdoor,https://www.tfrrs.org/results/73107/4520372/Oregon_Relays_College_Pro_Una/100-Hurdles,TFRRS all_performances
211,"Chocek, Taylor",Oregon,Big Ten,100H,2022,SO-2,,,14.00,seconds,Oregon Relays (College/Pro/Una),2022-04-22,,,1.1,Outdoor,https://www.tfrrs.org/results/73107/4520372/Oregon_Relays_College_Pro_Una/100-Hurdles,TFRRS all_performances
212,"Uzoekwe, Colleen",Oregon,Big Ten,100H,2022,FR-1,,,14.38,seconds,Oregon Relays (College/Pro/Una),2022-04-22,,,1.1,Outdoor,https://www.tfrrs.org/results/73107/4520372/Oregon_Relays_College_Pro_Una/100-Hurdles,TFRRS all_performances
213,"Clayton, Ella",Oregon,Big Ten,400m,2022,FR-1,,,53.19,seconds,Oregon Relays (College/Pro/Una),2022-04-22,,,,Outdoor,https://www.tfrrs.org/results/73107/4520398/Oregon_Relays_College_Pro_Una/400-Meters,TFRRS all_performances
