index,athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
104,"Bonds, Zoey",BYU,Big 12,Long Jump,2025,JR-3,,,5.57,m,Bobcat Invitational 2025,2025-03-27,,,NWI,Outdoor,https://www.tfrrs.org/results/87679/5640844/_Bobcat_Invitational_2025/Long-Jump,TFRRS all_performances
105,"Passmore, Madeleine",BYU,Big 12,Long Jump,2025,JR-3,,,5.42,m,Bobcat Invitational 2025,2025-03-27,,,1.1,Outdoor,https://www.tfrrs.org/results/87679/5486183/_Bobcat_Invitational_2025/Long-Jump,TFRRS all_performances
106,"Passmore, Madeleine",BYU,Big 12,Long Jump,2025,JR-3,,,5.46,m,Bobcat Invitational 2025,2025-03-27,,,0.5,Outdoor,https://www.tfrrs.org/results/87679/5486183/_Bobcat_Invitational_2025/Long-Jump,TFRRS all_performances
107,"Passmore, Madeleine",BYU,Big 12,Long Jump,2025,JR-3,,,5.53,m,Bobcat Invitational 2025,2025-03-27,,,-0.8,Outdoor,https://www.tfrrs.org/results/87679/5486183/_Bobcat_Invitational_2025/Long-Jump,TFRRS all_performances
108,"Young, Summer",BYU,Big 12,Long Jump,2025,FR-1,,,5.23,m,Bobcat Invitational 2025,2025-03-27,,,NWI,Outdoor,https://www.tfrrs.org/results/87679/5640844/_Bobcat_Invitational_2025/Long-Jump,TFRRS all_performances
109,"Grossarth, Makayla",BYU,Big 12,100H,2025,FR-1,,,15.06,seconds,2025 Utah Valley Collegiate,2025-03-28,,,0.6,Outdoor,https://www.tfrrs.org/results/90233/5484313/2025_Utah_Valley_Collegiate/100-Hurdles,TFRRS all_performances
110,"Nuttal, Annie",BYU,Big 12,100H,2025,FR-1,,,15.94,seconds,2025 Utah Valley Collegiate,2025-03-28,,,0.6,Outdoor,https://www.tfrrs.org/results/90233/5484313/2025_Utah_Valley_Collegiate/100-Hurdles,TFRRS all_performances
111,"Romney, Remy",BYU,Big 12,100H,2025,FR-1,,,14.60,seconds,2025 Utah Valley Collegiate,2025-03-28,,,0.8,Outdoor,https://www.tfrrs.org/results/90233/5484313/2025_Utah_Valley_Collegiate/100-Hurdles,TFRRS all_performances
112,"Taggart, Madelynne",BYU,Big 12,100H,2025,SO-2,,,15.45,seconds,2025 Utah Valley Collegiate,2025-03-28,,,0.6,Outdoor,https://www.tfrrs.org/results/90233/5484313/2025_Utah_Valley_Collegiate/100-Hurdles,TFRRS all_performances
113,"Taylor, Violett",BYU,Big 12,100H,2025,FR-1,,,14.98,seconds,2025 Utah Valley Collegiate,2025-03-28,,,0.6,Outdoor,https://www.tfrrs.org/results/90233/5484313/2025_Utah_Valley_Collegiate/100-Hurdles,TFRRS all_performances
114,"Grossarth, Makayla",BYU,Big 12,400H,2025,FR-1,,,1:09.12,seconds,2025 Utah Valley Collegiate,2025-03-28,,,,Outdoor,https://www.tfrrs.org/results/90233/5484300/2025_Utah_Valley_Collegiate/400-Hurdles,TFRRS all_performances
115,"Nuttal, Annie",BYU,Big 12,400H,2025,FR-1,,,1:03.16,seconds,2025 Utah Valley Collegiate,2025-03-28,,,,Outdoor,https://www.tfrrs.org/results/90233/5484300/2025_Utah_Valley_Collegiate/400-Hurdles,TFRRS all_performances
116,"Romney, Remy",BYU,Big 12,400H,2025,FR-1,,,1:10.15,seconds,2025 Utah Valley Collegiate,2025-03-28,,,,Outdoor,https://www.tfrrs.org/results/90233/5484300/2025_Utah_Valley_Collegiate/400-Hurdles,TFRRS all_performances
117,"Taggart, Madelynne",BYU,Big 12,400H,2025,SO-2,,,1:03.77,seconds,2025 Utah Valley Collegiate,2025-03-28,,,,Outdoor,https://www.tfrrs.org/results/90233/5484300/2025_Utah_Valley_Collegiate/400-Hurdles,TFRRS all_performances
118,"Taylor, Violett",BYU,Big 12,400H,2025,FR-1,,,1:05.86,seconds,2025 Utah Valley Collegiate,2025-03-28,,,,Outdoor,https://www.tfrrs.org/results/90233/5484300/2025_Utah_Valley_Collegiate/400-Hurdles,TFRRS all_performances
119,"Naatjes, Mikki",BYU,Big 12,Long Jump,2025,JR-3,,,5.08,m,2025 Utah Valley Collegiate,2025-03-28,,,+0.0,Outdoor,https://www.tfrrs.org/results/90233/5484310/2025_Utah_Valley_Collegiate/Long-Jump,TFRRS all_performances
120,"Anderson, Bria",BYU,Big 12,400m,2025,FR-1,,,59.64,seconds,Stanford Invitational,2025-04-04,,,,Outdoor,https://www.tfrrs.org/results/89628/5515844/Stanford_Invitational/400-Meters,TFRRS all_performances
121,"Jessen, Elyse",BYU,Big 12,400m,2025,SO-2,,,58.85,seconds,Stanford Invitational,2025-04-04,,,,Outdoor,https://www.tfrrs.org/results/89628/5515844/Stanford_Invitational/400-Meters,TFRRS all_performances
122,"Olsen, Kylie",BYU,Big 12,400m,2025,SO-2,,,56.69,seconds,Stanford Invitational,2025-04-04,,,,Outdoor,https://www.tfrrs.org/results/89628/5515844/Stanford_Invitational/400-Meters,TFRRS all_performances
123,"Alvarado, Maria",BYU,Big 12,100H,2025,FR-1,,,15.13,seconds,2025 Weber State Spring Classic,2025-04-11,,,0.4,Outdoor,https://www.tfrrs.org/results/90140/5537868/2025_Weber_State_Spring_Classic/100-Hurdles,TFRRS all_performances
124,"Bird, Cameron",BYU,Big 12,100H,2025,JR-3,,,14.60,seconds,2025 Weber State Spring Classic,2025-04-11,,,2.1,Outdoor,https://www.tfrrs.org/results/90140/5537868/2025_Weber_State_Spring_Classic/100-Hurdles,TFRRS all_performances
125,"Bonds, Zoey",BYU,Big 12,100H,2025,JR-3,,,13.55,seconds,2025 Weber State Spring Classic,2025-04-11,,,1.7,Outdoor,https://www.tfrrs.org/results/90140/5537868/2025_Weber_State_Spring_Classic/100-Hurdles,TFRRS all_performances
126,"Chiara, Nadia",BYU,Big 12,100H,2025,FR-1,,,14.85,seconds,2025 Weber State Spring Classic,2025-04-11,,,2.1,Outdoor,https://www.tfrrs.org/results/90140/5537868/2025_Weber_State_Spring_Classic/100-Hurdles,TFRRS all_performances
127,"Grossarth, Makayla",BYU,Big 12,100H,2025,FR-1,,,14.99,seconds,2025 Weber State Spring Classic,2025-04-11,,,0.4,Outdoor,https://www.tfrrs.org/results/90140/5537868/2025_Weber_State_Spring_Classic/100-Hurdles,TFRRS all_performances
128,"Middleton, Lindsey",BYU,Big 12,100H,2025,SR-4,,,13.90,seconds,2025 Weber State Spring Classic,2025-04-11,,,1.7,Outdoor,https://www.tfrrs.org/results/90140/5537868/2025_Weber_State_Spring_Classic/100-Hurdles,TFRRS all_performances
129,"Nuttal, Annie",BYU,Big 12,100H,2025,FR-1,,,16.03,seconds,2025 Weber State Spring Classic,2025-04-11,,,0.4,Outdoor,https://www.tfrrs.org/results/90140/5537868/2025_Weber_State_Spring_Classic/100-Hurdles,TFRRS all_performances
130,"Romney, Remy",BYU,Big 12,100H,2025,FR-1,,,14.69,seconds,2025 Weber State Spring Classic,2025-04-11,,,2.1,Outdoor,https://www.tfrrs.org/results/90140/5537868/2025_Weber_State_Spring_Classic/100-Hurdles,TFRRS all_performances
131,"Taggart, Madelynne",BYU,Big 12,100H,2025,SO-2,,,21.67,seconds,2025 Weber State Spring Classic,2025-04-11,,,0.4,Outdoor,https://www.tfrrs.org/results/90140/5537868/2025_Weber_State_Spring_Classic/100-Hurdles,TFRRS all_performances
132,"Taylor, Violett",BYU,Big 12,100H,2025,FR-1,,,14.93,seconds,2025 Weber State Spring Classic,2025-04-11,,,2.1,Outdoor,https://www.tfrrs.org/results/90140/5537868/2025_Weber_State_Spring_Classic/100-Hurdles,TFRRS all_performances
133,"Ellis- Dalley, Emily",BYU,Big 12,400m,2025,SR-4,,,55.06,seconds,2025 Weber State Spring Classic,2025-04-11,,,,Outdoor,https://www.tfrrs.org/results/90140/5537877/2025_Weber_State_Spring_Classic/400-Meters,TFRRS all_performances
134,"Nuttal, Annie",BYU,Big 12,400m,2025,FR-1,,,57.43,seconds,2025 Weber State Spring Classic,2025-04-11,,,,Outdoor,https://www.tfrrs.org/results/90140/5537877/2025_Weber_State_Spring_Classic/400-Meters,TFRRS all_performances
135,"Taggart, Madelynne",BYU,Big 12,400m,2025,SO-2,,,57.76,seconds,2025 Weber State Spring Classic,2025-04-11,,,,Outdoor,https://www.tfrrs.org/results/90140/5537877/2025_Weber_State_Spring_Classic/400-Meters,TFRRS all_performances
136,"Alvarado, Maria",BYU,Big 12,400H,2025,FR-1,,,1:08.56,seconds,2025 Utah Spring Classic,2025-04-12,,,,Outdoor,https://www.tfrrs.org/results/89254/5542433/2025_Utah_Spring_Classic/400-Hurdles,TFRRS all_performances
137,"Chiara, Nadia",BYU,Big 12,400H,2025,FR-1,,,1:05.81,seconds,2025 Utah Spring Classic,2025-04-12,,,,Outdoor,https://www.tfrrs.org/results/89254/5542433/2025_Utah_Spring_Classic/400-Hurdles,TFRRS all_performances
138,"Grossarth, Makayla",BYU,Big 12,400H,2025,FR-1,,,1:05.77,seconds,2025 Utah Spring Classic,2025-04-12,,,,Outdoor,https://www.tfrrs.org/results/89254/5542433/2025_Utah_Spring_Classic/400-Hurdles,TFRRS all_performances
139,"Middleton, Lindsey",BYU,Big 12,400H,2025,SR-4,,,1:01.82,seconds,2025 Utah Spring Classic,2025-04-12,,,,Outdoor,https://www.tfrrs.org/results/89254/5542433/2025_Utah_Spring_Classic/400-Hurdles,TFRRS all_performances
140,"Nuttal, Annie",BYU,Big 12,400H,2025,FR-1,,,1:01.98,seconds,2025 Utah Spring Classic,2025-04-12,,,,Outdoor,https://www.tfrrs.org/results/89254/5542433/2025_Utah_Spring_Classic/400-Hurdles,TFRRS all_performances
141,"Romney, Remy",BYU,Big 12,400H,2025,FR-1,,,1:11.28,seconds,2025 Utah Spring Classic,2025-04-12,,,,Outdoor,https://www.tfrrs.org/results/89254/5542433/2025_Utah_Spring_Classic/400-Hurdles,TFRRS all_performances
142,"Taggart, Madelynne",BYU,Big 12,400H,2025,SO-2,,,1:03.39,seconds,2025 Utah Spring Classic,2025-04-12,,,,Outdoor,https://www.tfrrs.org/results/89254/5542433/2025_Utah_Spring_Classic/400-Hurdles,TFRRS all_performances
143,"Taylor, Violett",BYU,Big 12,400H,2025,FR-1,,,1:03.95,seconds,2025 Utah Spring Classic,2025-04-12,,,,Outdoor,https://www.tfrrs.org/results/89254/5542433/2025_Utah_Spring_Classic/400-Hurdles,TFRRS all_performances
144,"Bird, Cameron",BYU,Big 12,100H,2025,JR-3,,,14.39,seconds,Beach Invite,2025-04-17,,,1.7,Outdoor,https://www.tfrrs.org/results/89906/5573314/Beach_Invite/100-Hurdles,TFRRS all_performances
145,"Bird, Cameron",BYU,Big 12,100H,2025,JR-3,,,14.68,seconds,Pacific Coast Intercollegiate,2025-04-17,,,1.1,Outdoor,https://www.tfrrs.org/results/89905/5564922/Pacific_Coast_Intercollegiate/100-Hurdles,TFRRS all_performances
146,"Bonds, Zoey",BYU,Big 12,100H,2025,JR-3,,,13.73,seconds,Beach Invite,2025-04-17,,,2.1,Outdoor,https://www.tfrrs.org/results/89906/5573314/Beach_Invite/100-Hurdles,TFRRS all_performances
147,"Bonds, Zoey",BYU,Big 12,100H,2025,JR-3,,,13.82,seconds,Pacific Coast Intercollegiate,2025-04-17,,,1.0,Outdoor,https://www.tfrrs.org/results/89905/5564922/Pacific_Coast_Intercollegiate/100-Hurdles,TFRRS all_performances
148,"Young, Summer",BYU,Big 12,100H,2025,FR-1,,,15.49,seconds,Beach Invite,2025-04-17,,,2.3,Outdoor,https://www.tfrrs.org/results/89906/5573314/Beach_Invite/100-Hurdles,TFRRS all_performances
149,"Young, Summer",BYU,Big 12,100H,2025,FR-1,,,15.77,seconds,Pacific Coast Intercollegiate,2025-04-17,,,1.2,Outdoor,https://www.tfrrs.org/results/89905/5564922/Pacific_Coast_Intercollegiate/100-Hurdles,TFRRS all_performances
150,"Passmore, Madeleine",BYU,Big 12,Long Jump,2025,JR-3,,,5.50,m,Pacific Coast Intercollegiate,2025-04-17,,,1.5,Outdoor,https://www.tfrrs.org/results/89905/5564934/Pacific_Coast_Intercollegiate/Long-Jump,TFRRS all_performances
151,"Passmore, Madeleine",BYU,Big 12,Long Jump,2025,JR-3,,,5.60,m,Pacific Coast Intercollegiate,2025-04-17,,,0.2,Outdoor,https://www.tfrrs.org/results/89905/5564934/Pacific_Coast_Intercollegiate/Long-Jump,TFRRS all_performances
152,"Middleton, Lindsey",BYU,Big 12,100H,2025,SR-4,,,13.93,seconds,65th Annual Mt. SAC Relays,2025-04-18,,,0.5,Outdoor,https://www.tfrrs.org/results/89926/5573919/65th_Annual_Mt_SAC_Relays/100-Hurdles,TFRRS all_performances
153,"Alvarado, Maria",BYU,Big 12,400H,2025,FR-1,,,1:05.36,seconds,65th Annual Mt. SAC Relays,2025-04-18,,,,Outdoor,https://www.tfrrs.org/results/89926/5573883/65th_Annual_Mt_SAC_Relays/400-Hurdles,TFRRS all_performances
154,"Middleton, Lindsey",BYU,Big 12,400H,2025,SR-4,,,1:01.45,seconds,65th Annual Mt. SAC Relays,2025-04-18,,,,Outdoor,https://www.tfrrs.org/results/89926/5573883/65th_Annual_Mt_SAC_Relays/400-Hurdles,TFRRS all_performances
155,"Nuttal, Annie",BYU,Big 12,400H,2025,FR-1,,,1:01.73,seconds,65th Annual Mt. SAC Relays,2025-04-18,,,,Outdoor,https://www.tfrrs.org/results/89926/5573883/65th_Annual_Mt_SAC_Relays/400-Hurdles,TFRRS all_performances
156,"Taggart, Madelynne",BYU,Big 12,400H,2025,SO-2,,,1:02.25,seconds,65th Annual Mt. SAC Relays,2025-04-18,,,,Outdoor,https://www.tfrrs.org/results/89926/5573883/65th_Annual_Mt_SAC_Relays/400-Hurdles,TFRRS all_performances
157,"Ellis- Dalley, Emily",BYU,Big 12,400m,2025,SR-4,,,54.81,seconds,65th Annual Mt. SAC Relays,2025-04-18,,,,Outdoor,https://www.tfrrs.org/results/89926/5573901/65th_Annual_Mt_SAC_Relays/400-Meters,TFRRS all_performances
158,"Oblad, Sami",BYU,Big 12,400m,2025,SR-4,,,51.79,seconds,65th Annual Mt. SAC Relays,2025-04-18,,,,Outdoor,https://www.tfrrs.org/results/89926/5573930/65th_Annual_Mt_SAC_Relays/400-Meters,TFRRS all_performances
159,"Alvarado, Maria",BYU,Big 12,100H,2025,FR-1,,,14.76,seconds,Aggie Invitational,2025-04-25,,,2.0,Outdoor,https://www.tfrrs.org/results/90548/5599991/Aggie_Invitational/100-Hurdles,TFRRS all_performances
160,"Chiara, Nadia",BYU,Big 12,100H,2025,FR-1,,,14.33,seconds,Aggie Invitational,2025-04-25,,,2.0,Outdoor,https://www.tfrrs.org/results/90548/5599991/Aggie_Invitational/100-Hurdles,TFRRS all_performances
161,"Grossarth, Makayla",BYU,Big 12,100H,2025,FR-1,,,14.84,seconds,Aggie Invitational,2025-04-25,,,2.0,Outdoor,https://www.tfrrs.org/results/90548/5599991/Aggie_Invitational/100-Hurdles,TFRRS all_performances
162,"Middleton, Lindsey",BYU,Big 12,100H,2025,SR-4,,,13.60,seconds,Aggie Invitational,2025-04-25,,,2.0,Outdoor,https://www.tfrrs.org/results/90548/5599991/Aggie_Invitational/100-Hurdles,TFRRS all_performances
163,"Romney, Remy",BYU,Big 12,100H,2025,FR-1,,,14.50,seconds,Aggie Invitational,2025-04-25,,,2.0,Outdoor,https://www.tfrrs.org/results/90548/5599991/Aggie_Invitational/100-Hurdles,TFRRS all_performances
164,"Taylor, Violett",BYU,Big 12,100H,2025,FR-1,,,14.83,seconds,Aggie Invitational,2025-04-25,,,2.0,Outdoor,https://www.tfrrs.org/results/90548/5599991/Aggie_Invitational/100-Hurdles,TFRRS all_performances
165,"Alvarado, Maria",BYU,Big 12,400H,2025,FR-1,,,1:04.34,seconds,Aggie Invitational,2025-04-25,,,,Outdoor,https://www.tfrrs.org/results/90548/5599980/Aggie_Invitational/400-Hurdles,TFRRS all_performances
166,"Chiara, Nadia",BYU,Big 12,400H,2025,FR-1,,,1:03.42,seconds,Aggie Invitational,2025-04-25,,,,Outdoor,https://www.tfrrs.org/results/90548/5599980/Aggie_Invitational/400-Hurdles,TFRRS all_performances
167,"Grossarth, Makayla",BYU,Big 12,400H,2025,FR-1,,,1:06.24,seconds,Aggie Invitational,2025-04-25,,,,Outdoor,https://www.tfrrs.org/results/90548/5599980/Aggie_Invitational/400-Hurdles,TFRRS all_performances
168,"Middleton, Lindsey",BYU,Big 12,400H,2025,SR-4,,,1:01.15,seconds,Aggie Invitational,2025-04-25,,,,Outdoor,https://www.tfrrs.org/results/90548/5599980/Aggie_Invitational/400-Hurdles,TFRRS all_performances
169,"Nuttal, Annie",BYU,Big 12,400H,2025,FR-1,,,1:00.72,seconds,Aggie Invitational,2025-04-25,,,,Outdoor,https://www.tfrrs.org/results/90548/5599980/Aggie_Invitational/400-Hurdles,TFRRS all_performances
170,"Taggart, Madelynne",BYU,Big 12,400H,2025,SO-2,,,1:02.53,seconds,Aggie Invitational,2025-04-25,,,,Outdoor,https://www.tfrrs.org/results/90548/5599980/Aggie_Invitational/400-Hurdles,TFRRS all_performances
171,"Taylor, Violett",BYU,Big 12,400H,2025,FR-1,,,1:02.61,seconds,Aggie Invitational,2025-04-25,,,,Outdoor,https://www.tfrrs.org/results/90548/5599980/Aggie_Invitational/400-Hurdles,TFRRS all_performances
172,"Alvarado, Maria",BYU,Big 12,100H,2025,FR-1,,,14.72,seconds,2025 BYU Robison Invitational,2025-04-30,,,0.2,Outdoor,https://www.tfrrs.org/results/89706/5649843/2025_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
173,"Bird, Cameron",BYU,Big 12,100H,2025,JR-3,,,14.59,seconds,2025 BYU Robison Invitational,2025-04-30,,,1.0,Outdoor,https://www.tfrrs.org/results/89706/5649835/2025_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
174,"Bonds, Zoey",BYU,Big 12,100H,2025,JR-3,,,13.52,seconds,2025 BYU Robison Invitational,2025-04-30,,,0.4,Outdoor,https://www.tfrrs.org/results/89706/5649843/2025_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
175,"Bonds, Zoey",BYU,Big 12,100H,2025,JR-3,,,13.56,seconds,2025 BYU Robison Invitational,2025-04-30,,,1.0,Outdoor,https://www.tfrrs.org/results/89706/5649835/2025_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
176,"Bonds, Zoey",BYU,Big 12,100H,2025,JR-3,,,13.69,seconds,2025 BYU Robison Invitational,2025-04-30,,,-1.7,Outdoor,https://www.tfrrs.org/results/89706/5649843/2025_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
177,"Chiara, Nadia",BYU,Big 12,100H,2025,FR-1,,,14.70,seconds,2025 BYU Robison Invitational,2025-04-30,,,-1.7,Outdoor,https://www.tfrrs.org/results/89706/5649843/2025_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
178,"Grossarth, Makayla",BYU,Big 12,100H,2025,FR-1,,,24.45,seconds,2025 BYU Robison Invitational,2025-04-30,,,-0.4,Outdoor,https://www.tfrrs.org/results/89706/5649843/2025_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
179,"Middleton, Lindsey",BYU,Big 12,100H,2025,SR-4,,,13.62,seconds,2025 BYU Robison Invitational,2025-04-30,,,0.4,Outdoor,https://www.tfrrs.org/results/89706/5649843/2025_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
180,"Middleton, Lindsey",BYU,Big 12,100H,2025,SR-4,,,13.74,seconds,2025 BYU Robison Invitational,2025-04-30,,,-1.7,Outdoor,https://www.tfrrs.org/results/89706/5649843/2025_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
181,"Romney, Remy",BYU,Big 12,100H,2025,FR-1,,,14.55,seconds,2025 BYU Robison Invitational,2025-04-30,,,0.4,Outdoor,https://www.tfrrs.org/results/89706/5649843/2025_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
182,"Romney, Remy",BYU,Big 12,100H,2025,FR-1,,,14.61,seconds,2025 BYU Robison Invitational,2025-04-30,,,-0.4,Outdoor,https://www.tfrrs.org/results/89706/5649843/2025_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
183,"Taylor, Violett",BYU,Big 12,100H,2025,FR-1,,,14.88,seconds,2025 BYU Robison Invitational,2025-04-30,,,-1.7,Outdoor,https://www.tfrrs.org/results/89706/5649843/2025_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
184,"Young, Summer",BYU,Big 12,100H,2025,FR-1,,,15.32,seconds,2025 BYU Robison Invitational,2025-04-30,,,1.0,Outdoor,https://www.tfrrs.org/results/89706/5649835/2025_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
185,"Alvarado, Maria",BYU,Big 12,400H,2025,FR-1,,,1:04.06,seconds,2025 BYU Robison Invitational,2025-04-30,,,,Outdoor,https://www.tfrrs.org/results/89706/5649818/2025_BYU_Robison_Invitational/400-Hurdles,TFRRS all_performances
186,"Chiara, Nadia",BYU,Big 12,400H,2025,FR-1,,,1:07.07,seconds,2025 BYU Robison Invitational,2025-04-30,,,,Outdoor,https://www.tfrrs.org/results/89706/5649818/2025_BYU_Robison_Invitational/400-Hurdles,TFRRS all_performances
187,"Grossarth, Makayla",BYU,Big 12,400H,2025,FR-1,,,1:07.22,seconds,2025 BYU Robison Invitational,2025-04-30,,,,Outdoor,https://www.tfrrs.org/results/89706/5649818/2025_BYU_Robison_Invitational/400-Hurdles,TFRRS all_performances
188,"Middleton, Lindsey",BYU,Big 12,400H,2025,SR-4,,,1:01.63,seconds,2025 BYU Robison Invitational,2025-04-30,,,,Outdoor,https://www.tfrrs.org/results/89706/5649818/2025_BYU_Robison_Invitational/400-Hurdles,TFRRS all_performances
189,"Nuttal, Annie",BYU,Big 12,400H,2025,FR-1,,,1:00.56,seconds,2025 BYU Robison Invitational,2025-04-30,,,,Outdoor,https://www.tfrrs.org/results/89706/5649818/2025_BYU_Robison_Invitational/400-Hurdles,TFRRS all_performances
190,"Taggart, Madelynne",BYU,Big 12,400H,2025,SO-2,,,1:01.55,seconds,2025 BYU Robison Invitational,2025-04-30,,,,Outdoor,https://www.tfrrs.org/results/89706/5649818/2025_BYU_Robison_Invitational/400-Hurdles,TFRRS all_performances
191,"Taylor, Violett",BYU,Big 12,400H,2025,FR-1,,,1:03.44,seconds,2025 BYU Robison Invitational,2025-04-30,,,,Outdoor,https://www.tfrrs.org/results/89706/5649818/2025_BYU_Robison_Invitational/400-Hurdles,TFRRS all_performances
192,"Ellis- Dalley, Emily",BYU,Big 12,400m,2025,SR-4,,,53.77,seconds,2025 BYU Robison Invitational,2025-04-30,,,,Outdoor,https://www.tfrrs.org/results/89706/5625255/2025_BYU_Robison_Invitational/400-Meters,TFRRS all_performances
193,"Nuttal, Annie",BYU,Big 12,400m,2025,FR-1,,,56.37,seconds,2025 BYU Robison Invitational,2025-04-30,,,,Outdoor,https://www.tfrrs.org/results/89706/5625255/2025_BYU_Robison_Invitational/400-Meters,TFRRS all_performances
194,"Oblad, Sami",BYU,Big 12,400m,2025,SR-4,,,50.49,seconds,2025 BYU Robison Invitational,2025-04-30,,,,Outdoor,https://www.tfrrs.org/results/89706/5625255/2025_BYU_Robison_Invitational/400-Meters,TFRRS all_performances
195,"Taggart, Madelynne",BYU,Big 12,400m,2025,SO-2,,,57.25,seconds,2025 BYU Robison Invitational,2025-04-30,,,,Outdoor,https://www.tfrrs.org/results/89706/5625255/2025_BYU_Robison_Invitational/400-Meters,TFRRS all_performances
196,"Bird, Cameron",BYU,Big 12,Long Jump,2025,JR-3,,,5.22,m,2025 BYU Robison Invitational,2025-04-30,,,-2.1,Outdoor,https://www.tfrrs.org/results/89706/5649839/2025_BYU_Robison_Invitational/Long-Jump,TFRRS all_performances
197,"Bird, Cameron",BYU,Big 12,Long Jump,2025,JR-3,,,5.55,m,2025 BYU Robison Invitational,2025-04-30,,,-1.6,Outdoor,https://www.tfrrs.org/results/89706/5649839/2025_BYU_Robison_Invitational/Long-Jump,TFRRS all_performances
198,"Bird, Cameron",BYU,Big 12,Long Jump,2025,JR-3,,,5.64,m,2025 BYU Robison Invitational,2025-04-30,,,+0.0,Outdoor,https://www.tfrrs.org/results/89706/5649839/2025_BYU_Robison_Invitational/Long-Jump,TFRRS all_performances
199,"Bonds, Zoey",BYU,Big 12,Long Jump,2025,JR-3,,,5.39,m,2025 BYU Robison Invitational,2025-04-30,,,-2.0,Outdoor,https://www.tfrrs.org/results/89706/5649839/2025_BYU_Robison_Invitational/Long-Jump,TFRRS all_performances
200,"Bonds, Zoey",BYU,Big 12,Long Jump,2025,JR-3,,,5.49,m,2025 BYU Robison Invitational,2025-04-30,,,-0.7,Outdoor,https://www.tfrrs.org/results/89706/5649839/2025_BYU_Robison_Invitational/Long-Jump,TFRRS all_performances
201,"Naatjes, Mikki",BYU,Big 12,Long Jump,2025,JR-3,,,4.79,m,2025 BYU Robison Invitational,2025-04-30,,,-0.1,Outdoor,https://www.tfrrs.org/results/89706/5625241/2025_BYU_Robison_Invitational/Long-Jump,TFRRS all_performances
202,"Naatjes, Mikki",BYU,Big 12,Long Jump,2025,JR-3,,,4.97,m,2025 BYU Robison Invitational,2025-04-30,,,+0.0,Outdoor,https://www.tfrrs.org/results/89706/5625241/2025_BYU_Robison_Invitational/Long-Jump,TFRRS all_performances
203,"Naatjes, Mikki",BYU,Big 12,Long Jump,2025,JR-3,,,5.08,m,2025 BYU Robison Invitational,2025-04-30,,,+0.0,Outdoor,https://www.tfrrs.org/results/89706/5625241/2025_BYU_Robison_Invitational/Long-Jump,TFRRS all_performances
204,"Naatjes, Mikki",BYU,Big 12,Long Jump,2025,JR-3,,,5.20,m,2025 BYU Robison Invitational,2025-04-30,,,1.3,Outdoor,https://www.tfrrs.org/results/89706/5625241/2025_BYU_Robison_Invitational/Long-Jump,TFRRS all_performances
205,"Passmore, Madeleine",BYU,Big 12,Long Jump,2025,JR-3,,,5.74,m,2025 BYU Robison Invitational,2025-04-30,,,+0.0,Outdoor,https://www.tfrrs.org/results/89706/5625241/2025_BYU_Robison_Invitational/Long-Jump,TFRRS all_performances
206,"Passmore, Madeleine",BYU,Big 12,Long Jump,2025,JR-3,,,5.90,m,2025 BYU Robison Invitational,2025-04-30,,,+0.0,Outdoor,https://www.tfrrs.org/results/89706/5625241/2025_BYU_Robison_Invitational/Long-Jump,TFRRS all_performances
207,"Passmore, Madeleine",BYU,Big 12,Long Jump,2025,JR-3,,,5.91,m,2025 BYU Robison Invitational,2025-04-30,,,NWI,Outdoor,https://www.tfrrs.org/results/89706/5625241/2025_BYU_Robison_Invitational/Long-Jump,TFRRS all_performances
208,"Bird, Cameron",BYU,Big 12,100H,2025,JR-3,,,14.50,seconds,Big 12 Outdoor Track & Field Championships,2025-05-15,,,2.5,Outdoor,https://www.tfrrs.org/results/92590/5661345/Big_12_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
209,"Bonds, Zoey",BYU,Big 12,100H,2025,JR-3,,,13.69,seconds,Big 12 Outdoor Track & Field Championships,2025-05-15,,,1.1,Outdoor,https://www.tfrrs.org/results/92590/5661338/Big_12_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
210,"Middleton, Lindsey",BYU,Big 12,100H,2025,SR-4,,,14.08,seconds,Big 12 Outdoor Track & Field Championships,2025-05-15,,,-1.5,Outdoor,https://www.tfrrs.org/results/92590/5661338/Big_12_Outdoor_Track__Field_Championships/100-Hurdles,TFRRS all_performances
