index,athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
102,"Phipps, Rhianna",Nebraska,Big Ten,Long Jump,2023,SO-2,,,5.67,m,KSU Ward Haylett,2023-05-06,,,1.7,Outdoor,https://www.tfrrs.org/results/80148/4907674/KSU_Ward_Haylett/Long-Jump,TFRRS all_performances
103,"Wanjoku, Favour",Nebraska,Big Ten,Long Jump,2023,SO-2,,,5.68,m,KSU Ward Haylett,2023-05-06,,,1.7,Outdoor,https://www.tfrrs.org/results/80148/4907674/KSU_Ward_Haylett/Long-Jump,TFRRS all_performances
104,"Ilves, Johanna",Nebraska,Big Ten,100H,2023,JR-3,,,13.46,seconds,Big Ten Outdoor Championships,2023-05-12,,,1.9,Outdoor,https://www.tfrrs.org/results/81218/4928779/Big_Ten_Outdoor_Championships/100-Hurdles,TFRRS all_performances
105,"Ilves, Johanna",Nebraska,Big Ten,100H,2023,JR-3,,,13.64,seconds,Big Ten Outdoor Championships,2023-05-12,,,1.3,Outdoor,https://www.tfrrs.org/results/81218/4928779/Big_Ten_Outdoor_Championships/100-Hurdles,TFRRS all_performances
106,"Myers, Kerrigan",Nebraska,Big Ten,100H,2023,JR-3,,,14.19,seconds,Big Ten Outdoor Championships,2023-05-12,,,1.0,Outdoor,https://www.tfrrs.org/results/81218/4928804/Big_Ten_Outdoor_Championships/100-Hurdles,TFRRS all_performances
107,"Moore, Karlie",Nebraska,Big Ten,400H,2023,JR-3,,,1:00.17,seconds,Big Ten Outdoor Championships,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/81218/4928792/Big_Ten_Outdoor_Championships/400-Hurdles,TFRRS all_performances
108,"Moore, Karlie",Nebraska,Big Ten,400H,2023,JR-3,,,1:01.53,seconds,Big Ten Outdoor Championships,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/81218/4928792/Big_Ten_Outdoor_Championships/400-Hurdles,TFRRS all_performances
109,"McElmurry, Ashley",Nebraska,Big Ten,Long Jump,2023,JR-3,,,5.86,m,Big Ten Outdoor Championships,2023-05-12,,,1.3,Outdoor,https://www.tfrrs.org/results/81218/4928764/Big_Ten_Outdoor_Championships/Long-Jump,TFRRS all_performances
110,"McElmurry, Ashley",Nebraska,Big Ten,Long Jump,2023,JR-3,,,5.93,m,Big Ten Outdoor Championships,2023-05-12,,,0.3,Outdoor,https://www.tfrrs.org/results/81218/4928764/Big_Ten_Outdoor_Championships/Long-Jump,TFRRS all_performances
111,"McElmurry, Ashley",Nebraska,Big Ten,Long Jump,2023,JR-3,,,5.99,m,Big Ten Outdoor Championships,2023-05-12,,,0.3,Outdoor,https://www.tfrrs.org/results/81218/4928764/Big_Ten_Outdoor_Championships/Long-Jump,TFRRS all_performances
112,"McElmurry, Ashley",Nebraska,Big Ten,Long Jump,2023,JR-3,,,6.08,m,Big Ten Outdoor Championships,2023-05-12,,,1.4,Outdoor,https://www.tfrrs.org/results/81218/4928764/Big_Ten_Outdoor_Championships/Long-Jump,TFRRS all_performances
113,"McElmurry, Ashley",Nebraska,Big Ten,Long Jump,2023,JR-3,,,6.12,m,Big Ten Outdoor Championships,2023-05-12,,,0.7,Outdoor,https://www.tfrrs.org/results/81218/4928764/Big_Ten_Outdoor_Championships/Long-Jump,TFRRS all_performances
114,"Myers, Kerrigan",Nebraska,Big Ten,Long Jump,2023,JR-3,,,5.12,m,Big Ten Outdoor Championships,2023-05-12,,,0.9,Outdoor,https://www.tfrrs.org/results/81218/4928808/Big_Ten_Outdoor_Championships/Long-Jump,TFRRS all_performances
115,"Myers, Kerrigan",Nebraska,Big Ten,Long Jump,2023,JR-3,,,5.23,m,Big Ten Outdoor Championships,2023-05-12,,,0.3,Outdoor,https://www.tfrrs.org/results/81218/4928808/Big_Ten_Outdoor_Championships/Long-Jump,TFRRS all_performances
116,"Pearson, Zionn",Nebraska,Big Ten,Long Jump,2023,SR-4,,,5.44,m,Big Ten Outdoor Championships,2023-05-12,,,-0.8,Outdoor,https://www.tfrrs.org/results/81218/4928764/Big_Ten_Outdoor_Championships/Long-Jump,TFRRS all_performances
117,"Pearson, Zionn",Nebraska,Big Ten,Long Jump,2023,SR-4,,,5.71,m,Big Ten Outdoor Championships,2023-05-12,,,0.3,Outdoor,https://www.tfrrs.org/results/81218/4928764/Big_Ten_Outdoor_Championships/Long-Jump,TFRRS all_performances
118,"Phipps, Rhianna",Nebraska,Big Ten,Long Jump,2023,SO-2,,,5.62,m,Big Ten Outdoor Championships,2023-05-12,,,1.4,Outdoor,https://www.tfrrs.org/results/81218/4928764/Big_Ten_Outdoor_Championships/Long-Jump,TFRRS all_performances
119,"Phipps, Rhianna",Nebraska,Big Ten,Long Jump,2023,SO-2,,,5.63,m,Big Ten Outdoor Championships,2023-05-12,,,1.5,Outdoor,https://www.tfrrs.org/results/81218/4928764/Big_Ten_Outdoor_Championships/Long-Jump,TFRRS all_performances
120,"Scholl, Madi",Nebraska,Big Ten,Long Jump,2023,SR-4,,,5.32,m,Big Ten Outdoor Championships,2023-05-12,,,-1.3,Outdoor,https://www.tfrrs.org/results/81218/4928808/Big_Ten_Outdoor_Championships/Long-Jump,TFRRS all_performances
121,"Scholl, Madi",Nebraska,Big Ten,Long Jump,2023,SR-4,,,5.42,m,Big Ten Outdoor Championships,2023-05-12,,,0.5,Outdoor,https://www.tfrrs.org/results/81218/4928808/Big_Ten_Outdoor_Championships/Long-Jump,TFRRS all_performances
122,"Williams, Velecia",Nebraska,Big Ten,Long Jump,2023,SO-2,,,5.61,m,Big Ten Outdoor Championships,2023-05-12,,,0.3,Outdoor,https://www.tfrrs.org/results/81218/4928764/Big_Ten_Outdoor_Championships/Long-Jump,TFRRS all_performances
123,"Williams, Velecia",Nebraska,Big Ten,Long Jump,2023,SO-2,,,5.84,m,Big Ten Outdoor Championships,2023-05-12,,,2.0,Outdoor,https://www.tfrrs.org/results/81218/4928764/Big_Ten_Outdoor_Championships/Long-Jump,TFRRS all_performances
124,"Ilves, Johanna",Nebraska,Big Ten,100H,2023,JR-3,,,13.71,seconds,NCAA West Preliminary Round,2023-05-24,,,1.5,Outdoor,https://www.tfrrs.org/results/81275/4936756/NCAA_West_Preliminary_Round/100-Hurdles,TFRRS all_performances
125,"McElmurry, Ashley",Nebraska,Big Ten,Long Jump,2023,JR-3,,,5.86,m,NCAA West Preliminary Round,2023-05-24,,,-1.3,Outdoor,https://www.tfrrs.org/results/81275/4936740/NCAA_West_Preliminary_Round/Long-Jump,TFRRS all_performances
126,"McElmurry, Ashley",Nebraska,Big Ten,Long Jump,2023,JR-3,,,5.93,m,NCAA West Preliminary Round,2023-05-24,,,1.6,Outdoor,https://www.tfrrs.org/results/81275/4936740/NCAA_West_Preliminary_Round/Long-Jump,TFRRS all_performances
127,"McElmurry, Ashley",Nebraska,Big Ten,Long Jump,2023,JR-3,,,6.04,m,NCAA West Preliminary Round,2023-05-24,,,0.3,Outdoor,https://www.tfrrs.org/results/81275/4936740/NCAA_West_Preliminary_Round/Long-Jump,TFRRS all_performances
128,"Pearson, Zionn",Nebraska,Big Ten,Long Jump,2023,SR-4,,,5.60,m,NCAA West Preliminary Round,2023-05-24,,,1.2,Outdoor,https://www.tfrrs.org/results/81275/4936740/NCAA_West_Preliminary_Round/Long-Jump,TFRRS all_performances
129,"Pearson, Zionn",Nebraska,Big Ten,Long Jump,2023,SR-4,,,5.89,m,NCAA West Preliminary Round,2023-05-24,,,0.7,Outdoor,https://www.tfrrs.org/results/81275/4936740/NCAA_West_Preliminary_Round/Long-Jump,TFRRS all_performances
130,"Williams, Velecia",Nebraska,Big Ten,Long Jump,2023,SO-2,,,6.37,m,NCAA West Preliminary Round,2023-05-24,,,1.2,Outdoor,https://www.tfrrs.org/results/81275/4936740/NCAA_West_Preliminary_Round/Long-Jump,TFRRS all_performances
131,"Williams, Velecia",Nebraska,Big Ten,Long Jump,2023,SO-2,,,6.15,m,NCAA Division I Outdoor Track & Field Championships,2023-06-07,,,-0.9,Outdoor,https://www.tfrrs.org/results/81300/4938104/NCAA_Division_I_Outdoor_Track__Field_Championships/Long-Jump,TFRRS all_performances
132,"Ganashamoorthy, Hannah",Oregon,Big Ten,Long Jump,2023,SO-2,,,4.88,m,Oregon Preview,2023-03-17,,,0.3,Outdoor,https://www.tfrrs.org/results/76598/4734905/Oregon_Preview/Long-Jump,TFRRS all_performances
133,"Ganashamoorthy, Hannah",Oregon,Big Ten,Long Jump,2023,SO-2,,,5.46,m,Oregon Preview,2023-03-17,,,0.2,Outdoor,https://www.tfrrs.org/results/76598/4734905/Oregon_Preview/Long-Jump,TFRRS all_performances
134,"Ganashamoorthy, Hannah",Oregon,Big Ten,Long Jump,2023,SO-2,,,5.51,m,Oregon Preview,2023-03-17,,,1.6,Outdoor,https://www.tfrrs.org/results/76598/4734905/Oregon_Preview/Long-Jump,TFRRS all_performances
135,"Ganashamoorthy, Hannah",Oregon,Big Ten,Long Jump,2023,SO-2,,,5.78,m,Oregon Preview,2023-03-17,,,-0.5,Outdoor,https://www.tfrrs.org/results/76598/4734905/Oregon_Preview/Long-Jump,TFRRS all_performances
136,"Bullock, Gianna",Oregon,Big Ten,100H,2023,SO-2,,,14.74,seconds,44th Aztec Invitational,2023-03-23,,,-1.9,Outdoor,https://www.tfrrs.org/results/77705/4749105/44th_Aztec_Invitational/100-Hurdles,TFRRS all_performances
137,"Chocek, Taylor",Oregon,Big Ten,100H,2023,JR-3,,,14.17,seconds,44th Aztec Invitational,2023-03-23,,,-1.5,Outdoor,https://www.tfrrs.org/results/77705/4749105/44th_Aztec_Invitational/100-Hurdles,TFRRS all_performances
138,"McCormick, Aaliyah",Oregon,Big Ten,100H,2023,FR-1,,,13.23,seconds,44th Aztec Invitational,2023-03-23,,,-1.1,Outdoor,https://www.tfrrs.org/results/77705/4749105/44th_Aztec_Invitational/100-Hurdles,TFRRS all_performances
139,"Kannon, Madyson",Oregon,Big Ten,400H,2023,FR-1,,,1:04.29,seconds,44th Aztec Invitational,2023-03-23,,,,Outdoor,https://www.tfrrs.org/results/77705/4749153/44th_Aztec_Invitational/400-Hurdles,TFRRS all_performances
140,"Bullock, Gianna",Oregon,Big Ten,Long Jump,2023,SO-2,,,4.98,m,44th Aztec Invitational,2023-03-23,,,0.9,Outdoor,https://www.tfrrs.org/results/77705/4749102/44th_Aztec_Invitational/Long-Jump,TFRRS all_performances
141,"Bullock, Gianna",Oregon,Big Ten,Long Jump,2023,SO-2,,,5.13,m,44th Aztec Invitational,2023-03-23,,,1.3,Outdoor,https://www.tfrrs.org/results/77705/4749102/44th_Aztec_Invitational/Long-Jump,TFRRS all_performances
142,"Ellis, Lexi",Oregon,Big Ten,Long Jump,2023,SR-4,,,5.55,m,44th Aztec Invitational,2023-03-23,,,0.9,Outdoor,https://www.tfrrs.org/results/77705/4749102/44th_Aztec_Invitational/Long-Jump,TFRRS all_performances
143,"Ellis, Lexi",Oregon,Big Ten,Long Jump,2023,SR-4,,,5.56,m,44th Aztec Invitational,2023-03-23,,,1.4,Outdoor,https://www.tfrrs.org/results/77705/4749102/44th_Aztec_Invitational/Long-Jump,TFRRS all_performances
144,"Ganashamoorthy, Hannah",Oregon,Big Ten,Long Jump,2023,SO-2,,,5.79,m,44th Aztec Invitational,2023-03-23,,,+0.0,Outdoor,https://www.tfrrs.org/results/77705/4749102/44th_Aztec_Invitational/Long-Jump,TFRRS all_performances
145,"Bullock, Gianna",Oregon,Big Ten,100H,2023,SO-2,,,14.24,seconds,2023 Brutus Hamilton Multis,2023-04-06,,,-1.8,Outdoor,https://www.tfrrs.org/results/77975/4794518/2023_Brutus_Hamilton_Multis/100-Hurdles,TFRRS all_performances
146,"Uzoekwe, Colleen",Oregon,Big Ten,100H,2023,SO-2,,,14.33,seconds,2023 Brutus Hamilton Multis,2023-04-06,,,0.6,Outdoor,https://www.tfrrs.org/results/77975/4794518/2023_Brutus_Hamilton_Multis/100-Hurdles,TFRRS all_performances
147,"Bullock, Gianna",Oregon,Big Ten,Long Jump,2023,SO-2,,,5.30,m,2023 Brutus Hamilton Multis,2023-04-06,,,1.4,Outdoor,https://www.tfrrs.org/results/77975/4794522/2023_Brutus_Hamilton_Multis/Long-Jump,TFRRS all_performances
148,"Bullock, Gianna",Oregon,Big Ten,Long Jump,2023,SO-2,,,5.46,m,2023 Brutus Hamilton Multis,2023-04-06,,,1.2,Outdoor,https://www.tfrrs.org/results/77975/4794522/2023_Brutus_Hamilton_Multis/Long-Jump,TFRRS all_performances
149,"Uzoekwe, Colleen",Oregon,Big Ten,Long Jump,2023,SO-2,,,5.80,m,2023 Brutus Hamilton Multis,2023-04-06,,,1.2,Outdoor,https://www.tfrrs.org/results/77975/4794522/2023_Brutus_Hamilton_Multis/Long-Jump,TFRRS all_performances
150,"Chocek, Taylor",Oregon,Big Ten,100H,2023,,,,13.87,seconds,63rd Annual Mt. SAC Relays,2023-04-12,,,0.7,Outdoor,https://www.tfrrs.org/results/77931/4948116/63rd_Annual_Mt_SAC_Relays/100-Hurdles,TFRRS all_performances
151,"McCormick, Aaliyah",Oregon,Big Ten,100H,2023,,,,13.03,seconds,63rd Annual Mt. SAC Relays,2023-04-12,,,1.3,Outdoor,https://www.tfrrs.org/results/77931/4827081/63rd_Annual_Mt_SAC_Relays/100-Hurdles,TFRRS all_performances
152,"Clayton, Ella",Oregon,Big Ten,400m,2023,,,,52.70,seconds,63rd Annual Mt. SAC Relays,2023-04-12,,,,Outdoor,https://www.tfrrs.org/results/77931/4827138/63rd_Annual_Mt_SAC_Relays/400-Meters,TFRRS all_performances
153,"Hall, Shaniya",Oregon,Big Ten,400m,2023,,,,53.25,seconds,63rd Annual Mt. SAC Relays,2023-04-12,,,,Outdoor,https://www.tfrrs.org/results/77931/4826994/63rd_Annual_Mt_SAC_Relays/400-Meters,TFRRS all_performances
154,"Wright, Katriina",Oregon,Big Ten,400m,2023,,,,53.76,seconds,63rd Annual Mt. SAC Relays,2023-04-12,,,,Outdoor,https://www.tfrrs.org/results/77931/4826994/63rd_Annual_Mt_SAC_Relays/400-Meters,TFRRS all_performances
155,"Chocek, Taylor",Oregon,Big Ten,Long Jump,2023,,,,5.38,m,63rd Annual Mt. SAC Relays,2023-04-12,,,0.4,Outdoor,https://www.tfrrs.org/results/77931/4948120/63rd_Annual_Mt_SAC_Relays/Long-Jump,TFRRS all_performances
156,"Chocek, Taylor",Oregon,Big Ten,Long Jump,2023,,,,5.94,m,63rd Annual Mt. SAC Relays,2023-04-12,,,1.7,Outdoor,https://www.tfrrs.org/results/77931/4948120/63rd_Annual_Mt_SAC_Relays/Long-Jump,TFRRS all_performances
157,"Ganashamoorthy, Hannah",Oregon,Big Ten,Long Jump,2023,,,,5.33,m,63rd Annual Mt. SAC Relays,2023-04-12,,,-0.5,Outdoor,https://www.tfrrs.org/results/77931/4827056/63rd_Annual_Mt_SAC_Relays/Long-Jump,TFRRS all_performances
158,"Ganashamoorthy, Hannah",Oregon,Big Ten,Long Jump,2023,,,,5.71,m,63rd Annual Mt. SAC Relays,2023-04-12,,,+0.0,Outdoor,https://www.tfrrs.org/results/77931/4827056/63rd_Annual_Mt_SAC_Relays/Long-Jump,TFRRS all_performances
159,"Hickey, Alysah",Oregon,Big Ten,Long Jump,2023,,,,6.24,m,63rd Annual Mt. SAC Relays,2023-04-12,,,-1.1,Outdoor,https://www.tfrrs.org/results/77931/4826995/63rd_Annual_Mt_SAC_Relays/Long-Jump,TFRRS all_performances
160,"Hickey, Alysah",Oregon,Big Ten,Long Jump,2023,,,,6.45,m,63rd Annual Mt. SAC Relays,2023-04-12,,,2.0,Outdoor,https://www.tfrrs.org/results/77931/4826995/63rd_Annual_Mt_SAC_Relays/Long-Jump,TFRRS all_performances
161,"Hickey, Alysah",Oregon,Big Ten,Long Jump,2023,,,,6.70,m,63rd Annual Mt. SAC Relays,2023-04-12,,,0.8,Outdoor,https://www.tfrrs.org/results/77931/4826995/63rd_Annual_Mt_SAC_Relays/Long-Jump,TFRRS all_performances
162,"Hickey, Alysah",Oregon,Big Ten,Long Jump,2023,,,,6.71,m,63rd Annual Mt. SAC Relays,2023-04-12,,,1.5,Outdoor,https://www.tfrrs.org/results/77931/4826995/63rd_Annual_Mt_SAC_Relays/Long-Jump,TFRRS all_performances
163,"Kannon, Madyson",Oregon,Big Ten,400H,2023,FR-1,,,1:03.20,seconds,Oregon State High Performance,2023-04-28,,,,Outdoor,https://www.tfrrs.org/results/76127/4880923/Oregon_State_High_Performance/400-Hurdles,TFRRS all_performances
164,"Bullock, Gianna",Oregon,Big Ten,100H,2023,SO-2,,,14.21,seconds,Desert Heat Classic 2023,2023-04-29,,,0.3,Outdoor,https://www.tfrrs.org/results/76358/4881904/_Desert_Heat_Classic_2023/100-Hurdles,TFRRS all_performances
165,"Chocek, Taylor",Oregon,Big Ten,100H,2023,JR-3,,,13.89,seconds,Desert Heat Classic 2023,2023-04-29,,,0.5,Outdoor,https://www.tfrrs.org/results/76358/4881904/_Desert_Heat_Classic_2023/100-Hurdles,TFRRS all_performances
166,"McCormick, Aaliyah",Oregon,Big Ten,100H,2023,FR-1,,,13.25,seconds,Desert Heat Classic 2023,2023-04-29,,,-1.5,Outdoor,https://www.tfrrs.org/results/76358/4881904/_Desert_Heat_Classic_2023/100-Hurdles,TFRRS all_performances
167,"Uzoekwe, Colleen",Oregon,Big Ten,100H,2023,SO-2,,,13.87,seconds,Desert Heat Classic 2023,2023-04-29,,,0.3,Outdoor,https://www.tfrrs.org/results/76358/4881904/_Desert_Heat_Classic_2023/100-Hurdles,TFRRS all_performances
168,"Blake, Jordyn",Oregon,Big Ten,400m,2023,JR-3,,,57.07,seconds,Desert Heat Classic 2023,2023-04-29,,,,Outdoor,https://www.tfrrs.org/results/76358/4881902/_Desert_Heat_Classic_2023/400-Meters,TFRRS all_performances
169,"Clayton, Ella",Oregon,Big Ten,400m,2023,SO-2,,,52.57,seconds,Desert Heat Classic 2023,2023-04-29,,,,Outdoor,https://www.tfrrs.org/results/76358/4881902/_Desert_Heat_Classic_2023/400-Meters,TFRRS all_performances
170,"Hall, Shaniya",Oregon,Big Ten,400m,2023,SO-2,,,53.09,seconds,Desert Heat Classic 2023,2023-04-29,,,,Outdoor,https://www.tfrrs.org/results/76358/4881902/_Desert_Heat_Classic_2023/400-Meters,TFRRS all_performances
171,"Wright, Katriina",Oregon,Big Ten,400m,2023,SO-2,,,52.59,seconds,Desert Heat Classic 2023,2023-04-29,,,,Outdoor,https://www.tfrrs.org/results/76358/4881902/_Desert_Heat_Classic_2023/400-Meters,TFRRS all_performances
172,"Bullock, Gianna",Oregon,Big Ten,Long Jump,2023,SO-2,,,5.45,m,Desert Heat Classic 2023,2023-04-29,,,+0.0,Outdoor,https://www.tfrrs.org/results/76358/4881922/_Desert_Heat_Classic_2023/Long-Jump,TFRRS all_performances
173,"Bullock, Gianna",Oregon,Big Ten,Long Jump,2023,SO-2,,,5.47,m,Desert Heat Classic 2023,2023-04-29,,,+0.0,Outdoor,https://www.tfrrs.org/results/76358/4881922/_Desert_Heat_Classic_2023/Long-Jump,TFRRS all_performances
174,"Bullock, Gianna",Oregon,Big Ten,Long Jump,2023,SO-2,,,5.68,m,Desert Heat Classic 2023,2023-04-29,,,+0.0,Outdoor,https://www.tfrrs.org/results/76358/4881922/_Desert_Heat_Classic_2023/Long-Jump,TFRRS all_performances
175,"Ganashamoorthy, Hannah",Oregon,Big Ten,Long Jump,2023,SO-2,,,5.78,m,Desert Heat Classic 2023,2023-04-29,,,+0.0,Outdoor,https://www.tfrrs.org/results/76358/4881922/_Desert_Heat_Classic_2023/Long-Jump,TFRRS all_performances
176,"Ganashamoorthy, Hannah",Oregon,Big Ten,Long Jump,2023,SO-2,,,6.01,m,Desert Heat Classic 2023,2023-04-29,,,+0.0,Outdoor,https://www.tfrrs.org/results/76358/4881922/_Desert_Heat_Classic_2023/Long-Jump,TFRRS all_performances
177,"Hickey, Alysah",Oregon,Big Ten,Long Jump,2023,JR-3,,,6.44,m,Desert Heat Classic 2023,2023-04-29,,,0.2,Outdoor,https://www.tfrrs.org/results/76358/4881922/_Desert_Heat_Classic_2023/Long-Jump,TFRRS all_performances
178,"Hickey, Alysah",Oregon,Big Ten,Long Jump,2023,JR-3,,,6.45,m,Desert Heat Classic 2023,2023-04-29,,,0.1,Outdoor,https://www.tfrrs.org/results/76358/4881922/_Desert_Heat_Classic_2023/Long-Jump,TFRRS all_performances
179,"Hickey, Alysah",Oregon,Big Ten,Long Jump,2023,JR-3,,,6.47,m,Desert Heat Classic 2023,2023-04-29,,,0.3,Outdoor,https://www.tfrrs.org/results/76358/4881922/_Desert_Heat_Classic_2023/Long-Jump,TFRRS all_performances
180,"Hickey, Alysah",Oregon,Big Ten,Long Jump,2023,JR-3,,,6.58,m,Desert Heat Classic 2023,2023-04-29,,,-0.7,Outdoor,https://www.tfrrs.org/results/76358/4881922/_Desert_Heat_Classic_2023/Long-Jump,TFRRS all_performances
181,"Uzoekwe, Colleen",Oregon,Big Ten,Long Jump,2023,SO-2,,,5.44,m,Desert Heat Classic 2023,2023-04-29,,,+0.0,Outdoor,https://www.tfrrs.org/results/76358/4881922/_Desert_Heat_Classic_2023/Long-Jump,TFRRS all_performances
182,"Uzoekwe, Colleen",Oregon,Big Ten,Long Jump,2023,SO-2,,,5.60,m,Desert Heat Classic 2023,2023-04-29,,,1.5,Outdoor,https://www.tfrrs.org/results/76358/4881922/_Desert_Heat_Classic_2023/Long-Jump,TFRRS all_performances
183,"Kannon, Madyson",Oregon,Big Ten,400H,2023,FR-1,,,1:02.73,seconds,Oregon Twilight,2023-05-05,,,,Outdoor,https://www.tfrrs.org/results/78671/4906639/Oregon_Twilight/400-Hurdles,TFRRS all_performances
184,"Blake, Jordyn",Oregon,Big Ten,400m,2023,JR-3,,,56.80,seconds,Oregon Twilight,2023-05-05,,,,Outdoor,https://www.tfrrs.org/results/78671/4906669/Oregon_Twilight/400-Meters,TFRRS all_performances
185,"Grebo, Shana",Oregon,Big Ten,400m,2023,SO-2,,,52.95,seconds,Oregon Twilight,2023-05-05,,,,Outdoor,https://www.tfrrs.org/results/78671/4906669/Oregon_Twilight/400-Meters,TFRRS all_performances
186,"Ganashamoorthy, Hannah",Oregon,Big Ten,Long Jump,2023,SO-2,,,4.36,m,Oregon Twilight,2023-05-05,,,0.9,Outdoor,https://www.tfrrs.org/results/78671/4906647/Oregon_Twilight/Long-Jump,TFRRS all_performances
187,"Ganashamoorthy, Hannah",Oregon,Big Ten,Long Jump,2023,SO-2,,,5.32,m,Oregon Twilight,2023-05-05,,,1.1,Outdoor,https://www.tfrrs.org/results/78671/4906647/Oregon_Twilight/Long-Jump,TFRRS all_performances
188,"Ganashamoorthy, Hannah",Oregon,Big Ten,Long Jump,2023,SO-2,,,5.40,m,Oregon Twilight,2023-05-05,,,1.3,Outdoor,https://www.tfrrs.org/results/78671/4906647/Oregon_Twilight/Long-Jump,TFRRS all_performances
189,"Ganashamoorthy, Hannah",Oregon,Big Ten,Long Jump,2023,SO-2,,,5.61,m,Oregon Twilight,2023-05-05,,,1.4,Outdoor,https://www.tfrrs.org/results/78671/4906647/Oregon_Twilight/Long-Jump,TFRRS all_performances
190,"Bullock, Gianna",Oregon,Big Ten,100H,2023,SO-2,,,14.08,seconds,Pac-12 Track & Field Championships,2023-05-12,,,1.2,Outdoor,https://www.tfrrs.org/results/79702/4929170/Pac-12_Track__Field_Championships/100-Hurdles,TFRRS all_performances
191,"Chocek, Taylor",Oregon,Big Ten,100H,2023,JR-3,,,14.00,seconds,Pac-12 Track & Field Championships,2023-05-12,,,1.9,Outdoor,https://www.tfrrs.org/results/79702/4929170/Pac-12_Track__Field_Championships/100-Hurdles,TFRRS all_performances
192,"McCormick, Aaliyah",Oregon,Big Ten,100H,2023,FR-1,,,12.85,seconds,Pac-12 Track & Field Championships,2023-05-12,,,1.7,Outdoor,https://www.tfrrs.org/results/79702/4929178/Pac-12_Track__Field_Championships/100-Hurdles,TFRRS all_performances
193,"McCormick, Aaliyah",Oregon,Big Ten,100H,2023,FR-1,,,13.06,seconds,Pac-12 Track & Field Championships,2023-05-12,,,-0.1,Outdoor,https://www.tfrrs.org/results/79702/4929178/Pac-12_Track__Field_Championships/100-Hurdles,TFRRS all_performances
194,"Uzoekwe, Colleen",Oregon,Big Ten,100H,2023,SO-2,,,13.98,seconds,Pac-12 Track & Field Championships,2023-05-12,,,1.2,Outdoor,https://www.tfrrs.org/results/79702/4929170/Pac-12_Track__Field_Championships/100-Hurdles,TFRRS all_performances
195,"Grebo, Shana",Oregon,Big Ten,400H,2023,SO-2,,,56.41,seconds,Pac-12 Track & Field Championships,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/79702/4929160/Pac-12_Track__Field_Championships/400-Hurdles,TFRRS all_performances
196,"Grebo, Shana",Oregon,Big Ten,400H,2023,SO-2,,,58.38,seconds,Pac-12 Track & Field Championships,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/79702/4929160/Pac-12_Track__Field_Championships/400-Hurdles,TFRRS all_performances
197,"Clayton, Ella",Oregon,Big Ten,400m,2023,SO-2,,,51.92,seconds,Pac-12 Track & Field Championships,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/79702/4929197/Pac-12_Track__Field_Championships/400-Meters,TFRRS all_performances
198,"Clayton, Ella",Oregon,Big Ten,400m,2023,SO-2,,,52.55,seconds,Pac-12 Track & Field Championships,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/79702/4929197/Pac-12_Track__Field_Championships/400-Meters,TFRRS all_performances
199,"Wright, Katriina",Oregon,Big Ten,400m,2023,SO-2,,,52.39,seconds,Pac-12 Track & Field Championships,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/79702/4929197/Pac-12_Track__Field_Championships/400-Meters,TFRRS all_performances
200,"Wright, Katriina",Oregon,Big Ten,400m,2023,SO-2,,,52.97,seconds,Pac-12 Track & Field Championships,2023-05-12,,,,Outdoor,https://www.tfrrs.org/results/79702/4929197/Pac-12_Track__Field_Championships/400-Meters,TFRRS all_performances
201,"Bullock, Gianna",Oregon,Big Ten,Long Jump,2023,SO-2,,,5.71,m,Pac-12 Track & Field Championships,2023-05-12,,,2.0,Outdoor,https://www.tfrrs.org/results/79702/4929174/Pac-12_Track__Field_Championships/Long-Jump,TFRRS all_performances
202,"Bullock, Gianna",Oregon,Big Ten,Long Jump,2023,SO-2,,,5.84,m,Pac-12 Track & Field Championships,2023-05-12,,,1.8,Outdoor,https://www.tfrrs.org/results/79702/4929174/Pac-12_Track__Field_Championships/Long-Jump,TFRRS all_performances
203,"Hickey, Alysah",Oregon,Big Ten,Long Jump,2023,JR-3,,,6.04,m,Pac-12 Track & Field Championships,2023-05-12,,,1.5,Outdoor,https://www.tfrrs.org/results/79702/4929145/Pac-12_Track__Field_Championships/Long-Jump,TFRRS all_performances
204,"Hickey, Alysah",Oregon,Big Ten,Long Jump,2023,JR-3,,,6.39,m,Pac-12 Track & Field Championships,2023-05-12,,,1.6,Outdoor,https://www.tfrrs.org/results/79702/4929145/Pac-12_Track__Field_Championships/Long-Jump,TFRRS all_performances
205,"Hickey, Alysah",Oregon,Big Ten,Long Jump,2023,JR-3,,,6.45,m,Pac-12 Track & Field Championships,2023-05-12,,,1.9,Outdoor,https://www.tfrrs.org/results/79702/4929145/Pac-12_Track__Field_Championships/Long-Jump,TFRRS all_performances
206,"Uzoekwe, Colleen",Oregon,Big Ten,Long Jump,2023,SO-2,,,5.46,m,Pac-12 Track & Field Championships,2023-05-12,,,2.0,Outdoor,https://www.tfrrs.org/results/79702/4929174/Pac-12_Track__Field_Championships/Long-Jump,TFRRS all_performances
