athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
Quanesha Burks,Alabama,SEC,Long Jump,2017,SR,,,6.68,meters,NCAA Division I East Preliminary Round,2017-05-25,Preliminary,2.0,,Outdoor,https://rolltide.com/documents/download/2017/6/19/Outdoor_Track_Field_Notes_Season_Review.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Quanesha Burks,Alabama,SEC,Long Jump,2017,SR,,,6.27,meters,NCAA Division I Outdoor Track & Field Championships,2017-06-08,Final,11.0,,Outdoor,https://rolltide.com/documents/download/2017/6/19/Outdoor_Track_Field_Notes_Season_Review.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Filippa Fotopoulou,Alabama,SEC,Long Jump,2017,JR,,,6.21,meters,Bulldog Relays,2017-03-18,Final,1.0,1.8,Outdoor,https://www.tfrrs.org/athletes/5112888/Alabama/Filippa_Fotopoulou_,Verified 2017 outdoor result; audited against available season/athlete sources
Filippa Fotopoulou,Alabama,SEC,Long Jump,2017,JR,,,6.31,meters,Crimson Tide Invitational,2017-04-08,Final,1.0,1.5,Outdoor,https://www.tfrrs.org/athletes/5112888/Alabama/Filippa_Fotopoulou_,Verified 2017 outdoor result; audited against available season/athlete sources
Filippa Fotopoulou,Alabama,SEC,Long Jump,2017,JR,,,6.46,meters,SEC Relays,2017-04-28,Final,4.0,2.9,Outdoor,https://www.tfrrs.org/athletes/5112888/Alabama/Filippa_Fotopoulou_,Verified 2017 outdoor result; audited against available season/athlete sources
Filippa Fotopoulou,Alabama,SEC,Long Jump,2017,JR,,,6.20,meters,SEC Outdoor Track & Field Championships,2017-05-12,Final,,-0.6,Outdoor,https://www.tfrrs.org/athletes/5112888/Alabama/Filippa_Fotopoulou_,Verified 2017 outdoor result; audited against available season/athlete sources
Filippa Fotopoulou,Alabama,SEC,Long Jump,2017,JR,,,6.33,meters,NCAA Division I East Preliminary Round,2017-05-25,Preliminary,,0.5,Outdoor,https://www.tfrrs.org/athletes/5112888/Alabama/Filippa_Fotopoulou_,Verified 2017 outdoor result; audited against available season/athlete sources
Filippa Fotopoulou,Alabama,SEC,Long Jump,2017,JR,,,5.93,meters,NCAA Division I Outdoor Track & Field Championships,2017-06-08,Final,,0.0,Outdoor,https://www.tfrrs.org/athletes/5112888/Alabama/Filippa_Fotopoulou_,Verified 2017 outdoor result; audited against available season/athlete sources
Kiara Williams,Alabama,SEC,Long Jump,2017,SO,,,5.90,meters,Crimson Tide Invitational,2017-04-08,Final,6.0,,Outdoor,https://rolltide.com/documents/download/2017/6/19/Outdoor_Track_Field_Notes_Season_Review.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Micaiah Ransby,Georgia,SEC,400m,2017,FR,,,54.56,seconds,Yellow Jacket Invitational,2017-03-18,Final,2.0,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Micaiah Ransby,Georgia,SEC,400m,2017,FR,,,54.57,seconds,Spec Towns Invitational,2017-04-08,Final,2.0,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Micaiah Ransby,Georgia,SEC,400m,2017,FR,,,54.09,seconds,Torrin Lawrence Memorial,2017-05-06,Final,2.0,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Micaiah Ransby,Georgia,SEC,400m,2017,FR,,,54.81,seconds,SEC Outdoor Track & Field Championships,2017-05-12,Prelim,20.0,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Catherine Reid,Georgia,SEC,400m,2017,FR,,,55.36,seconds,Yellow Jacket Invitational,2017-03-18,Final,4.0,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Catherine Reid,Georgia,SEC,400m,2017,FR,,,54.91,seconds,Spec Towns Invitational,2017-04-08,Final,3.0,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Catherine Reid,Georgia,SEC,400m,2017,FR,,,54.71,seconds,Gamecock Invitational,2017-04-15,Final,7.0,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Catherine Reid,Georgia,SEC,400m,2017,FR,,,54.34,seconds,SEC Outdoor Track & Field Championships,2017-05-12,Prelim,18.0,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Sarah Gardner,Georgia,SEC,400m,2017,SR,,,59.93,seconds,Spec Towns Invitational,2017-04-08,Final,9.0,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Devon Artis,Georgia,SEC,400m,2017,JR,,,55.46,seconds,Gamecock Invitational,2017-04-15,Final,12.0,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Kendell Williams,Georgia,SEC,100H,2017,SR,,,13.17,seconds,Bulldog Decathlon/Heptathlon,2017-04-08,Heptathlon,1.0,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Kendell Williams,Georgia,SEC,100H,2017,SR,,,13.36,seconds,Virginia Challenge,2017-04-21,Final,2.0,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Kendell Williams,Georgia,SEC,100H,2017,SR,,,13.07,seconds,Torrin Lawrence Memorial,2017-05-06,Final,1.0,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Kendell Williams,Georgia,SEC,100H,2017,SR,,,12.90,seconds,SEC Outdoor Track & Field Championships,2017-05-12,Prelim,1.0,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Kendell Williams,Georgia,SEC,100H,2017,SR,,,12.92,seconds,SEC Outdoor Track & Field Championships,2017-05-13,Final,2.0,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Kendell Williams,Georgia,SEC,100H,2017,SR,,,13.02,seconds,NCAA Division I Outdoor Track & Field Championships,2017-06-09,Heptathlon,,,Outdoor,https://georgiadogs.com/documents/download/2018/8/3/2017_OutdoorRecap.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Louisa Grauvogel,Georgia,SEC,100H,2017,FR,,,13.63,seconds,Bulldog Decathlon/Heptathlon,2017-04-08,Heptathlon,2.0,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Louisa Grauvogel,Georgia,SEC,100H,2017,FR,,,13.96,seconds,Virginia Challenge,2017-04-21,Final,12.0,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Louisa Grauvogel,Georgia,SEC,100H,2017,FR,,,13.50,seconds,Torrin Lawrence Memorial,2017-05-06,Final,3.0,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Louisa Grauvogel,Georgia,SEC,100H,2017,FR,,,13.55,seconds,SEC Outdoor Track & Field Championships,2017-05-11,Heptathlon,4.0,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Aliyah Johnson,Georgia,SEC,100H,2017,JR,,,13.97,seconds,Bulldog Decathlon/Heptathlon,2017-04-08,Heptathlon,3.0,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Makenzi Kopp,Georgia,SEC,100H,2017,FR,,,15.15,seconds,Bulldog Decathlon/Heptathlon,2017-04-08,Heptathlon,5.0,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Mary Terry,Georgia,SEC,100H,2017,SO,,,15.36,seconds,Bulldog Decathlon/Heptathlon,2017-04-08,Heptathlon,6.0,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Amber Tanner,Georgia,SEC,100H,2017,FR,,,DNF,seconds,Bulldog Decathlon/Heptathlon,2017-04-08,Heptathlon,,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Chelsea Zoller,Georgia,SEC,400H,2017,FR,,,1:02.40,seconds,Yellow Jacket Invitational,2017-03-18,Final,3.0,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Chelsea Zoller,Georgia,SEC,400H,2017,FR,,,1:01.64,seconds,Spec Towns Invitational,2017-04-08,Final,5.0,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Chelsea Zoller,Georgia,SEC,400H,2017,FR,,,1:01.66,seconds,Gamecock Invitational,2017-04-15,Final,9.0,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Chelsea Zoller,Georgia,SEC,400H,2017,FR,,,1:02.13,seconds,Torrin Lawrence Memorial,2017-05-06,Final,2.0,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Chelsea Zoller,Georgia,SEC,400H,2017,FR,,,1:01.95,seconds,SEC Outdoor Track & Field Championships,2017-05-11,Prelim,16.0,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Makenzi Kopp,Georgia,SEC,400H,2017,FR,,,1:05.21,seconds,Yellow Jacket Invitational,2017-03-18,Final,10.0,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Makenzi Kopp,Georgia,SEC,400H,2017,FR,,,1:05.83,seconds,Torrin Lawrence Memorial,2017-05-06,Final,4.0,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Catelyn Schmiedebusch,Georgia,SEC,400H,2017,SR,,,1:07.67,seconds,Yellow Jacket Invitational,2017-03-18,Final,14.0,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Catelyn Schmiedebusch,Georgia,SEC,400H,2017,SR,,,1:04.26,seconds,Spec Towns Invitational,2017-04-08,Final,9.0,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Catelyn Schmiedebusch,Georgia,SEC,400H,2017,SR,,,1:03.28,seconds,Torrin Lawrence Memorial,2017-05-06,Final,3.0,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Amber Tanner,Georgia,SEC,400H,2017,FR,,,1:02.56,seconds,Texas Relays,2017-03-30,Final,48.0,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Kate Hall,Georgia,SEC,Long Jump,2017,SO,,,6.55,meters,Spec Towns Invitational,2017-04-08,Final,,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Kate Hall,Georgia,SEC,Long Jump,2017,SO,,,6.53,meters,Torrin Lawrence Memorial,2017-05-06,Final,,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Kate Hall,Georgia,SEC,Long Jump,2017,SO,,,6.67,meters,SEC Outdoor Track & Field Championships,2017-05-12,Final,,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Kate Hall,Georgia,SEC,Long Jump,2017,SO,,,6.68,meters,NCAA Division I East Preliminary Round,2017-05-25,Preliminary,,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Kate Hall,Georgia,SEC,Long Jump,2017,SO,,,6.73,meters,NCAA Division I Outdoor Track & Field Championships,2017-06-08,Final,1.0,,Outdoor,https://georgiadogs.com/documents/download/2018/8/3/2017_OutdoorRecap.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Kendell Williams,Georgia,SEC,Long Jump,2017,SR,,,6.35,meters,Bulldog Decathlon/Heptathlon,2017-04-08,Heptathlon,,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Kendell Williams,Georgia,SEC,Long Jump,2017,SR,,,6.38,meters,Torrin Lawrence Memorial,2017-05-06,Final,,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Kendell Williams,Georgia,SEC,Long Jump,2017,SR,,,6.37,meters,SEC Outdoor Track & Field Championships,2017-05-12,Final,,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Kendell Williams,Georgia,SEC,Long Jump,2017,SR,,,6.43,meters,NCAA Division I Outdoor Track & Field Championships,2017-06-09,Heptathlon,,,Outdoor,https://georgiadogs.com/documents/download/2018/8/3/2017_OutdoorRecap.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Louisa Grauvogel,Georgia,SEC,Long Jump,2017,FR,,,5.65,meters,Bulldog Decathlon/Heptathlon,2017-04-08,Heptathlon,,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Louisa Grauvogel,Georgia,SEC,Long Jump,2017,FR,,,5.50,meters,Virginia Challenge,2017-04-21,Final,,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Louisa Grauvogel,Georgia,SEC,Long Jump,2017,FR,,,5.60,meters,Torrin Lawrence Memorial,2017-05-06,Final,,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Louisa Grauvogel,Georgia,SEC,Long Jump,2017,FR,,,5.52,meters,SEC Outdoor Track & Field Championships,2017-05-11,Heptathlon,,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Aliyah Johnson,Georgia,SEC,Long Jump,2017,JR,,,5.56,meters,Bulldog Decathlon/Heptathlon,2017-04-08,Heptathlon,,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Mary Terry,Georgia,SEC,Long Jump,2017,SO,,,5.32,meters,Bulldog Decathlon/Heptathlon,2017-04-08,Heptathlon,,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Makenzi Kopp,Georgia,SEC,Long Jump,2017,FR,,,4.30,meters,Bulldog Decathlon/Heptathlon,2017-04-08,Heptathlon,,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Keturah Orji,Georgia,SEC,Long Jump,2017,JR,,,6.61,meters,Torrin Lawrence Memorial,2017-05-06,Final,,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Keturah Orji,Georgia,SEC,Long Jump,2017,JR,,,6.44,meters,SEC Outdoor Track & Field Championships,2017-05-12,Final,,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Keturah Orji,Georgia,SEC,Long Jump,2017,JR,,,6.59,meters,NCAA Division I East Preliminary Round,2017-05-25,Preliminary,,,Outdoor,https://georgiadogs.com/documents/download/2017/5/31/2017_Women_Outdoor_Results.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Keturah Orji,Georgia,SEC,Long Jump,2017,JR,,,6.71,meters,NCAA Division I Outdoor Track & Field Championships,2017-06-08,Final,2.0,,Outdoor,https://georgiadogs.com/documents/download/2018/8/3/2017_OutdoorRecap.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Maddie Beaubien,South Carolina,SEC,400m,2017,FR,,,56.56,seconds,Weems Baskin Invitational,2017-03-25,Final,16.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Marisa Bellamy,South Carolina,SEC,400m,2017,R-JR,,,55.76,seconds,Hurricane Invitational,2017-03-18,Final,3.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Marisa Bellamy,South Carolina,SEC,400m,2017,R-JR,,,54.77,seconds,Florida Relays,2017-03-31,Final,21.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Marisa Bellamy,South Carolina,SEC,400m,2017,R-JR,,,54.83,seconds,Gamecock Invitational,2017-04-15,Final,8.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Marisa Bellamy,South Carolina,SEC,400m,2017,R-JR,,,55.60,seconds,SEC Outdoor Track & Field Championships,2017-05-12,Prelim,25.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Precious Holmes,South Carolina,SEC,400m,2017,R-JR,,,54.07,seconds,Hurricane Invitational,2017-03-18,Final,1.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Precious Holmes,South Carolina,SEC,400m,2017,R-JR,,,54.89,seconds,Weems Baskin Invitational,2017-03-25,Final,7.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Precious Holmes,South Carolina,SEC,400m,2017,R-JR,,,55.75,seconds,Florida Relays,2017-03-31,Final,32.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Precious Holmes,South Carolina,SEC,400m,2017,R-JR,,,53.56,seconds,SEC Outdoor Track & Field Championships,2017-05-12,Prelim,13.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Precious Holmes,South Carolina,SEC,400m,2017,R-JR,,,53.56,seconds,NCAA Division I East Preliminary Round,2017-05-25,First Round,15.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Precious Holmes,South Carolina,SEC,400m,2017,R-JR,,,53.28,seconds,NCAA Division I East Preliminary Round,2017-05-26,Quarterfinal,22.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Maya Evans,South Carolina,SEC,400m,2017,SR,,,55.11,seconds,Weems Baskin Invitational,2017-03-25,Final,8.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Maya Evans,South Carolina,SEC,400m,2017,SR,,,55.88,seconds,SEC Outdoor Track & Field Championships,2017-05-12,Prelim,26.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Aalayah Sanders,South Carolina,SEC,400m,2017,SR,,,55.94,seconds,Hurricane Invitational,2017-03-18,Final,5.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Aalayah Sanders,South Carolina,SEC,400m,2017,SR,,,55.27,seconds,Weems Baskin Invitational,2017-03-25,Final,9.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Aalayah Sanders,South Carolina,SEC,400m,2017,SR,,,55.06,seconds,Florida Relays,2017-03-31,Final,25.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Aalayah Sanders,South Carolina,SEC,400m,2017,SR,,,56.15,seconds,Spec Towns Invitational,2017-04-08,Final,6.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Aalayah Sanders,South Carolina,SEC,400m,2017,SR,,,56.71,seconds,SEC Outdoor Track & Field Championships,2017-05-12,Prelim,32.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Funlayo Oluwole,South Carolina,SEC,100H,2017,SO,,,14.42,seconds,Hurricane Invitational,2017-03-18,Final,5.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Funlayo Oluwole,South Carolina,SEC,100H,2017,SO,,,14.08,seconds,Weems Baskin Invitational,2017-03-25,Final,8.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Funlayo Oluwole,South Carolina,SEC,100H,2017,SO,,,13.87,seconds,Florida Relays,2017-03-31,Final,42.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Funlayo Oluwole,South Carolina,SEC,100H,2017,SO,,,13.94,seconds,Spec Towns Invitational,2017-04-07,Final,6.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Funlayo Oluwole,South Carolina,SEC,100H,2017,SO,,,13.73,seconds,Gamecock Invitational,2017-04-15,Final,10.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Funlayo Oluwole,South Carolina,SEC,100H,2017,SO,,,13.96,seconds,USC Open,2017-04-22,Final,4.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Funlayo Oluwole,South Carolina,SEC,100H,2017,SO,,,13.96,seconds,SEC Outdoor Track & Field Championships,2017-05-12,Prelim,15.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Milan Parks,South Carolina,SEC,100H,2017,SO,,,14.48,seconds,Spec Towns Invitational,2017-04-07,Final,8.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Milan Parks,South Carolina,SEC,100H,2017,SO,,,13.93,seconds,Gamecock Invitational,2017-04-15,Final,12.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Milan Parks,South Carolina,SEC,100H,2017,SO,,,DNF,seconds,SEC Outdoor Track & Field Championships,2017-05-12,Prelim,,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
Rougui Sow,South Carolina,SEC,100H,2017,JR,,,13.47,seconds,Gamecock Invitational,2017-04-15,Final,5.0,,Outdoor,https://storage.googleapis.com/gamecocksonline-com/2018/06/f1106ed3-scar_c_track_2016_17_misc_non_event__2017outdoorprogressions.pdf,Verified 2017 outdoor result; audited against available season/athlete sources
