athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Paez, Abygail",USC,Big Ten,400m,2021,SO-2,,,57.81,seconds,42nd Aztec Invitational,2021-03-25,,,,Outdoor,https://www.tfrrs.org/results/67907/4150119/42nd_Aztec_Invitational/400-Meters,TFRRS all_performances
"Serville, Rae-Anne",USC,Big Ten,400m,2021,FR-1,,,53.22,seconds,42nd Aztec Invitational,2021-03-25,,,,Outdoor,https://www.tfrrs.org/results/67907/4150119/42nd_Aztec_Invitational/400-Meters,TFRRS all_performances
"Cockrell, Anna",USC,Big Ten,100H,2021,SR-4,,,12.89,seconds,Pepsi Florida Relays,2021-04-02,,,0.8,Outdoor,https://www.tfrrs.org/results/68395/4166890/Pepsi_Florida_Relays/100-Hurdles,TFRRS all_performances
"Cockrell, Anna",USC,Big Ten,100H,2021,SR-4,,,13.13,seconds,Pepsi Florida Relays,2021-04-02,,,0.3,Outdoor,https://www.tfrrs.org/results/68395/4166890/Pepsi_Florida_Relays/100-Hurdles,TFRRS all_performances
"Jones, Jasmine",USC,Big Ten,100H,2021,FR-1,,,12.91,seconds,Pepsi Florida Relays,2021-04-02,,,0.8,Outdoor,https://www.tfrrs.org/results/68395/4166890/Pepsi_Florida_Relays/100-Hurdles,TFRRS all_performances
"Jones, Jasmine",USC,Big Ten,100H,2021,FR-1,,,13.04,seconds,Pepsi Florida Relays,2021-04-02,,,0.7,Outdoor,https://www.tfrrs.org/results/68395/4166890/Pepsi_Florida_Relays/100-Hurdles,TFRRS all_performances
"McGlaston, Mecca",USC,Big Ten,100H,2021,SR-4,,,13.34,seconds,Pepsi Florida Relays,2021-04-02,,,0.3,Outdoor,https://www.tfrrs.org/results/68395/4166890/Pepsi_Florida_Relays/100-Hurdles,TFRRS all_performances
"McGlaston, Mecca",USC,Big Ten,100H,2021,SR-4,,,13.46,seconds,Pepsi Florida Relays,2021-04-02,,,0.8,Outdoor,https://www.tfrrs.org/results/68395/4166890/Pepsi_Florida_Relays/100-Hurdles,TFRRS all_performances
"Bernard-Joseph, Breanna",USC,Big Ten,400H,2021,JR-3,,,1:00.03,seconds,Pepsi Florida Relays,2021-04-02,,,,Outdoor,https://www.tfrrs.org/results/68395/4166907/Pepsi_Florida_Relays/400-Hurdles,TFRRS all_performances
"Cockrell, Anna",USC,Big Ten,400H,2021,SR-4,,,55.65,seconds,Pepsi Florida Relays,2021-04-02,,,,Outdoor,https://www.tfrrs.org/results/68395/4166907/Pepsi_Florida_Relays/400-Hurdles,TFRRS all_performances
"Constantine, Kyra",USC,Big Ten,400m,2021,SR-4,,,52.22,seconds,Pepsi Florida Relays,2021-04-02,,,,Outdoor,https://www.tfrrs.org/results/68395/4166914/Pepsi_Florida_Relays/400-Meters,TFRRS all_performances
"Ford, Jan'Taijah",USC,Big Ten,400m,2021,SO-2,,,52.70,seconds,Pepsi Florida Relays,2021-04-02,,,,Outdoor,https://www.tfrrs.org/results/68395/4166914/Pepsi_Florida_Relays/400-Meters,TFRRS all_performances
"Lear, Bailey",USC,Big Ten,400m,2021,JR-3,,,51.57,seconds,Pepsi Florida Relays,2021-04-02,,,,Outdoor,https://www.tfrrs.org/results/68395/4166914/Pepsi_Florida_Relays/400-Meters,TFRRS all_performances
"Roberts, Kaelin",USC,Big Ten,400m,2021,SR-4,,,51.23,seconds,Pepsi Florida Relays,2021-04-02,,,,Outdoor,https://www.tfrrs.org/results/68395/4166914/Pepsi_Florida_Relays/400-Meters,TFRRS all_performances
"Serville, Rae-Anne",USC,Big Ten,400m,2021,FR-1,,,53.67,seconds,Pepsi Florida Relays,2021-04-02,,,,Outdoor,https://www.tfrrs.org/results/68395/4166914/Pepsi_Florida_Relays/400-Meters,TFRRS all_performances
"Yeargin, Nicole",USC,Big Ten,400m,2021,SR-4,,,52.09,seconds,Pepsi Florida Relays,2021-04-02,,,,Outdoor,https://www.tfrrs.org/results/68395/4166914/Pepsi_Florida_Relays/400-Meters,TFRRS all_performances
"McGlaston, Mecca",USC,Big Ten,100H,2021,SR-4,,,13.16,seconds,CAL vs USC Dual,2021-04-10,,,0.4,Outdoor,https://www.tfrrs.org/results/67470/4187040/CAL_vs_USC_Dual_/100-Hurdles,TFRRS all_performances
"Bernard-Joseph, Breanna",USC,Big Ten,400H,2021,JR-3,,,59.49,seconds,CAL vs USC Dual,2021-04-10,,,,Outdoor,https://www.tfrrs.org/results/67470/4187036/CAL_vs_USC_Dual_/400-Hurdles,TFRRS all_performances
"Brewer, Alyssa",USC,Big Ten,400m,2021,JR-3,,,56.48,seconds,CAL vs USC Dual,2021-04-10,,,,Outdoor,https://www.tfrrs.org/results/67470/4187029/CAL_vs_USC_Dual_/400-Meters,TFRRS all_performances
"Ford, Jan'Taijah",USC,Big Ten,400m,2021,SO-2,,,52.65,seconds,CAL vs USC Dual,2021-04-10,,,,Outdoor,https://www.tfrrs.org/results/67470/4187029/CAL_vs_USC_Dual_/400-Meters,TFRRS all_performances
"Harris, Kimberly",USC,Big Ten,400m,2021,FR-1,,,52.89,seconds,CAL vs USC Dual,2021-04-10,,,,Outdoor,https://www.tfrrs.org/results/67470/4187029/CAL_vs_USC_Dual_/400-Meters,TFRRS all_performances
"Okonkwo, Chioma",USC,Big Ten,400m,2021,SO-2,,,55.88,seconds,CAL vs USC Dual,2021-04-10,,,,Outdoor,https://www.tfrrs.org/results/67470/4187029/CAL_vs_USC_Dual_/400-Meters,TFRRS all_performances
"Russell, Jemima",USC,Big Ten,400m,2021,JR-3,,,56.13,seconds,CAL vs USC Dual,2021-04-10,,,,Outdoor,https://www.tfrrs.org/results/67470/4187029/CAL_vs_USC_Dual_/400-Meters,TFRRS all_performances
"Cockrell, Anna",USC,Big Ten,100H,2021,SR-4,,,12.84,seconds,Long Beach Invitational,2021-04-16,,,0.9,Outdoor,https://www.tfrrs.org/results/69592/4208778/Long_Beach_Invitational/100-Hurdles,TFRRS all_performances
"Jones, Jasmine",USC,Big Ten,100H,2021,FR-1,,,12.89,seconds,Long Beach Invitational,2021-04-16,,,0.9,Outdoor,https://www.tfrrs.org/results/69592/4208778/Long_Beach_Invitational/100-Hurdles,TFRRS all_performances
"McGlaston, Mecca",USC,Big Ten,100H,2021,SR-4,,,13.14,seconds,Long Beach Invitational,2021-04-16,,,0.9,Outdoor,https://www.tfrrs.org/results/69592/4208778/Long_Beach_Invitational/100-Hurdles,TFRRS all_performances
"Bernard-Joseph, Breanna",USC,Big Ten,400m,2021,JR-3,,,54.02,seconds,Long Beach Invitational,2021-04-16,,,,Outdoor,https://www.tfrrs.org/results/69592/4208744/Long_Beach_Invitational/400-Meters,TFRRS all_performances
"Cockrell, Anna",USC,Big Ten,400m,2021,SR-4,,,53.39,seconds,Long Beach Invitational,2021-04-16,,,,Outdoor,https://www.tfrrs.org/results/69592/4208744/Long_Beach_Invitational/400-Meters,TFRRS all_performances
"Constantine, Kyra",USC,Big Ten,400m,2021,SR-4,,,51.85,seconds,Long Beach Invitational,2021-04-16,,,,Outdoor,https://www.tfrrs.org/results/69592/4208744/Long_Beach_Invitational/400-Meters,TFRRS all_performances
"Ford, Jan'Taijah",USC,Big Ten,400m,2021,SO-2,,,52.49,seconds,Long Beach Invitational,2021-04-16,,,,Outdoor,https://www.tfrrs.org/results/69592/4208744/Long_Beach_Invitational/400-Meters,TFRRS all_performances
"Lear, Bailey",USC,Big Ten,400m,2021,JR-3,,,52.50,seconds,Long Beach Invitational,2021-04-16,,,,Outdoor,https://www.tfrrs.org/results/69592/4208744/Long_Beach_Invitational/400-Meters,TFRRS all_performances
"Roberts, Kaelin",USC,Big Ten,400m,2021,SR-4,,,51.85,seconds,Long Beach Invitational,2021-04-16,,,,Outdoor,https://www.tfrrs.org/results/69592/4208744/Long_Beach_Invitational/400-Meters,TFRRS all_performances
"Serville, Rae-Anne",USC,Big Ten,400m,2021,FR-1,,,53.02,seconds,Long Beach Invitational,2021-04-16,,,,Outdoor,https://www.tfrrs.org/results/69592/4208744/Long_Beach_Invitational/400-Meters,TFRRS all_performances
"Cockrell, Anna",USC,Big Ten,100H,2021,SR-4,,,12.79,seconds,UCLA v. USC Dual Meet,2021-05-02,,,1.5,Outdoor,https://www.tfrrs.org/results/68254/4245962/UCLA_v_USC_Dual_Meet/100-Hurdles,TFRRS all_performances
"Jones, Jasmine",USC,Big Ten,100H,2021,FR-1,,,13.05,seconds,UCLA v. USC Dual Meet,2021-05-02,,,1.5,Outdoor,https://www.tfrrs.org/results/68254/4245962/UCLA_v_USC_Dual_Meet/100-Hurdles,TFRRS all_performances
"McGlaston, Mecca",USC,Big Ten,100H,2021,SR-4,,,13.26,seconds,UCLA v. USC Dual Meet,2021-05-02,,,1.5,Outdoor,https://www.tfrrs.org/results/68254/4245962/UCLA_v_USC_Dual_Meet/100-Hurdles,TFRRS all_performances
"Bernard-Joseph, Breanna",USC,Big Ten,400H,2021,JR-3,,,57.93,seconds,UCLA v. USC Dual Meet,2021-05-02,,,,Outdoor,https://www.tfrrs.org/results/68254/4245989/UCLA_v_USC_Dual_Meet/400-Hurdles,TFRRS all_performances
"Cockrell, Anna",USC,Big Ten,400H,2021,SR-4,,,55.59,seconds,UCLA v. USC Dual Meet,2021-05-02,,,,Outdoor,https://www.tfrrs.org/results/68254/4245989/UCLA_v_USC_Dual_Meet/400-Hurdles,TFRRS all_performances
"Constantine, Kyra",USC,Big Ten,400m,2021,SR-4,,,51.58,seconds,UCLA v. USC Dual Meet,2021-05-02,,,,Outdoor,https://www.tfrrs.org/results/68254/4245987/UCLA_v_USC_Dual_Meet/400-Meters,TFRRS all_performances
"Ford, Jan'Taijah",USC,Big Ten,400m,2021,SO-2,,,53.47,seconds,UCLA v. USC Dual Meet,2021-05-02,,,,Outdoor,https://www.tfrrs.org/results/68254/4245987/UCLA_v_USC_Dual_Meet/400-Meters,TFRRS all_performances
"Harris, Kimberly",USC,Big Ten,400m,2021,FR-1,,,52.78,seconds,UCLA v. USC Dual Meet,2021-05-02,,,,Outdoor,https://www.tfrrs.org/results/68254/4245987/UCLA_v_USC_Dual_Meet/400-Meters,TFRRS all_performances
"Lear, Bailey",USC,Big Ten,400m,2021,JR-3,,,51.79,seconds,UCLA v. USC Dual Meet,2021-05-02,,,,Outdoor,https://www.tfrrs.org/results/68254/4245987/UCLA_v_USC_Dual_Meet/400-Meters,TFRRS all_performances
"Roberts, Kaelin",USC,Big Ten,400m,2021,SR-4,,,51.14,seconds,UCLA v. USC Dual Meet,2021-05-02,,,,Outdoor,https://www.tfrrs.org/results/68254/4245987/UCLA_v_USC_Dual_Meet/400-Meters,TFRRS all_performances
"Serville, Rae-Anne",USC,Big Ten,400m,2021,FR-1,,,53.08,seconds,UCLA v. USC Dual Meet,2021-05-02,,,,Outdoor,https://www.tfrrs.org/results/68254/4245987/UCLA_v_USC_Dual_Meet/400-Meters,TFRRS all_performances
"Yeargin, Nicole",USC,Big Ten,400m,2021,SR-4,,,51.99,seconds,UCLA v. USC Dual Meet,2021-05-02,,,,Outdoor,https://www.tfrrs.org/results/68254/4245987/UCLA_v_USC_Dual_Meet/400-Meters,TFRRS all_performances
"Cockrell, Anna",USC,Big Ten,100H,2021,SR-4,,,12.79,seconds,Pac-12 Track & Field Championships,2021-05-14,,,+0.0,Outdoor,https://www.tfrrs.org/results/69474/4267128/Pac-12_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Cockrell, Anna",USC,Big Ten,100H,2021,SR-4,,,12.82,seconds,Pac-12 Track & Field Championships,2021-05-14,,,1.5,Outdoor,https://www.tfrrs.org/results/69474/4267128/Pac-12_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Jones, Jasmine",USC,Big Ten,100H,2021,FR-1,,,12.89,seconds,Pac-12 Track & Field Championships,2021-05-14,,,+0.0,Outdoor,https://www.tfrrs.org/results/69474/4267128/Pac-12_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Jones, Jasmine",USC,Big Ten,100H,2021,FR-1,,,13.02,seconds,Pac-12 Track & Field Championships,2021-05-14,,,-0.4,Outdoor,https://www.tfrrs.org/results/69474/4267128/Pac-12_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"McGlaston, Mecca",USC,Big Ten,100H,2021,SR-4,,,13.15,seconds,Pac-12 Track & Field Championships,2021-05-14,,,0.6,Outdoor,https://www.tfrrs.org/results/69474/4267128/Pac-12_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"McGlaston, Mecca",USC,Big Ten,100H,2021,SR-4,,,13.23,seconds,Pac-12 Track & Field Championships,2021-05-14,,,+0.0,Outdoor,https://www.tfrrs.org/results/69474/4267128/Pac-12_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Bernard-Joseph, Breanna",USC,Big Ten,400H,2021,JR-3,,,58.29,seconds,Pac-12 Track & Field Championships,2021-05-14,,,,Outdoor,https://www.tfrrs.org/results/69474/4267110/Pac-12_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Bernard-Joseph, Breanna",USC,Big Ten,400H,2021,JR-3,,,58.80,seconds,Pac-12 Track & Field Championships,2021-05-14,,,,Outdoor,https://www.tfrrs.org/results/69474/4267110/Pac-12_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Cockrell, Anna",USC,Big Ten,400H,2021,SR-4,,,54.77,seconds,Pac-12 Track & Field Championships,2021-05-14,,,,Outdoor,https://www.tfrrs.org/results/69474/4267110/Pac-12_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Cockrell, Anna",USC,Big Ten,400H,2021,SR-4,,,56.87,seconds,Pac-12 Track & Field Championships,2021-05-14,,,,Outdoor,https://www.tfrrs.org/results/69474/4267110/Pac-12_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Constantine, Kyra",USC,Big Ten,400m,2021,SR-4,,,51.16,seconds,Pac-12 Track & Field Championships,2021-05-14,,,,Outdoor,https://www.tfrrs.org/results/69474/4267147/Pac-12_Track__Field_Championships/400-Meters,TFRRS all_performances
"Constantine, Kyra",USC,Big Ten,400m,2021,SR-4,,,52.20,seconds,Pac-12 Track & Field Championships,2021-05-14,,,,Outdoor,https://www.tfrrs.org/results/69474/4267147/Pac-12_Track__Field_Championships/400-Meters,TFRRS all_performances
"Ford, Jan'Taijah",USC,Big Ten,400m,2021,SO-2,,,52.19,seconds,Pac-12 Track & Field Championships,2021-05-14,,,,Outdoor,https://www.tfrrs.org/results/69474/4267147/Pac-12_Track__Field_Championships/400-Meters,TFRRS all_performances
"Ford, Jan'Taijah",USC,Big Ten,400m,2021,SO-2,,,52.97,seconds,Pac-12 Track & Field Championships,2021-05-14,,,,Outdoor,https://www.tfrrs.org/results/69474/4267147/Pac-12_Track__Field_Championships/400-Meters,TFRRS all_performances
"Harris, Kimberly",USC,Big Ten,400m,2021,FR-1,,,53.46,seconds,Pac-12 Track & Field Championships,2021-05-14,,,,Outdoor,https://www.tfrrs.org/results/69474/4267147/Pac-12_Track__Field_Championships/400-Meters,TFRRS all_performances
"Harris, Kimberly",USC,Big Ten,400m,2021,FR-1,,,53.56,seconds,Pac-12 Track & Field Championships,2021-05-14,,,,Outdoor,https://www.tfrrs.org/results/69474/4267147/Pac-12_Track__Field_Championships/400-Meters,TFRRS all_performances
"Lear, Bailey",USC,Big Ten,400m,2021,JR-3,,,51.67,seconds,Pac-12 Track & Field Championships,2021-05-14,,,,Outdoor,https://www.tfrrs.org/results/69474/4267147/Pac-12_Track__Field_Championships/400-Meters,TFRRS all_performances
"Lear, Bailey",USC,Big Ten,400m,2021,JR-3,,,52.03,seconds,Pac-12 Track & Field Championships,2021-05-14,,,,Outdoor,https://www.tfrrs.org/results/69474/4267147/Pac-12_Track__Field_Championships/400-Meters,TFRRS all_performances
"Serville, Rae-Anne",USC,Big Ten,400m,2021,FR-1,,,53.39,seconds,Pac-12 Track & Field Championships,2021-05-14,,,,Outdoor,https://www.tfrrs.org/results/69474/4267147/Pac-12_Track__Field_Championships/400-Meters,TFRRS all_performances
"Serville, Rae-Anne",USC,Big Ten,400m,2021,FR-1,,,53.64,seconds,Pac-12 Track & Field Championships,2021-05-14,,,,Outdoor,https://www.tfrrs.org/results/69474/4267147/Pac-12_Track__Field_Championships/400-Meters,TFRRS all_performances
"Yeargin, Nicole",USC,Big Ten,400m,2021,SR-4,,,51.39,seconds,Pac-12 Track & Field Championships,2021-05-14,,,,Outdoor,https://www.tfrrs.org/results/69474/4267147/Pac-12_Track__Field_Championships/400-Meters,TFRRS all_performances
"Yeargin, Nicole",USC,Big Ten,400m,2021,SR-4,,,52.17,seconds,Pac-12 Track & Field Championships,2021-05-14,,,,Outdoor,https://www.tfrrs.org/results/69474/4267147/Pac-12_Track__Field_Championships/400-Meters,TFRRS all_performances
"Cockrell, Anna",USC,Big Ten,100H,2021,SR-4,,,12.86,seconds,NCAA Division I West Preliminary Round,2021-05-26,,,0.4,Outdoor,https://www.tfrrs.org/results/70371/4272771/NCAA_Division_I_West_Preliminary_Round/100-Hurdles,TFRRS all_performances
"Jones, Jasmine",USC,Big Ten,100H,2021,FR-1,,,12.98,seconds,NCAA Division I West Preliminary Round,2021-05-26,,,1.2,Outdoor,https://www.tfrrs.org/results/70371/4272771/NCAA_Division_I_West_Preliminary_Round/100-Hurdles,TFRRS all_performances
"McGlaston, Mecca",USC,Big Ten,100H,2021,SR-4,,,13.12,seconds,NCAA Division I West Preliminary Round,2021-05-26,,,1.2,Outdoor,https://www.tfrrs.org/results/70371/4272771/NCAA_Division_I_West_Preliminary_Round/100-Hurdles,TFRRS all_performances
"Bernard-Joseph, Breanna",USC,Big Ten,400H,2021,JR-3,,,57.44,seconds,NCAA Division I West Preliminary Round,2021-05-26,,,,Outdoor,https://www.tfrrs.org/results/70371/4272769/NCAA_Division_I_West_Preliminary_Round/400-Hurdles,TFRRS all_performances
"Bernard-Joseph, Breanna",USC,Big Ten,400H,2021,JR-3,,,59.38,seconds,NCAA Division I West Preliminary Round,2021-05-26,,,,Outdoor,https://www.tfrrs.org/results/70371/4272769/NCAA_Division_I_West_Preliminary_Round/400-Hurdles,TFRRS all_performances
"Cockrell, Anna",USC,Big Ten,400H,2021,SR-4,,,56.47,seconds,NCAA Division I West Preliminary Round,2021-05-26,,,,Outdoor,https://www.tfrrs.org/results/70371/4272769/NCAA_Division_I_West_Preliminary_Round/400-Hurdles,TFRRS all_performances
"Cockrell, Anna",USC,Big Ten,400H,2021,SR-4,,,58.05,seconds,NCAA Division I West Preliminary Round,2021-05-26,,,,Outdoor,https://www.tfrrs.org/results/70371/4272769/NCAA_Division_I_West_Preliminary_Round/400-Hurdles,TFRRS all_performances
"Constantine, Kyra",USC,Big Ten,400m,2021,SR-4,,,51.33,seconds,NCAA Division I West Preliminary Round,2021-05-26,,,,Outdoor,https://www.tfrrs.org/results/70371/4272770/NCAA_Division_I_West_Preliminary_Round/400-Meters,TFRRS all_performances
"Constantine, Kyra",USC,Big Ten,400m,2021,SR-4,,,51.42,seconds,NCAA Division I West Preliminary Round,2021-05-26,,,,Outdoor,https://www.tfrrs.org/results/70371/4272770/NCAA_Division_I_West_Preliminary_Round/400-Meters,TFRRS all_performances
"Ford, Jan'Taijah",USC,Big Ten,400m,2021,SO-2,,,52.02,seconds,NCAA Division I West Preliminary Round,2021-05-26,,,,Outdoor,https://www.tfrrs.org/results/70371/4272770/NCAA_Division_I_West_Preliminary_Round/400-Meters,TFRRS all_performances
"Ford, Jan'Taijah",USC,Big Ten,400m,2021,SO-2,,,52.59,seconds,NCAA Division I West Preliminary Round,2021-05-26,,,,Outdoor,https://www.tfrrs.org/results/70371/4272770/NCAA_Division_I_West_Preliminary_Round/400-Meters,TFRRS all_performances
"Harris, Kimberly",USC,Big Ten,400m,2021,FR-1,,,51.84,seconds,NCAA Division I West Preliminary Round,2021-05-26,,,,Outdoor,https://www.tfrrs.org/results/70371/4272770/NCAA_Division_I_West_Preliminary_Round/400-Meters,TFRRS all_performances
"Harris, Kimberly",USC,Big Ten,400m,2021,FR-1,,,52.50,seconds,NCAA Division I West Preliminary Round,2021-05-26,,,,Outdoor,https://www.tfrrs.org/results/70371/4272770/NCAA_Division_I_West_Preliminary_Round/400-Meters,TFRRS all_performances
"Lear, Bailey",USC,Big Ten,400m,2021,JR-3,,,51.21,seconds,NCAA Division I West Preliminary Round,2021-05-26,,,,Outdoor,https://www.tfrrs.org/results/70371/4272770/NCAA_Division_I_West_Preliminary_Round/400-Meters,TFRRS all_performances
"Lear, Bailey",USC,Big Ten,400m,2021,JR-3,,,51.48,seconds,NCAA Division I West Preliminary Round,2021-05-26,,,,Outdoor,https://www.tfrrs.org/results/70371/4272770/NCAA_Division_I_West_Preliminary_Round/400-Meters,TFRRS all_performances
"Roberts, Kaelin",USC,Big Ten,400m,2021,SR-4,,,50.82,seconds,NCAA Division I West Preliminary Round,2021-05-26,,,,Outdoor,https://www.tfrrs.org/results/70371/4272770/NCAA_Division_I_West_Preliminary_Round/400-Meters,TFRRS all_performances
"Roberts, Kaelin",USC,Big Ten,400m,2021,SR-4,,,52.08,seconds,NCAA Division I West Preliminary Round,2021-05-26,,,,Outdoor,https://www.tfrrs.org/results/70371/4272770/NCAA_Division_I_West_Preliminary_Round/400-Meters,TFRRS all_performances
"Serville, Rae-Anne",USC,Big Ten,400m,2021,FR-1,,,53.40,seconds,NCAA Division I West Preliminary Round,2021-05-26,,,,Outdoor,https://www.tfrrs.org/results/70371/4272770/NCAA_Division_I_West_Preliminary_Round/400-Meters,TFRRS all_performances
"Serville, Rae-Anne",USC,Big Ten,400m,2021,FR-1,,,54.16,seconds,NCAA Division I West Preliminary Round,2021-05-26,,,,Outdoor,https://www.tfrrs.org/results/70371/4272770/NCAA_Division_I_West_Preliminary_Round/400-Meters,TFRRS all_performances
"Yeargin, Nicole",USC,Big Ten,400m,2021,SR-4,,,51.54,seconds,NCAA Division I West Preliminary Round,2021-05-26,,,,Outdoor,https://www.tfrrs.org/results/70371/4272770/NCAA_Division_I_West_Preliminary_Round/400-Meters,TFRRS all_performances
"Yeargin, Nicole",USC,Big Ten,400m,2021,SR-4,,,51.65,seconds,NCAA Division I West Preliminary Round,2021-05-26,,,,Outdoor,https://www.tfrrs.org/results/70371/4272770/NCAA_Division_I_West_Preliminary_Round/400-Meters,TFRRS all_performances
"Cockrell, Anna",USC,Big Ten,100H,2021,SR-4,,,12.54,seconds,NCAA Division I Track & Field Championships,2021-06-09,,,1.1,Outdoor,https://www.tfrrs.org/results/70445/4276120/NCAA_Division_I_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Cockrell, Anna",USC,Big Ten,100H,2021,SR-4,,,12.58,seconds,NCAA Division I Track & Field Championships,2021-06-09,,,0.4,Outdoor,https://www.tfrrs.org/results/70445/4276120/NCAA_Division_I_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Jones, Jasmine",USC,Big Ten,100H,2021,FR-1,,,12.94,seconds,NCAA Division I Track & Field Championships,2021-06-09,,,-0.5,Outdoor,https://www.tfrrs.org/results/70445/4276120/NCAA_Division_I_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"McGlaston, Mecca",USC,Big Ten,100H,2021,SR-4,,,13.01,seconds,NCAA Division I Track & Field Championships,2021-06-09,,,1.1,Outdoor,https://www.tfrrs.org/results/70445/4276120/NCAA_Division_I_Track__Field_Championships/100-Hurdles,TFRRS all_performances
"Bernard-Joseph, Breanna",USC,Big Ten,400H,2021,JR-3,,,1:00.27,seconds,NCAA Division I Track & Field Championships,2021-06-09,,,,Outdoor,https://www.tfrrs.org/results/70445/4276111/NCAA_Division_I_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Cockrell, Anna",USC,Big Ten,400H,2021,SR-4,,,54.68,seconds,NCAA Division I Track & Field Championships,2021-06-09,,,,Outdoor,https://www.tfrrs.org/results/70445/4276111/NCAA_Division_I_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Cockrell, Anna",USC,Big Ten,400H,2021,SR-4,,,56.12,seconds,NCAA Division I Track & Field Championships,2021-06-09,,,,Outdoor,https://www.tfrrs.org/results/70445/4276111/NCAA_Division_I_Track__Field_Championships/400-Hurdles,TFRRS all_performances
"Constantine, Kyra",USC,Big Ten,400m,2021,SR-4,,,50.87,seconds,NCAA Division I Track & Field Championships,2021-06-09,,,,Outdoor,https://www.tfrrs.org/results/70445/4276119/NCAA_Division_I_Track__Field_Championships/400-Meters,TFRRS all_performances
"Constantine, Kyra",USC,Big Ten,400m,2021,SR-4,,,51.93,seconds,NCAA Division I Track & Field Championships,2021-06-09,,,,Outdoor,https://www.tfrrs.org/results/70445/4276119/NCAA_Division_I_Track__Field_Championships/400-Meters,TFRRS all_performances
"Harris, Kimberly",USC,Big Ten,400m,2021,FR-1,,,52.66,seconds,NCAA Division I Track & Field Championships,2021-06-09,,,,Outdoor,https://www.tfrrs.org/results/70445/4276119/NCAA_Division_I_Track__Field_Championships/400-Meters,TFRRS all_performances
"Lear, Bailey",USC,Big Ten,400m,2021,JR-3,,,51.02,seconds,NCAA Division I Track & Field Championships,2021-06-09,,,,Outdoor,https://www.tfrrs.org/results/70445/4276119/NCAA_Division_I_Track__Field_Championships/400-Meters,TFRRS all_performances
"Lear, Bailey",USC,Big Ten,400m,2021,JR-3,,,51.36,seconds,NCAA Division I Track & Field Championships,2021-06-09,,,,Outdoor,https://www.tfrrs.org/results/70445/4276119/NCAA_Division_I_Track__Field_Championships/400-Meters,TFRRS all_performances
"Roberts, Kaelin",USC,Big Ten,400m,2021,SR-4,,,52.39,seconds,NCAA Division I Track & Field Championships,2021-06-09,,,,Outdoor,https://www.tfrrs.org/results/70445/4276119/NCAA_Division_I_Track__Field_Championships/400-Meters,TFRRS all_performances
"Yeargin, Nicole",USC,Big Ten,400m,2021,SR-4,,,50.96,seconds,NCAA Division I Track & Field Championships,2021-06-09,,,,Outdoor,https://www.tfrrs.org/results/70445/4276119/NCAA_Division_I_Track__Field_Championships/400-Meters,TFRRS all_performances
"Yeargin, Nicole",USC,Big Ten,400m,2021,SR-4,,,51.02,seconds,NCAA Division I Track & Field Championships,2021-06-09,,,,Outdoor,https://www.tfrrs.org/results/70445/4276119/NCAA_Division_I_Track__Field_Championships/400-Meters,TFRRS all_performances
"Mills, Darhian",Washington,Big Ten,400H,2021,SR-4,,,1:00.60,seconds,5th Annual Doris Heritage Track Festival,2021-03-20,,,,Outdoor,https://www.tfrrs.org/results/67538/4130827/5th_Annual_Doris_Heritage_Track_Festival/400-Hurdles,TFRRS all_performances
"Gersch, Victoria",Washington,Big Ten,400m,2021,SR-4,,,56.42,seconds,Jim Bush Legends,2021-03-24,,,,Outdoor,https://www.tfrrs.org/results/68248/4139006/Jim_Bush_Legends/400-Meters,TFRRS all_performances
"Ribera, Olivia",Washington,Big Ten,400m,2021,JR-3,,,55.39,seconds,Jim Bush Legends,2021-03-24,,,,Outdoor,https://www.tfrrs.org/results/68248/4139006/Jim_Bush_Legends/400-Meters,TFRRS all_performances
"Eikeng, Ida",Washington,Big Ten,100H,2021,JR-3,,,14.77,seconds,Stanford Invitational,2021-04-02,,,1.1,Outdoor,https://www.tfrrs.org/results/68221/4169797/Stanford_Invitational/100-Hurdles,TFRRS all_performances
"Lopes, Lyndsey",Washington,Big Ten,100H,2021,SR-4,,,13.78,seconds,Stanford Invitational,2021-04-02,,,1.1,Outdoor,https://www.tfrrs.org/results/68221/4169797/Stanford_Invitational/100-Hurdles,TFRRS all_performances
"Rusnak, Hannah",Washington,Big Ten,100H,2021,JR-3,,,14.44,seconds,Stanford Invitational,2021-04-02,,,1.1,Outdoor,https://www.tfrrs.org/results/68221/4169797/Stanford_Invitational/100-Hurdles,TFRRS all_performances
