index,athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
104,"Vanek, Sydnie",Arizona,Big 12,Long Jump,2024,FR-1,,,5.99,m,PAC-12 Track and Field Championships,2024-05-10,,,-1.0,Outdoor,https://www.tfrrs.org/results/83706/5277517/PAC-12_Track_and_Field_Championships/Long-Jump,TFRRS all_performances
105,"Vanek, Sydnie",Arizona,Big 12,Long Jump,2024,FR-1,,,6.06,m,PAC-12 Track and Field Championships,2024-05-10,,,-2.0,Outdoor,https://www.tfrrs.org/results/83706/5277517/PAC-12_Track_and_Field_Championships/Long-Jump,TFRRS all_performances
106,"Vanek, Sydnie",Arizona,Big 12,Long Jump,2024,FR-1,,,6.23,m,PAC-12 Track and Field Championships,2024-05-10,,,-0.7,Outdoor,https://www.tfrrs.org/results/83706/5277517/PAC-12_Track_and_Field_Championships/Long-Jump,TFRRS all_performances
107,"Wise, Taylen",Arizona,Big 12,Long Jump,2024,SO-2,,,5.72,m,PAC-12 Track and Field Championships,2024-05-10,,,-0.7,Outdoor,https://www.tfrrs.org/results/83706/5277517/PAC-12_Track_and_Field_Championships/Long-Jump,TFRRS all_performances
108,"Wise, Taylen",Arizona,Big 12,Long Jump,2024,SO-2,,,5.79,m,PAC-12 Track and Field Championships,2024-05-10,,,-1.3,Outdoor,https://www.tfrrs.org/results/83706/5277517/PAC-12_Track_and_Field_Championships/Long-Jump,TFRRS all_performances
109,"Wise, Taylen",Arizona,Big 12,Long Jump,2024,SO-2,,,5.82,m,PAC-12 Track and Field Championships,2024-05-10,,,-0.3,Outdoor,https://www.tfrrs.org/results/83706/5277517/PAC-12_Track_and_Field_Championships/Long-Jump,TFRRS all_performances
110,"Wise, Taylen",Arizona,Big 12,Long Jump,2024,SO-2,,,5.88,m,PAC-12 Track and Field Championships,2024-05-10,,,-0.6,Outdoor,https://www.tfrrs.org/results/83706/5277517/PAC-12_Track_and_Field_Championships/Long-Jump,TFRRS all_performances
111,"Wise, Taylen",Arizona,Big 12,Long Jump,2024,SO-2,,,5.94,m,PAC-12 Track and Field Championships,2024-05-10,,,-0.4,Outdoor,https://www.tfrrs.org/results/83706/5277517/PAC-12_Track_and_Field_Championships/Long-Jump,TFRRS all_performances
112,"Hall, Keilee",Arizona,Big 12,400H,2024,FR-1,,,59.08,seconds,NCAA West First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86989/5284399/NCAA_West_First_Round/400-Hurdles,TFRRS all_performances
113,"Sanchez Nunez, Antonia",Arizona,Big 12,400H,2024,SO-2,,,57.48,seconds,NCAA West First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86989/5284399/NCAA_West_First_Round/400-Hurdles,TFRRS all_performances
114,"Sanchez Nunez, Antonia",Arizona,Big 12,400H,2024,SO-2,,,57.99,seconds,NCAA West First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86989/5284399/NCAA_West_First_Round/400-Hurdles,TFRRS all_performances
115,"Simms, Ava",Arizona,Big 12,400m,2024,FR-1,,,54.79,seconds,NCAA West First Round,2024-05-22,,,,Outdoor,https://www.tfrrs.org/results/86989/5284402/NCAA_West_First_Round/400-Meters,TFRRS all_performances
116,"Bingham, Kathryn",BYU,Big 12,100H,2024,SR-4,,,15.42,seconds,2024 Arizona Spring Break Fiesta,2024-03-16,,,-2.3,Outdoor,https://www.tfrrs.org/results/81574/5113940/2024_Arizona_Spring_Break_Fiesta/100-Hurdles,TFRRS all_performances
117,"Bird, Cameron",BYU,Big 12,100H,2024,SO-2,,,15.21,seconds,2024 Arizona Spring Break Fiesta,2024-03-16,,,-1.6,Outdoor,https://www.tfrrs.org/results/81574/5113940/2024_Arizona_Spring_Break_Fiesta/100-Hurdles,TFRRS all_performances
118,"Bonds, Zoey",BYU,Big 12,100H,2024,SO-2,,,14.45,seconds,2024 Arizona Spring Break Fiesta,2024-03-16,,,-1.6,Outdoor,https://www.tfrrs.org/results/81574/5113940/2024_Arizona_Spring_Break_Fiesta/100-Hurdles,TFRRS all_performances
119,"Eaton , Madelyn",BYU,Big 12,100H,2024,JR-3,,,14.74,seconds,2024 Arizona Spring Break Fiesta,2024-03-16,,,-1.6,Outdoor,https://www.tfrrs.org/results/81574/5113940/2024_Arizona_Spring_Break_Fiesta/100-Hurdles,TFRRS all_performances
120,"Taggart, Madelynee",BYU,Big 12,100H,2024,FR-1,,,15.37,seconds,2024 Arizona Spring Break Fiesta,2024-03-16,,,-1.0,Outdoor,https://www.tfrrs.org/results/81574/5113940/2024_Arizona_Spring_Break_Fiesta/100-Hurdles,TFRRS all_performances
121,"Wilde, Brinnlee",BYU,Big 12,100H,2024,FR-1,,,15.40,seconds,2024 Arizona Spring Break Fiesta,2024-03-16,,,-1.6,Outdoor,https://www.tfrrs.org/results/81574/5113940/2024_Arizona_Spring_Break_Fiesta/100-Hurdles,TFRRS all_performances
122,"Bingham, Kathryn",BYU,Big 12,400H,2024,SR-4,,,1:03.08,seconds,2024 Arizona Spring Break Fiesta,2024-03-16,,,,Outdoor,https://www.tfrrs.org/results/81574/5113945/2024_Arizona_Spring_Break_Fiesta/400-Hurdles,TFRRS all_performances
123,"Broin, Erica",BYU,Big 12,400H,2024,SO-2,,,1:06.99,seconds,2024 Arizona Spring Break Fiesta,2024-03-16,,,,Outdoor,https://www.tfrrs.org/results/81574/5113945/2024_Arizona_Spring_Break_Fiesta/400-Hurdles,TFRRS all_performances
124,"Eaton , Madelyn",BYU,Big 12,400H,2024,JR-3,,,1:02.43,seconds,2024 Arizona Spring Break Fiesta,2024-03-16,,,,Outdoor,https://www.tfrrs.org/results/81574/5113945/2024_Arizona_Spring_Break_Fiesta/400-Hurdles,TFRRS all_performances
125,"Hart, Annalise",BYU,Big 12,400H,2024,JR-3,,,58.87,seconds,2024 Arizona Spring Break Fiesta,2024-03-16,,,,Outdoor,https://www.tfrrs.org/results/81574/5113945/2024_Arizona_Spring_Break_Fiesta/400-Hurdles,TFRRS all_performances
126,"Taggart, Madelynee",BYU,Big 12,400H,2024,FR-1,,,1:06.03,seconds,2024 Arizona Spring Break Fiesta,2024-03-16,,,,Outdoor,https://www.tfrrs.org/results/81574/5113945/2024_Arizona_Spring_Break_Fiesta/400-Hurdles,TFRRS all_performances
127,"Bonds, Zoey",BYU,Big 12,Long Jump,2024,SO-2,,,5.26,m,2024 Arizona Spring Break Fiesta,2024-03-16,,,-0.9,Outdoor,https://www.tfrrs.org/results/81574/5113959/2024_Arizona_Spring_Break_Fiesta/Long-Jump,TFRRS all_performances
128,"Bonds, Zoey",BYU,Big 12,Long Jump,2024,SO-2,,,5.44,m,2024 Arizona Spring Break Fiesta,2024-03-16,,,-1.1,Outdoor,https://www.tfrrs.org/results/81574/5113959/2024_Arizona_Spring_Break_Fiesta/Long-Jump,TFRRS all_performances
129,"Bonds, Zoey",BYU,Big 12,Long Jump,2024,SO-2,,,5.54,m,2024 Arizona Spring Break Fiesta,2024-03-16,,,-1.0,Outdoor,https://www.tfrrs.org/results/81574/5113959/2024_Arizona_Spring_Break_Fiesta/Long-Jump,TFRRS all_performances
130,"Bonds, Zoey",BYU,Big 12,Long Jump,2024,SO-2,,,5.55,m,2024 Arizona Spring Break Fiesta,2024-03-16,,,-1.4,Outdoor,https://www.tfrrs.org/results/81574/5113959/2024_Arizona_Spring_Break_Fiesta/Long-Jump,TFRRS all_performances
131,"Passmore, Madeleine",BYU,Big 12,Long Jump,2024,SO-2,,,5.43,m,2024 Arizona Spring Break Fiesta,2024-03-16,,,-0.1,Outdoor,https://www.tfrrs.org/results/81574/5113959/2024_Arizona_Spring_Break_Fiesta/Long-Jump,TFRRS all_performances
132,"Passmore, Madeleine",BYU,Big 12,Long Jump,2024,SO-2,,,5.48,m,2024 Arizona Spring Break Fiesta,2024-03-16,,,-1.6,Outdoor,https://www.tfrrs.org/results/81574/5113959/2024_Arizona_Spring_Break_Fiesta/Long-Jump,TFRRS all_performances
133,"Passmore, Madeleine",BYU,Big 12,Long Jump,2024,SO-2,,,5.61,m,2024 Arizona Spring Break Fiesta,2024-03-16,,,-0.2,Outdoor,https://www.tfrrs.org/results/81574/5113959/2024_Arizona_Spring_Break_Fiesta/Long-Jump,TFRRS all_performances
134,"Passmore, Madeleine",BYU,Big 12,Long Jump,2024,SO-2,,,5.77,m,2024 Arizona Spring Break Fiesta,2024-03-16,,,-1.0,Outdoor,https://www.tfrrs.org/results/81574/5113959/2024_Arizona_Spring_Break_Fiesta/Long-Jump,TFRRS all_performances
135,"Passmore, Madeleine",BYU,Big 12,Long Jump,2024,SO-2,,,6.02,m,2024 Arizona Spring Break Fiesta,2024-03-16,,,-0.5,Outdoor,https://www.tfrrs.org/results/81574/5113959/2024_Arizona_Spring_Break_Fiesta/Long-Jump,TFRRS all_performances
136,"Wilde, Brinnlee",BYU,Big 12,Long Jump,2024,FR-1,,,4.66,m,2024 Arizona Spring Break Fiesta,2024-03-16,,,0.1,Outdoor,https://www.tfrrs.org/results/81574/5113959/2024_Arizona_Spring_Break_Fiesta/Long-Jump,TFRRS all_performances
137,"Wilde, Brinnlee",BYU,Big 12,Long Jump,2024,FR-1,,,5.05,m,2024 Arizona Spring Break Fiesta,2024-03-16,,,-0.3,Outdoor,https://www.tfrrs.org/results/81574/5113959/2024_Arizona_Spring_Break_Fiesta/Long-Jump,TFRRS all_performances
138,"Bird, Cameron",BYU,Big 12,100H,2024,SO-2,,,15.11,seconds,45th Aztec Invitational,2024-03-22,,,-0.4,Outdoor,https://www.tfrrs.org/results/83606/5227664/45th_Aztec_Invitational/100-Hurdles,TFRRS all_performances
139,"Bonds, Zoey",BYU,Big 12,100H,2024,SO-2,,,14.23,seconds,45th Aztec Invitational,2024-03-22,,,1.8,Outdoor,https://www.tfrrs.org/results/83606/5129700/45th_Aztec_Invitational/100-Hurdles,TFRRS all_performances
140,"Bonds, Zoey",BYU,Big 12,100H,2024,SO-2,,,14.29,seconds,45th Aztec Invitational,2024-03-22,,,-0.4,Outdoor,https://www.tfrrs.org/results/83606/5227664/45th_Aztec_Invitational/100-Hurdles,TFRRS all_performances
141,"Wilde, Brinnlee",BYU,Big 12,100H,2024,FR-1,,,14.95,seconds,45th Aztec Invitational,2024-03-22,,,-0.4,Outdoor,https://www.tfrrs.org/results/83606/5227664/45th_Aztec_Invitational/100-Hurdles,TFRRS all_performances
142,"Eaton , Madelyn",BYU,Big 12,400H,2024,JR-3,,,1:03.87,seconds,45th Aztec Invitational,2024-03-22,,,,Outdoor,https://www.tfrrs.org/results/83606/5129737/45th_Aztec_Invitational/400-Hurdles,TFRRS all_performances
143,"Bird, Cameron",BYU,Big 12,Long Jump,2024,SO-2,,,5.00,m,45th Aztec Invitational,2024-03-22,,,-0.9,Outdoor,https://www.tfrrs.org/results/83606/5227668/45th_Aztec_Invitational/Long-Jump,TFRRS all_performances
144,"Bird, Cameron",BYU,Big 12,Long Jump,2024,SO-2,,,5.09,m,45th Aztec Invitational,2024-03-22,,,+0.0,Outdoor,https://www.tfrrs.org/results/83606/5227668/45th_Aztec_Invitational/Long-Jump,TFRRS all_performances
145,"Bonds, Zoey",BYU,Big 12,Long Jump,2024,SO-2,,,5.17,m,45th Aztec Invitational,2024-03-22,,,+0.0,Outdoor,https://www.tfrrs.org/results/83606/5227668/45th_Aztec_Invitational/Long-Jump,TFRRS all_performances
146,"Bonds, Zoey",BYU,Big 12,Long Jump,2024,SO-2,,,5.25,m,45th Aztec Invitational,2024-03-22,,,-0.5,Outdoor,https://www.tfrrs.org/results/83606/5227668/45th_Aztec_Invitational/Long-Jump,TFRRS all_performances
147,"Bonds, Zoey",BYU,Big 12,Long Jump,2024,SO-2,,,5.33,m,45th Aztec Invitational,2024-03-22,,,+0.0,Outdoor,https://www.tfrrs.org/results/83606/5227668/45th_Aztec_Invitational/Long-Jump,TFRRS all_performances
148,"Wilde, Brinnlee",BYU,Big 12,Long Jump,2024,FR-1,,,4.57,m,45th Aztec Invitational,2024-03-22,,,-0.2,Outdoor,https://www.tfrrs.org/results/83606/5227668/45th_Aztec_Invitational/Long-Jump,TFRRS all_performances
149,"Wilde, Brinnlee",BYU,Big 12,Long Jump,2024,FR-1,,,4.68,m,45th Aztec Invitational,2024-03-22,,,-0.6,Outdoor,https://www.tfrrs.org/results/83606/5227668/45th_Aztec_Invitational/Long-Jump,TFRRS all_performances
150,"Wilde, Brinnlee",BYU,Big 12,Long Jump,2024,FR-1,,,4.93,m,45th Aztec Invitational,2024-03-22,,,+0.0,Outdoor,https://www.tfrrs.org/results/83606/5227668/45th_Aztec_Invitational/Long-Jump,TFRRS all_performances
151,"Taylor, Mayci",BYU,Big 12,100H,2024,JR-3,,,14.82,seconds,2024 96th Clyde Littlefield Texas Relays,2024-03-27,,,0.4,Outdoor,https://www.tfrrs.org/results/83393/5229775/2024_96th_Clyde_Littlefield_Texas_Relays/100-Hurdles,TFRRS all_performances
152,"Bingham, Kathryn",BYU,Big 12,400H,2024,SR-4,,,1:02.25,seconds,2024 96th Clyde Littlefield Texas Relays,2024-03-27,,,,Outdoor,https://www.tfrrs.org/results/83393/5147098/2024_96th_Clyde_Littlefield_Texas_Relays/400-Hurdles,TFRRS all_performances
153,"Hart, Annalise",BYU,Big 12,400H,2024,JR-3,,,1:00.82,seconds,2024 96th Clyde Littlefield Texas Relays,2024-03-27,,,,Outdoor,https://www.tfrrs.org/results/83393/5146980/2024_96th_Clyde_Littlefield_Texas_Relays/400-Hurdles,TFRRS all_performances
154,"Hart, Annalise",BYU,Big 12,400H,2024,JR-3,,,58.24,seconds,2024 96th Clyde Littlefield Texas Relays,2024-03-27,,,,Outdoor,https://www.tfrrs.org/results/83393/5146980/2024_96th_Clyde_Littlefield_Texas_Relays/400-Hurdles,TFRRS all_performances
155,"Taylor, Mayci",BYU,Big 12,Long Jump,2024,JR-3,,,5.44,m,2024 96th Clyde Littlefield Texas Relays,2024-03-27,,,0.9,Outdoor,https://www.tfrrs.org/results/83393/5229779/2024_96th_Clyde_Littlefield_Texas_Relays/Long-Jump,TFRRS all_performances
156,"Taylor, Mayci",BYU,Big 12,Long Jump,2024,JR-3,,,5.51,m,2024 96th Clyde Littlefield Texas Relays,2024-03-27,,,1.7,Outdoor,https://www.tfrrs.org/results/83393/5229779/2024_96th_Clyde_Littlefield_Texas_Relays/Long-Jump,TFRRS all_performances
157,"Taggart, Madelynee",BYU,Big 12,100H,2024,FR-1,,,15.35,seconds,2024 UVU Collegiate Invitational,2024-03-29,,,-1.8,Outdoor,https://www.tfrrs.org/results/83001/5155417/2024_UVU_Collegiate_Invitational/100-Hurdles,TFRRS all_performances
158,"Taggart, Madelynee",BYU,Big 12,400H,2024,FR-1,,,1:05.59,seconds,2024 UVU Collegiate Invitational,2024-03-29,,,,Outdoor,https://www.tfrrs.org/results/83001/5155404/2024_UVU_Collegiate_Invitational/400-Hurdles,TFRRS all_performances
159,"Bird, Cameron",BYU,Big 12,100H,2024,SO-2,,,15.59,seconds,Weber State Spring Classic,2024-04-05,,,0.2,Outdoor,https://www.tfrrs.org/results/84593/5166398/Weber_State_Spring_Classic/100-Hurdles,TFRRS all_performances
160,"Bonds, Zoey",BYU,Big 12,100H,2024,SO-2,,,14.47,seconds,Weber State Spring Classic,2024-04-05,,,0.2,Outdoor,https://www.tfrrs.org/results/84593/5166398/Weber_State_Spring_Classic/100-Hurdles,TFRRS all_performances
161,"Eaton , Madelyn",BYU,Big 12,100H,2024,JR-3,,,15.14,seconds,Weber State Spring Classic,2024-04-05,,,0.2,Outdoor,https://www.tfrrs.org/results/84593/5166398/Weber_State_Spring_Classic/100-Hurdles,TFRRS all_performances
162,"Taggart, Madelynee",BYU,Big 12,100H,2024,FR-1,,,15.84,seconds,Weber State Spring Classic,2024-04-05,,,-0.9,Outdoor,https://www.tfrrs.org/results/84593/5166398/Weber_State_Spring_Classic/100-Hurdles,TFRRS all_performances
163,"Wilde, Brinnlee",BYU,Big 12,100H,2024,FR-1,,,15.26,seconds,Weber State Spring Classic,2024-04-05,,,0.2,Outdoor,https://www.tfrrs.org/results/84593/5166398/Weber_State_Spring_Classic/100-Hurdles,TFRRS all_performances
164,"Bingham, Kathryn",BYU,Big 12,400m,2024,SR-4,,,1:00.85,seconds,Weber State Spring Classic,2024-04-05,,,,Outdoor,https://www.tfrrs.org/results/84593/5166413/Weber_State_Spring_Classic/400-Meters,TFRRS all_performances
165,"Bird, Cameron",BYU,Big 12,Long Jump,2024,SO-2,,,5.08,m,Weber State Spring Classic,2024-04-05,,,+0.0,Outdoor,https://www.tfrrs.org/results/84593/5166406/Weber_State_Spring_Classic/Long-Jump,TFRRS all_performances
166,"Bird, Cameron",BYU,Big 12,Long Jump,2024,SO-2,,,5.14,m,Weber State Spring Classic,2024-04-05,,,+0.0,Outdoor,https://www.tfrrs.org/results/84593/5166406/Weber_State_Spring_Classic/Long-Jump,TFRRS all_performances
167,"Bonds, Zoey",BYU,Big 12,Long Jump,2024,SO-2,,,5.30,m,Weber State Spring Classic,2024-04-05,,,+0.0,Outdoor,https://www.tfrrs.org/results/84593/5166406/Weber_State_Spring_Classic/Long-Jump,TFRRS all_performances
168,"Bonds, Zoey",BYU,Big 12,Long Jump,2024,SO-2,,,5.48,m,Weber State Spring Classic,2024-04-05,,,+0.0,Outdoor,https://www.tfrrs.org/results/84593/5166406/Weber_State_Spring_Classic/Long-Jump,TFRRS all_performances
169,"Eaton , Madelyn",BYU,Big 12,Long Jump,2024,JR-3,,,4.76,m,Weber State Spring Classic,2024-04-05,,,+0.0,Outdoor,https://www.tfrrs.org/results/84593/5166406/Weber_State_Spring_Classic/Long-Jump,TFRRS all_performances
170,"Eaton , Madelyn",BYU,Big 12,Long Jump,2024,JR-3,,,5.14,m,Weber State Spring Classic,2024-04-05,,,+0.0,Outdoor,https://www.tfrrs.org/results/84593/5166406/Weber_State_Spring_Classic/Long-Jump,TFRRS all_performances
171,"Passmore, Madeleine",BYU,Big 12,Long Jump,2024,SO-2,,,5.38,m,Weber State Spring Classic,2024-04-05,,,+0.0,Outdoor,https://www.tfrrs.org/results/84593/5166406/Weber_State_Spring_Classic/Long-Jump,TFRRS all_performances
172,"Passmore, Madeleine",BYU,Big 12,Long Jump,2024,SO-2,,,5.56,m,Weber State Spring Classic,2024-04-05,,,+0.0,Outdoor,https://www.tfrrs.org/results/84593/5166406/Weber_State_Spring_Classic/Long-Jump,TFRRS all_performances
173,"Wilde, Brinnlee",BYU,Big 12,Long Jump,2024,FR-1,,,5.07,m,Weber State Spring Classic,2024-04-05,,,+0.0,Outdoor,https://www.tfrrs.org/results/84593/5166406/Weber_State_Spring_Classic/Long-Jump,TFRRS all_performances
174,"Wilde, Brinnlee",BYU,Big 12,Long Jump,2024,FR-1,,,5.10,m,Weber State Spring Classic,2024-04-05,,,+0.0,Outdoor,https://www.tfrrs.org/results/84593/5166406/Weber_State_Spring_Classic/Long-Jump,TFRRS all_performances
175,"Wilde, Brinnlee",BYU,Big 12,Long Jump,2024,FR-1,,,5.14,m,Weber State Spring Classic,2024-04-05,,,+0.0,Outdoor,https://www.tfrrs.org/results/84593/5166406/Weber_State_Spring_Classic/Long-Jump,TFRRS all_performances
176,"Eaton , Madelyn",BYU,Big 12,400H,2024,JR-3,,,1:02.33,seconds,Pacific Coast Invitational 2024,2024-04-11,,,,Outdoor,https://www.tfrrs.org/results/81677/5186413/Pacific_Coast_Invitational_2024/400-Hurdles,TFRRS all_performances
177,"Bonds, Zoey",BYU,Big 12,Long Jump,2024,SO-2,,,5.27,m,Pacific Coast Invitational 2024,2024-04-11,,,+0.0,Outdoor,https://www.tfrrs.org/results/81677/5186397/Pacific_Coast_Invitational_2024/Long-Jump,TFRRS all_performances
178,"Bonds, Zoey",BYU,Big 12,Long Jump,2024,SO-2,,,5.28,m,Pacific Coast Invitational 2024,2024-04-11,,,+0.0,Outdoor,https://www.tfrrs.org/results/81677/5186397/Pacific_Coast_Invitational_2024/Long-Jump,TFRRS all_performances
179,"Bonds, Zoey",BYU,Big 12,Long Jump,2024,SO-2,,,5.35,m,Pacific Coast Invitational 2024,2024-04-11,,,+0.0,Outdoor,https://www.tfrrs.org/results/81677/5186397/Pacific_Coast_Invitational_2024/Long-Jump,TFRRS all_performances
180,"Passmore, Madeleine",BYU,Big 12,Long Jump,2024,SO-2,,,5.78,m,Pacific Coast Invitational 2024,2024-04-11,,,1.0,Outdoor,https://www.tfrrs.org/results/81677/5186397/Pacific_Coast_Invitational_2024/Long-Jump,TFRRS all_performances
181,"Passmore, Madeleine",BYU,Big 12,Long Jump,2024,SO-2,,,5.87,m,Pacific Coast Invitational 2024,2024-04-11,,,1.9,Outdoor,https://www.tfrrs.org/results/81677/5186397/Pacific_Coast_Invitational_2024/Long-Jump,TFRRS all_performances
182,"Taylor, Mayci",BYU,Big 12,Long Jump,2024,JR-3,,,5.53,m,Pacific Coast Invitational 2024,2024-04-11,,,1.0,Outdoor,https://www.tfrrs.org/results/81677/5186397/Pacific_Coast_Invitational_2024/Long-Jump,TFRRS all_performances
183,"Bird, Cameron",BYU,Big 12,100H,2024,SO-2,,,14.97,seconds,Beach Invitational 2024,2024-04-12,,,1.4,Outdoor,https://www.tfrrs.org/results/81678/5194156/Beach_Invitational_2024/100-Hurdles,TFRRS all_performances
184,"Eaton , Madelyn",BYU,Big 12,400H,2024,JR-3,,,1:01.81,seconds,Beach Invitational 2024,2024-04-12,,,,Outdoor,https://www.tfrrs.org/results/81678/5194175/Beach_Invitational_2024/400-Hurdles,TFRRS all_performances
185,"Bird, Cameron",BYU,Big 12,Long Jump,2024,SO-2,,,4.73,m,Beach Invitational 2024,2024-04-12,,,+0.0,Outdoor,https://www.tfrrs.org/results/81678/5194173/Beach_Invitational_2024/Long-Jump,TFRRS all_performances
186,"Bird, Cameron",BYU,Big 12,Long Jump,2024,SO-2,,,4.97,m,Beach Invitational 2024,2024-04-12,,,0.3,Outdoor,https://www.tfrrs.org/results/81678/5194173/Beach_Invitational_2024/Long-Jump,TFRRS all_performances
187,"Bird, Cameron",BYU,Big 12,Long Jump,2024,SO-2,,,5.06,m,Beach Invitational 2024,2024-04-12,,,0.5,Outdoor,https://www.tfrrs.org/results/81678/5194173/Beach_Invitational_2024/Long-Jump,TFRRS all_performances
188,"Bonds, Zoey",BYU,Big 12,Long Jump,2024,SO-2,,,5.28,m,Beach Invitational 2024,2024-04-12,,,1.7,Outdoor,https://www.tfrrs.org/results/81678/5194173/Beach_Invitational_2024/Long-Jump,TFRRS all_performances
189,"Bonds, Zoey",BYU,Big 12,Long Jump,2024,SO-2,,,5.42,m,Beach Invitational 2024,2024-04-12,,,1.7,Outdoor,https://www.tfrrs.org/results/81678/5194173/Beach_Invitational_2024/Long-Jump,TFRRS all_performances
190,"Eaton , Madelyn",BYU,Big 12,Long Jump,2024,JR-3,,,5.16,m,Beach Invitational 2024,2024-04-12,,,+0.0,Outdoor,https://www.tfrrs.org/results/81678/5194173/Beach_Invitational_2024/Long-Jump,TFRRS all_performances
191,"Eaton , Madelyn",BYU,Big 12,Long Jump,2024,JR-3,,,5.26,m,Beach Invitational 2024,2024-04-12,,,+0.0,Outdoor,https://www.tfrrs.org/results/81678/5194173/Beach_Invitational_2024/Long-Jump,TFRRS all_performances
192,"Passmore, Madeleine",BYU,Big 12,Long Jump,2024,SO-2,,,5.88,m,Beach Invitational 2024,2024-04-12,,,1.1,Outdoor,https://www.tfrrs.org/results/81678/5194173/Beach_Invitational_2024/Long-Jump,TFRRS all_performances
193,"Passmore, Madeleine",BYU,Big 12,Long Jump,2024,SO-2,,,5.92,m,Beach Invitational 2024,2024-04-12,,,1.0,Outdoor,https://www.tfrrs.org/results/81678/5194173/Beach_Invitational_2024/Long-Jump,TFRRS all_performances
194,"Taylor, Mayci",BYU,Big 12,Long Jump,2024,JR-3,,,5.39,m,Beach Invitational 2024,2024-04-12,,,1.7,Outdoor,https://www.tfrrs.org/results/81678/5194173/Beach_Invitational_2024/Long-Jump,TFRRS all_performances
195,"Wilde, Brinnlee",BYU,Big 12,Long Jump,2024,FR-1,,,4.83,m,Beach Invitational 2024,2024-04-12,,,1.2,Outdoor,https://www.tfrrs.org/results/81678/5194173/Beach_Invitational_2024/Long-Jump,TFRRS all_performances
196,"Wilde, Brinnlee",BYU,Big 12,Long Jump,2024,FR-1,,,4.88,m,Beach Invitational 2024,2024-04-12,,,1.3,Outdoor,https://www.tfrrs.org/results/81678/5194173/Beach_Invitational_2024/Long-Jump,TFRRS all_performances
197,"Wilde, Brinnlee",BYU,Big 12,Long Jump,2024,FR-1,,,4.94,m,Beach Invitational 2024,2024-04-12,,,+0.0,Outdoor,https://www.tfrrs.org/results/81678/5194173/Beach_Invitational_2024/Long-Jump,TFRRS all_performances
198,"Bingham, Kathryn",BYU,Big 12,400H,2024,SR-4,,,1:01.61,seconds,64th Annual Mt. SAC Relays,2024-04-17,,,,Outdoor,https://www.tfrrs.org/results/84352/5221433/64th_Annual_Mt_SAC_Relays/400-Hurdles,TFRRS all_performances
199,"Hart, Annalise",BYU,Big 12,400H,2024,JR-3,,,57.11,seconds,64th Annual Mt. SAC Relays,2024-04-17,,,,Outdoor,https://www.tfrrs.org/results/84352/5221400/64th_Annual_Mt_SAC_Relays/400-Hurdles,TFRRS all_performances
200,"Ellis- Dalley, Emily",BYU,Big 12,400m,2024,SO-2,,,55.78,seconds,64th Annual Mt. SAC Relays,2024-04-17,,,,Outdoor,https://www.tfrrs.org/results/84352/5221450/64th_Annual_Mt_SAC_Relays/400-Meters,TFRRS all_performances
201,"Hart, Annalise",BYU,Big 12,400m,2024,JR-3,,,54.37,seconds,64th Annual Mt. SAC Relays,2024-04-17,,,,Outdoor,https://www.tfrrs.org/results/84352/5221450/64th_Annual_Mt_SAC_Relays/400-Meters,TFRRS all_performances
202,"Oblad, Sami",BYU,Big 12,400m,2024,JR-3,,,53.66,seconds,64th Annual Mt. SAC Relays,2024-04-17,,,,Outdoor,https://www.tfrrs.org/results/84352/5221450/64th_Annual_Mt_SAC_Relays/400-Meters,TFRRS all_performances
203,"Bird, Cameron",BYU,Big 12,100H,2024,SO-2,,,14.67,seconds,2024 BYU Robison Invitational,2024-04-25,,,1.3,Outdoor,https://www.tfrrs.org/results/84592/5242847/2024_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
204,"Bonds, Zoey",BYU,Big 12,100H,2024,SO-2,,,13.85,seconds,2024 BYU Robison Invitational,2024-04-25,,,1.3,Outdoor,https://www.tfrrs.org/results/84592/5242847/2024_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
205,"Eaton , Madelyn",BYU,Big 12,100H,2024,JR-3,,,14.60,seconds,2024 BYU Robison Invitational,2024-04-25,,,1.3,Outdoor,https://www.tfrrs.org/results/84592/5242860/2024_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
206,"Eaton , Madelyn",BYU,Big 12,100H,2024,JR-3,,,14.72,seconds,2024 BYU Robison Invitational,2024-04-25,,,1.1,Outdoor,https://www.tfrrs.org/results/84592/5242860/2024_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
207,"Middleton, Lindsey",BYU,Big 12,100H,2024,JR-3,,,32.80,seconds,2024 BYU Robison Invitational,2024-04-25,,,1.3,Outdoor,https://www.tfrrs.org/results/84592/5242860/2024_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
208,"Taylor, Mayci",BYU,Big 12,100H,2024,JR-3,,,14.32,seconds,2024 BYU Robison Invitational,2024-04-25,,,1.1,Outdoor,https://www.tfrrs.org/results/84592/5242847/2024_BYU_Robison_Invitational/100-Hurdles,TFRRS all_performances
